                  Mean            SD         Naive SE        MCSE         ESS    
  phi[3][2]    0.0025159443  0.0067652407 0.00021393570 0.00061555274  120.791387
  phi[3][3]    0.0014259909  0.0038467714 0.00012164559 0.00039238252   96.111083
  phi[3][4]    0.5414648853  0.0739443812 0.00233832665 0.01645037446   20.204997
  phi[3][5]    0.1213255874  0.0448359402 0.00141783692 0.00508563851   77.725153
  phi[3][6]    0.0603320356  0.0597801616 0.00189041470 0.01476094739   16.401581
  phi[3][7]    0.0115319919  0.0194617761 0.00061543540 0.00399360370   23.748436
  phi[3][8]    0.0625921462  0.0349014037 0.00110367929 0.00421223074   68.653310
  phi[3][9]    0.0049226401  0.0134838696 0.00042639740 0.00255613316   27.826728
 phi[3][10]    0.1204917421  0.0632451629 0.00199998766 0.01543456960   16.790576
     y[174]    2.8000000000  0.5919040043 0.01871764810 0.07423685817   63.571636
      y[89]    1.9490000000  0.2871958939 0.00908193159 0.04881825706   34.609228
      y[38]    2.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.000000
     y[157]    1.9690000000  0.2830532090 0.00895092839 0.04180510336   45.843478
     y[184]    2.9840000000  0.1666486477 0.00526989296 0.01600000000  108.483483
     y[194]    2.9780000000  0.2087092704 0.00659996663 0.02200000000   89.999090
    elapsed    3.3694887564  0.4477562795 0.01415929680 0.08726528853   26.326936
     y[173]    2.9660000000  0.1920439556 0.00607296311 0.03183987716   36.379650
      y[88]    1.2480000000  0.5592931332 0.01768640181 0.14953111902   13.989939
     y[196]    2.9690000000  0.1734043514 0.00548352706 0.02592510581   44.738241
      y[60]    1.9250000000  0.3542604981 0.01120270059 0.07137148512   24.637463
      y[70]    1.7380000000  0.4555914437 0.01440706645 0.11156263811   16.676833
theta[1][1]    0.0685265500  0.0636826851 0.00201382332 0.01382287871   21.224904
theta[1][2]    0.6650319656  0.1067305472 0.00337511625 0.02607785500   16.750730
theta[1][3]    0.2664414844  0.0792888345 0.00250733310 0.01583449812   25.073529
     y[172]    2.9580000000  0.2834013344 0.00896193709 0.03405224744   69.264742
     y[125]    1.2890000000  0.6031938684 0.01907466495 0.18508526564   10.621116
      y[21]    1.2910000000  0.4822359916 0.01524964103 0.13327040182   13.093382
     y[141]    1.5980000000  0.5278964621 0.01669355189 0.04896257074  116.243607
      y[61]    1.1660000000  0.5520405318 0.01745705441 0.09126518139   36.587412
      y[19]    2.0430000000  0.7705483403 0.02436687803 0.23643674277   10.621108
      y[58]    2.9740000000  0.2266613672 0.00716766178 0.02600000000   75.999076
       y[2]    3.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.000000
      y[34]    1.8900000000  0.3130463193 0.00989939382 0.09915195969    9.968151
     y[199]    2.4130000000  0.9073335959 0.02869240761 0.12642125349   51.510267
      y[86]    1.4360000000  0.5867267237 0.01855392811 0.14165058732   17.156748
     y[111]    2.9940000000  0.1094348024 0.00346063231 0.00600000000  332.665999
theta[3][1]    0.0748768764  0.0535926309 0.00169474779 0.01235984736   18.801129
theta[3][2]    0.2079221730  0.0883616871 0.00279424189 0.02398103016   13.576641
theta[3][3]    0.7172009506  0.0776221103 0.00245462665 0.01637418258   22.472513
     y[175]    2.9810000000  0.1862086831 0.00588843559 0.01900000000   96.048958
     y[171]    2.6030000000  0.7861354902 0.02485978699 0.12653545836   38.598491
      y[37]    1.0260000000  0.2266613672 0.00716766178 0.02600000000   75.999076
     y[107]    2.9960000000  0.0631505185 0.00199699474 0.00400000000  249.249249
     y[131]    2.9630000000  0.2089848671 0.00660868177 0.03700000000   31.902611
     y[169]    1.9520000000  0.5078916754 0.01606094499 0.08934079571   32.317857
      y[46]    3.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.000000
      y[62]    2.0610000000  0.2556253985 0.00808358487 0.04357496733   34.413898
     y[147]    1.7850000000  0.5109168582 0.01615660967 0.07769241347   43.245731
     y[165]    1.4630000000  0.5262203986 0.01664055011 0.03983437934  174.509570
     y[112]    2.3840000000  0.5165373276 0.01633434452 0.09996888405   26.697693
      y[97]    1.2830000000  0.4638169101 0.01466717853 0.10231813134   20.548871
      y[29]    1.7260000000  0.5632417254 0.01781126726 0.16357261384   11.856826
     y[121]    1.5010000000  0.5369239120 0.01697902492 0.10659841566   25.370206
      y[81]    1.6900000000  0.6215193370 0.01965416715 0.14580047249   18.171527
      y[20]    1.9800000000  0.1400700525 0.00442940398 0.02000000000   49.049049
     y[198]    2.2250000000  0.6948797435 0.02197402689 0.04621808208  226.045291
      y[36]    2.0130000000  0.1133306836 0.00358383089 0.01300000000   75.999076
      y[45]    2.9740000000  0.2266613672 0.00716766178 0.02600000000   75.999076
     y[142]    1.5310000000  0.5170167370 0.01634950477 0.07385345851   49.008062
      y[67]    1.9590000000  0.3184657288 0.01007077060 0.04733920151   45.256769
       y[3]    2.9870000000  0.1133306836 0.00358383089 0.01300000000   75.999076
     y[134]    2.4770000000  0.6825957346 0.02158557243 0.14508273502   22.135823
      y[91]    2.3520000000  0.9364683513 0.02961372947 0.25295058806   13.706129
     y[102]    2.9550000000  0.2258894111 0.00714325038 0.02423266849   86.893895
      y[12]    3.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.000000
     y[164]    1.8960000000  0.3785859576 0.01197193916 0.03709447398  104.162302
      y[94]    2.0070000000  0.0834143750 0.00263779415 0.00700000000  141.999142
      y[72]    1.9030000000  0.3188929173 0.01008427948 0.06653403473   22.972170
     y[136]    1.9060000000  0.3567790511 0.01128234423 0.04967002226   51.595281
         lp -487.1164338668 47.3708764680 1.49799864397 7.29653872142   42.149173
     y[140]    1.7460000000  0.4729774918 0.01495686156 0.05635601121   70.436936
      y[27]    2.9280000000  0.2586172517 0.00817819558 0.07200000000   12.901791
      y[78]    1.6990000000  0.4885055144 0.01544790075 0.11346511946   18.535922
     y[168]    1.2870000000  0.5558236590 0.01757668740 0.07483389012   55.166752
     y[101]    1.5020000000  0.8629836272 0.02728993845 0.17621829896   23.982978
     y[135]    1.7540000000  0.8945860966 0.02828929628 0.18436196282   23.545160
      y[31]    3.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.000000
      y[82]    1.8410000000  0.3658590615 0.01156947937 0.10467356665   12.216691
