# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = lr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = lr_1.data.R
# init = 2 (Default)
# random
#   seed = 1311990393
# output
#   file = lr_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta_0,beta_1,beta_2,ys.1,ys.2,ys.3,ys.4
-2.42364,1,0.661738,2,3,0,3.08859,0.983785,1.56526,0.999256,0.99867,0.390731,0.263915
-2.42364,0.527308,0.661738,2,3,0,3.08859,0.983785,1.56526,0.999256,0.99867,0.390731,0.263915
-1.90216,0.70358,0.661738,3,7,0,0.740844,1.22984,-0.494161,0.727576,0.937401,0.227115,0.622301
-2.39714,1,0.661738,1,1,0,0.882006,2.14283,-1.02784,0.724951,0.984324,0.0850356,0.688874
-2.86244,0.559638,0.661738,2,3,0,2.75029,3.65393,1.31555,0.999881,0.999989,0.00280619,0.02834
-1.26458,0.84923,0.661738,3,7,0,1.69132,2.08791,0.374526,0.989316,0.998057,0.0542168,0.241286
-0.726347,0.97423,0.661738,3,7,0,-0.852681,1.11796,0.535316,0.791817,0.871977,0.0259848,0.0455958
-0.924719,0.501422,0.661738,2,3,0,-0.351825,1.12632,2.40852,0.996285,0.986736,0.006607,0.00184175
-1.12806,0.987058,0.661738,2,3,0,0.822294,0.515578,2.74649,0.998921,0.990048,0.049484,0.00556171
-0.683028,0.913066,0.661738,2,3,0,0.24153,0.188415,1.36475,0.959279,0.879013,0.182418,0.064381
-1.12394,0.694322,0.661738,2,3,0,-1.73125,1.21764,1.90348,0.9642,0.931343,0.00230583,0.0011627
-1.17869,0.920457,0.661738,3,5,0,1.69913,1.53024,1.92047,0.999151,0.998746,0.0362002,0.0247939
-0.956732,0.935559,0.661738,2,3,0,-0.275815,0.730185,2.59103,0.996447,0.97759,0.0130321,0.00204958
-1.06419,0.94454,0.661738,3,7,0,1.78172,1.10801,1.38992,0.996562,0.995448,0.138927,0.108502
-2.06295,0.910498,0.661738,3,7,0,0.182144,-0.327084,3.97203,0.99959,0.970688,0.0416578,0.000589983
-0.691687,0.909126,0.661738,2,3,0,-0.570938,1.05065,1.90352,0.986437,0.968747,0.0101935,0.00436992
-0.787086,0.971547,0.661738,2,3,0,-0.225541,1.63393,1.84321,0.993909,0.992502,0.00478909,0.00388828
-0.796973,0.736684,0.661738,2,3,0,-0.897158,0.318441,1.48436,0.916062,0.772782,0.0466014,0.0150039
-0.796973,0.603604,0.661738,2,3,0,-0.897158,0.318441,1.48436,0.916062,0.772782,0.0466014,0.0150039
-0.796973,0.646477,0.661738,3,7,0,-0.897158,0.318441,1.48436,0.916062,0.772782,0.0466014,0.0150039
-0.796973,0.381748,0.661738,2,3,0,-0.897158,0.318441,1.48436,0.916062,0.772782,0.0466014,0.0150039
-2.63182,0.398255,0.661738,3,7,0,3.3006,2.59515,0.973658,0.999608,0.999922,0.0539947,0.224111
-1.21239,0.946194,0.661738,3,7,0,1.36238,1.02455,0.412164,0.961256,0.978619,0.249949,0.380719
-0.52603,0.990764,0.661738,2,3,0,-0.505092,1.1856,1.30071,0.963804,0.959567,0.0151124,0.0134914
-0.641829,0.959261,0.661738,2,3,0,0.723699,1.7123,0.716228,0.979537,0.992344,0.0317644,0.081581
-1.0057,0.912826,0.661738,3,7,0,1.23294,1.88259,0.254065,0.974009,0.994791,0.0580691,0.239072
-1.91884,0.952053,0.661738,2,3,0,-0.845261,3.59915,-0.467256,0.860491,0.997229,0.000512187,0.0290318
-1.87961,0.967849,0.661738,2,3,0,-0.453746,2.88498,-0.955538,0.627184,0.987391,0.00512667,0.193466
-1.36583,1,0.661738,2,3,0,-0.0464087,2.68698,-0.592559,0.810836,0.991294,0.00794048,0.175336
-1.36583,0.76295,0.661738,2,3,0,-0.0464087,2.68698,-0.592559,0.810836,0.991294,0.00794048,0.175336
-1.89099,0.94094,0.661738,2,3,0,-0.220131,2.90295,-0.999522,0.664581,0.989912,0.00651886,0.245263
-1.89099,0.121411,0.661738,1,1,0,-0.220131,2.90295,-0.999522,0.664581,0.989912,0.00651886,0.245263
-1.60766,1,0.661738,1,1,0,-0.338682,3.26292,-0.533992,0.86486,0.996506,0.00177792,0.0735346
-2.17498,0.898188,0.661738,3,7,0,-1.45898,-0.261405,3.71433,0.996693,0.849737,0.00946636,0.000179306
-2.7889,0.84435,0.661738,3,7,0,1.8025,-0.831074,3.63649,0.999737,0.977618,0.457144,0.00957086
-2.45239,0.869509,0.661738,1,1,0,1.72132,-0.758332,2.77562,0.99852,0.951675,0.613575,0.0442946
-2.18459,0.887749,0.661738,3,7,0,-2.40482,3.16383,0.465068,0.844111,0.987726,0.000101277,0.001503
-0.668753,1,0.661738,3,7,0,-0.289059,1.84615,0.265386,0.889718,0.975123,0.0141089,0.0650111
-0.942699,0.597673,0.661738,2,3,0,1.37157,1.46241,1.72017,0.998119,0.997568,0.036494,0.0284377
-2.03475,0.75907,0.661738,2,3,0,2.52231,2.39155,1.97653,0.999859,0.999907,0.0142404,0.0214088
-1.66229,0.993324,0.661738,2,3,0,0.512633,2.26349,-0.779051,0.771715,0.986082,0.0378589,0.45196
-3.33014,0.589415,0.661738,3,7,0,-1.21588,-0.871412,1.23881,0.59636,0.151884,0.329187,0.0561425
-2.94944,0.991004,0.661738,2,3,0,1.04615,0.0903788,4.7226,0.999975,0.9974,0.0206898,0.000205588
-0.88845,1,0.661738,2,3,0,0.129571,1.5855,2.10865,0.997355,0.995545,0.00576555,0.00342501
-3.48841,1,0.661738,2,3,0,-2.63787,2.06468,-0.476567,0.178532,0.733982,0.00185012,0.0229906
-2.26687,1,0.661738,1,1,0,-2.79893,2.30475,0.468603,0.608979,0.907137,0.000379212,0.0023738
-2.22754,0.966164,0.661738,2,3,0,-1.66225,3.30159,2.0301,0.996664,0.999062,3.37828e-05,0.000120464
-2.17866,0.903284,0.661738,2,3,0,2.23449,3.355,0.765112,0.999192,0.999939,0.00526906,0.0659438
-1.61123,0.961407,0.661738,2,3,0,-2.15493,2.45941,1.25902,0.94388,0.982414,0.000240447,0.000798182
-1.54022,0.773903,0.661738,2,3,0,2.22632,1.76365,1.91324,0.999597,0.999532,0.038634,0.0334456
-0.783479,0.848379,0.661738,2,3,0,1.06378,1.51169,1.51933,0.996367,0.99634,0.0299178,0.0296967
-1.75071,0.946251,0.661738,2,3,0,2.3717,1.81197,2.15576,0.999796,0.999712,0.0320461,0.0229369
-2.23046,0.964293,0.661738,2,3,0,2.38194,0.0203928,2.82991,0.999685,0.994794,0.380188,0.0356307
-2.23046,0.220097,0.661738,1,1,0,2.38194,0.0203928,2.82991,0.999685,0.994794,0.380188,0.0356307
-2.23046,0.365963,0.661738,2,3,0,2.38194,0.0203928,2.82991,0.999685,0.994794,0.380188,0.0356307
-2.55042,1,0.661738,2,3,0,3.0872,0.670703,2.74925,0.999905,0.999237,0.268261,0.0438553
-3.71072,0.713821,0.661738,1,1,0,3.65815,0.198904,2.91825,0.999938,0.999065,0.584698,0.0849235
-3.63302,1,0.661738,3,7,0,-3.91732,2.83166,2.3092,0.971605,0.982963,6.85962e-06,1.15664e-05
-3.75282,0.968526,0.661738,2,3,0,-2.74103,2.78837,3.83675,0.999557,0.998736,5.26455e-06,1.84525e-06
-1.51141,0.999902,0.661738,2,3,0,-1.63695,0.700726,0.670942,0.600046,0.607172,0.0239079,0.0246129
-1.25486,1,0.661738,1,1,0,-1.755,1.56468,0.494051,0.689501,0.866275,0.00459395,0.0132846
-2.71443,0.832602,0.661738,2,3,0,3.40817,2.46482,0.994265,0.999615,0.999911,0.074763,0.260152
-1.29308,0.654408,0.661738,2,3,0,-0.0685833,2.89677,-0.366605,0.890414,0.995313,0.00408836,0.0969011
-2.27513,0.943905,0.661738,3,7,0,1.90159,1.65082,-0.255108,0.954444,0.992953,0.241413,0.681567
-1.03573,0.989498,0.661738,3,7,0,1.28193,0.392905,2.17828,0.997604,0.985881,0.156809,0.0302501
-1.27239,0.705365,0.661738,2,3,0,1.87751,1.92957,1.52639,0.998952,0.9993,0.0290849,0.0429079
-0.746179,0.939967,0.661738,2,3,0,0.353017,1.52507,0.0916145,0.887086,0.970539,0.0579355,0.205008
-0.746179,0.886046,0.661738,1,1,0,0.353017,1.52507,0.0916145,0.887086,0.970539,0.0579355,0.205008
-0.733573,0.983321,0.661738,3,7,0,-1.16038,1.45707,0.961369,0.901981,0.937913,0.0064585,0.0105588
-2.23576,0.926059,0.661738,3,7,0,0.801667,-1.08831,3.01268,0.996791,0.837226,0.491401,0.0157445
-2.78485,0.654397,0.661738,2,3,0,-1.66491,1.43031,4.17374,0.9997,0.995365,0.000166681,1.07275e-05
-2.24651,0.890507,0.661738,3,7,0,1.12436,1.8711,3.63138,0.999965,0.999796,0.00192825,0.000332183
-1.49918,0.971842,0.661738,2,3,0,0.911488,0.013852,0.849993,0.932474,0.856827,0.508447,0.309523
-1.49918,0.324711,0.661738,3,7,0,0.911488,0.013852,0.849993,0.932474,0.856827,0.508447,0.309523
-1.55628,0.841393,0.661738,2,3,0,2.13923,0.565269,1.62168,0.997395,0.992545,0.351377,0.158503
-2.58131,0.50199,0.661738,1,1,0,1.84821,-0.40278,1.54555,0.989403,0.930098,0.751796,0.30151
-1.5093,0.679757,0.661738,3,7,0,-0.91734,1.65885,-0.408089,0.481342,0.879983,0.0213118,0.146789
-1.02108,0.915958,0.661738,2,3,0,0.781488,2.51622,0.209037,0.976242,0.997583,0.0114302,0.104069
-1.02108,0.0177254,0.661738,1,1,0,0.781488,2.51622,0.209037,0.976242,0.997583,0.0114302,0.104069
-0.902598,0.972085,0.661738,3,5,0,-0.0583089,-0.0106045,1.18191,0.908455,0.750708,0.22811,0.0822978
-0.902598,0.230943,0.661738,2,3,0,-0.0583089,-0.0106045,1.18191,0.908455,0.750708,0.22811,0.0822978
-1.98891,0.921408,0.661738,2,3,0,-0.230189,-0.318851,3.88896,0.999275,0.953517,0.0298448,0.00045751
-5.01413,0.925452,0.661738,3,7,0,1.43243,-0.291727,6.15155,0.999999,0.999089,0.0157403,2.54455e-05
-7.19241,0.901838,0.661738,2,3,0,1.78896,3.58814,6.43926,1,1,7.30764e-06,4.22236e-07
-5.26437,0.893959,0.661738,2,3,0,2.92421,-0.974393,2.03312,0.997567,0.952958,0.944793,0.458188
-2.70815,1,0.661738,2,3,0,3.09057,0.552586,3.02327,0.999938,0.999268,0.261561,0.0290697
-3.14224,0.954607,0.661738,2,3,0,2.56816,0.844851,4.18678,0.999992,0.999785,0.0352868,0.00129202
-1.13652,0.974555,0.661738,3,7,0,-1.8166,0.877477,1.69647,0.92084,0.836829,0.00512737,0.00226703
-0.88054,0.999507,0.661738,3,7,0,1.21124,1.14205,0.613172,0.972871,0.983833,0.156297,0.239183
-2.64066,0.330443,0.661738,3,7,0,-3.43681,1.94194,2.10393,0.937788,0.92764,8.07065e-05,6.86376e-05
-1.20691,0.810769,0.661738,3,5,0,1.69346,2.05487,0.505639,0.991504,0.998183,0.0510805,0.202186
-1.08429,0.990445,0.661738,2,3,0,1.62218,1.44706,0.640276,0.987255,0.994272,0.128732,0.248723
-1.85157,0.960035,0.661738,2,3,0,-2.52305,2.17028,0.645631,0.718794,0.921517,0.000547698,0.00251092
-0.548595,0.946344,0.661738,3,7,0,-0.168036,1.49221,0.450181,0.902431,0.963263,0.026529,0.0717173
-0.548595,0.0539129,0.661738,1,1,0,-0.168036,1.49221,0.450181,0.902431,0.963263,0.026529,0.0717173
-0.548595,0.667457,0.661738,2,3,0,-0.168036,1.49221,0.450181,0.902431,0.963263,0.026529,0.0717173
-0.809076,0.803062,0.661738,3,7,0,-0.667075,1.20637,0.238419,0.734218,0.879115,0.034951,0.0870434
-0.809076,0.0593115,0.661738,1,1,0,-0.667075,1.20637,0.238419,0.734218,0.879115,0.034951,0.0870434
-0.809076,0.824794,0.661738,2,3,0,-0.667075,1.20637,0.238419,0.734218,0.879115,0.034951,0.0870434
-0.809076,0.769039,0.661738,2,3,0,-0.667075,1.20637,0.238419,0.734218,0.879115,0.034951,0.0870434
-0.809076,0.76737,0.661738,2,3,0,-0.667075,1.20637,0.238419,0.734218,0.879115,0.034951,0.0870434
-2.28648,0.852199,0.661738,2,3,0,-2.22732,3.5044,0.641988,0.928313,0.995608,5.12823e-05,0.00089687
-6.28507,0.615987,0.661738,3,7,0,3.70724,3.00903,5.24195,1,1,0.000524374,5.62469e-05
-6.56964,0.986676,0.661738,1,1,0,3.50667,3.46169,5.31748,1,1,0.00016096,2.5166e-05
-0.925392,0.433834,0.661738,3,7,0,1.34842,1.21032,1.85359,0.998104,0.996398,0.0508928,0.0274096
-0.816792,0.963457,0.661738,2,3,0,0.927088,1.6985,1.56228,0.996828,0.997231,0.0174262,0.0199186
-0.834353,0.998083,0.661738,1,1,0,0.883434,1.68682,1.65868,0.997234,0.997311,0.0155368,0.0159731
-0.63118,0.91002,0.661738,2,3,0,0.710522,0.567604,1.22111,0.976347,0.955504,0.161678,0.0911805
-2.30199,0.887553,0.661738,3,7,0,-0.321284,4.19314,0.824536,0.996014,0.999862,7.24823e-05,0.00210047
-2.5319,0.926566,0.661738,3,7,0,-1.18546,0.680927,-0.218261,0.280687,0.489535,0.0887455,0.19312
-4.49262,0.899699,0.661738,3,7,0,0.72704,5.92266,0.562767,0.99958,0.999998,8.45252e-06,0.00179465
-3.6446,0.988418,0.661738,2,3,0,2.30627,4.80117,-0.0967648,0.999007,0.999993,0.000746549,0.0910097
-4.14177,0.912052,0.661738,2,3,0,1.5682,5.47411,0.822422,0.999831,0.999998,3.70781e-05,0.00386948
-0.794465,0.918301,0.661738,3,7,0,-0.861456,1.91276,0.3621,0.85514,0.965315,0.0063744,0.0293574
-3.20216,0.76864,0.661738,2,3,0,-3.21451,1.80692,3.43722,0.995793,0.978888,3.48097e-05,6.81841e-06
-2.49118,0.97115,0.661738,2,3,0,1.08231,1.37172,4.10448,0.999977,0.99964,0.0031237,0.000203759
-2.53301,0.677914,0.661738,2,3,0,-3.12555,2.66637,0.752647,0.740027,0.950726,9.99313e-05,0.000676968
-3.91903,0.538131,0.661738,3,7,0,0.976897,-0.0162137,5.50416,0.999994,0.99842,0.0110432,4.47129e-05
-0.499986,0.965979,0.661738,2,3,0,-0.0253391,0.745701,0.887658,0.923838,0.91323,0.0828379,0.0726717
-0.856756,0.779049,0.661738,2,3,0,0.156631,1.69313,1.95603,0.996864,0.995925,0.0055651,0.0042841
-2.60367,0.957846,0.661738,2,3,0,-2.22168,3.29647,2.23251,0.996088,0.998647,1.59325e-05,4.61682e-05
-2.84056,0.915856,0.661738,3,7,0,-0.225739,3.2408,3.48847,0.999954,0.999941,3.73252e-05,2.9137e-05
-3.25054,0.992285,0.661738,2,3,0,0.135301,3.15481,4.00405,0.999988,0.999971,3.79818e-05,1.62466e-05
-2.35021,0.943831,0.661738,3,7,0,-2.01202,1.97866,-0.343457,0.327334,0.832277,0.00359043,0.0354423
-2.28359,0.842878,0.661738,3,7,0,-2.39229,2.06435,0.00769684,0.422492,0.851207,0.00145879,0.011295
-0.704608,0.912796,0.661738,2,3,0,0.427438,2.05394,0.832762,0.984433,0.995359,0.0108444,0.0358457
-1.52209,0.964044,0.661738,3,5,0,-0.647259,-0.64797,2.56911,0.97902,0.651562,0.127814,0.00583801
-2.33439,0.731452,0.661738,2,3,0,0.940475,1.08273,4.07061,0.999961,0.999236,0.00498864,0.000252593
-1.97857,0.85801,0.661738,3,7,0,1.11802,3.71625,0.791434,0.998369,0.999912,0.000819566,0.0150517
-2.68238,0.985111,0.661738,3,5,0,-1.41109,1.09861,4.26669,0.999731,0.993649,0.000379984,1.59973e-05
-3.96587,0.500025,0.661738,2,3,0,-4.38179,1.23544,2.38493,0.83528,0.616335,9.7301e-05,3.08267e-05
-3.85256,0.360989,0.661738,2,3,0,-3.1928,2.3654,3.8714,0.999009,0.995546,7.54225e-06,1.67285e-06
-1.15597,0.503264,0.661738,2,3,0,-1.92699,1.45802,1.3474,0.902546,0.911851,0.00204476,0.00228338
-1.02382,0.933525,0.661738,3,7,0,-0.911579,2.183,1.55451,0.987635,0.993366,0.00107744,0.00201805
-0.583632,0.864334,0.661738,2,3,0,0.181713,1.73955,1.03947,0.982018,0.990989,0.0129086,0.025661
-0.556113,0.983537,0.661738,3,5,0,0.391746,0.793147,1.64856,0.988816,0.974083,0.0550386,0.0241618
-1.25091,0.971548,0.661738,3,7,0,-0.277365,-0.506243,2.42085,0.983012,0.756023,0.156338,0.00982622
-0.883439,0.940145,0.661738,3,7,0,-1.12853,0.792297,0.786014,0.774831,0.775925,0.0293367,0.0295161
-0.883439,0.537426,0.661738,3,7,0,-1.12853,0.792297,0.786014,0.774831,0.775925,0.0293367,0.0295161
-1.69442,0.149215,0.661738,2,3,0,0.938487,3.00219,1.90442,0.999569,0.999856,0.000938472,0.0028078
-1.29096,0.932301,0.661738,3,5,0,-0.00427518,0.836571,3.07823,0.999079,0.991398,0.00852962,0.000913512
-1.40322,0.870951,0.661738,2,3,0,0.178326,1.95659,2.70811,0.999475,0.998887,0.00158915,0.000750147
-2.65196,0.703709,0.661738,3,7,0,1.68205,-0.360461,4.10471,0.999927,0.993731,0.154238,0.00209331
-1.17758,0.99592,0.661738,2,3,0,-0.994486,0.246664,2.70747,0.990688,0.900815,0.0148429,0.00128452
-1.85366,0.731248,0.661738,2,3,0,1.53313,3.32357,1.12738,0.999185,0.999909,0.00194333,0.0172048
-3.67912,0.755338,0.661738,3,7,0,1.22107,2.29097,4.76347,0.999998,0.999974,0.000296155,2.49946e-05
-1.13187,0.995166,0.661738,2,3,0,1.79649,1.66662,0.826042,0.994031,0.997416,0.0860549,0.179136
-3.09038,0.650978,0.661738,2,3,0,-0.246882,3.29656,3.71401,0.999972,0.999957,2.60879e-05,1.71849e-05
-2.8779,0.990148,0.661738,3,5,0,-0.738212,4.24692,2.10643,0.999557,0.999948,1.19058e-05,0.000101233
-2.81755,1,0.661738,2,3,0,-1.27427,4.08058,2.063,0.999025,0.99987,1.0146e-05,7.6294e-05
-1.04714,1,0.661738,2,3,0,-0.092944,1.25298,2.58334,0.998215,0.993283,0.00558408,0.00148242
-1.29638,0.983799,0.661738,3,7,0,-0.948215,0.317767,0.657973,0.664965,0.585476,0.0960658,0.0703105
-1.29638,0.64474,0.661738,3,7,0,-0.948215,0.317767,0.657973,0.664965,0.585476,0.0960658,0.0703105
-1.5339,0.243584,0.661738,3,7,0,0.144646,1.96838,2.88986,0.999627,0.999062,0.00125174,0.000498478
-2.78391,0.663251,0.661738,2,3,0,-0.515867,2.55982,3.93063,0.99995,0.999803,7.00572e-05,1.77885e-05
-2.05943,0.999933,0.661738,3,7,0,-1.15482,3.01431,2.45763,0.998859,0.999346,6.49989e-05,0.000113409
-0.736334,0.69576,0.661738,2,3,0,0.993348,1.5137,1.42079,0.995268,0.995686,0.0306249,0.0335068
-1.67893,0.877515,0.661738,2,3,0,1.98157,1.43265,2.67521,0.999844,0.999459,0.0276808,0.00815038
-0.619857,0.996855,0.661738,3,7,0,0.352563,0.33738,1.63131,0.981156,0.934541,0.124172,0.0374193
-0.975164,0.94862,0.661738,3,7,0,-1.05187,0.46597,0.92904,0.781115,0.69192,0.0515219,0.0330565
-0.975164,0.404569,0.661738,2,3,0,-1.05187,0.46597,0.92904,0.781115,0.69192,0.0515219,0.0330565
-0.851612,0.677455,0.661738,2,3,0,0.582425,0.597661,2.3423,0.99717,0.984016,0.0494913,0.00901469
-0.762081,0.964923,0.661738,2,3,0,-1.02576,0.609393,1.74243,0.955574,0.873852,0.0182178,0.00594048
-2.43878,0.867199,0.661738,2,3,0,-2.6316,3.2628,1.24214,0.957527,0.994154,3.04518e-05,0.000229662
-0.669767,0.920426,0.661738,3,7,0,0.21177,0.44256,2.01388,0.990825,0.957335,0.0637312,0.0139456
-0.814966,0.886425,0.661738,2,3,0,-0.805269,1.88043,1.42385,0.980599,0.987623,0.0024975,0.00393703
-1.10826,0.990032,0.661738,3,7,0,1.43705,1.26253,0.453667,0.973581,0.988059,0.176292,0.324578
-1.10826,0.147879,0.661738,2,3,0,1.43705,1.26253,0.453667,0.973581,0.988059,0.176292,0.324578
-1.35662,0.929792,0.661738,3,7,0,1.47934,1.56117,0.0941024,0.961901,0.990949,0.149682,0.432899
-2.17434,0.418133,0.661738,2,3,0,2.16739,3.24051,1.41731,0.999737,0.999957,0.00323354,0.0196905
-0.710828,0.827147,0.661738,2,3,0,0.0995202,1.45263,0.106179,0.853773,0.957342,0.0515677,0.172864
-1.03283,0.78419,0.661738,2,3,0,-1.40574,2.1612,0.845158,0.920252,0.977287,0.00139522,0.00518255
-0.649412,0.980635,0.661738,3,5,0,0.881727,1.24933,1.43617,0.99333,0.99197,0.0450834,0.0376899
-0.970897,0.8713,0.661738,2,3,0,-1.09264,2.2503,1.02511,0.96113,0.988262,0.00133384,0.00452695
-3.03218,0.860455,0.661738,3,7,0,-1.10017,-0.68521,4.64921,0.999454,0.898314,0.0123831,6.04653e-05
-3.04739,0.997419,0.661738,1,1,0,-0.702902,-0.518783,4.81259,0.999776,0.955728,0.0112293,5.49348e-05
-3.30018,0.949213,0.661738,2,3,0,-0.594922,2.04674,4.67495,0.99998,0.999718,8.58037e-05,6.19616e-06
-2.25639,1,0.661738,2,3,0,1.49909,0.885081,3.85737,0.999959,0.999197,0.0158526,0.000823822
-1.60565,1,0.661738,2,3,0,0.224025,-0.191067,3.46485,0.999054,0.964659,0.0542337,0.00147944
-1.35249,0.900412,0.661738,3,7,0,-1.72474,1.57752,0.325695,0.623439,0.852708,0.00545648,0.0188234
-1.40934,0.762341,0.661738,2,3,0,-0.978973,3.10491,0.514333,0.95909,0.996812,0.000451213,0.0059847
-0.766984,0.947629,0.661738,3,7,0,-0.217237,1.96315,1.42267,0.989962,0.994128,0.00381038,0.00652396
-1.53385,0.878746,0.661738,2,3,0,-0.857191,2.01591,2.72648,0.998657,0.997271,0.00049252,0.000242067
-1.48046,1,0.661738,1,1,0,-1.13569,1.93329,2.5984,0.997514,0.995176,0.000499872,0.000257104
-6.25287,0.644455,0.661738,3,7,0,0.892577,5.32022,4.57401,1,1,6.02689e-07,1.27106e-06
-5.67365,1,0.661738,1,1,0,0.656304,4.85345,4.62629,1,1,1.14871e-06,1.44166e-06
-5.48716,1,0.661738,2,3,0,1.68891,5.10489,3.87102,1,1,4.15207e-06,1.42601e-05
-4.7783,0.987864,0.661738,2,3,0,0.0872378,3.06684,5.36778,0.999999,0.999991,1.10373e-05,1.10555e-06
-4.44568,1,0.661738,2,3,0,-0.822974,2.58746,5.30966,0.999996,0.999936,1.22796e-05,8.07143e-07
-3.5834,0.684469,0.661738,2,3,0,-1.60163,-0.611877,4.98092,0.999569,0.896185,0.00468451,1.75297e-05
-1.55214,0.952445,0.661738,3,7,0,-2.2096,0.621707,1.96336,0.912042,0.730503,0.0044236,0.00116018
-1.55214,0.604345,0.661738,1,1,0,-2.2096,0.621707,1.96336,0.912042,0.730503,0.0044236,0.00116018
-1.22542,1,0.661738,2,3,0,-1.95778,1.56394,1.59401,0.942361,0.940706,0.00125462,0.0012175
-2.42649,0.922391,0.661738,3,7,0,1.78548,1.01252,3.88054,0.999974,0.999543,0.015983,0.000921915
-2.2673,0.999085,0.661738,2,3,0,1.66349,-0.494633,3.46154,0.999694,0.984261,0.30815,0.00845126
-2.2673,0.700167,0.661738,2,3,0,1.66349,-0.494633,3.46154,0.999694,0.984261,0.30815,0.00845126
-1.72798,0.725832,0.661738,3,7,0,0.770991,2.61185,-0.766751,0.864049,0.994664,0.02446,0.423761
-1.44602,1,0.661738,1,1,0,0.971088,2.46693,-0.443436,0.92765,0.995771,0.028767,0.352294
-1.38368,1,0.661738,2,3,0,-0.315558,3.20991,0.0187012,0.949394,0.997813,0.00116475,0.0275752
-1.45215,0.919377,0.661738,3,7,0,-0.911408,1.912,2.66062,0.998207,0.996216,0.000613307,0.000290201
-3.50684,0.959588,0.661738,2,3,0,0.942132,2.11295,4.76439,0.999997,0.999951,0.000319587,2.25536e-05
-1.10109,0.757247,0.661738,2,3,0,0.161808,-0.0906745,2.73663,0.996106,0.938028,0.0836717,0.00537407
-0.766072,0.992549,0.661738,3,7,0,0.946492,0.977105,1.89293,0.996696,0.991786,0.0521217,0.0215316
-1.09195,0.969087,0.661738,2,3,0,-0.230398,1.17494,2.67783,0.998167,0.991816,0.00517814,0.00115672
-1.06902,0.684372,0.661738,2,3,0,0.328864,-0.311238,2.28122,0.98985,0.87949,0.20918,0.0194106
-1.06902,0.361364,0.661738,3,7,0,0.328864,-0.311238,2.28122,0.98985,0.87949,0.20918,0.0194106
-0.632267,1,0.661738,2,3,0,0.552398,0.919557,1.79641,0.993724,0.985049,0.0438087,0.0187069
-0.726333,0.936505,0.661738,2,3,0,-1.01712,1.70693,0.87468,0.919766,0.963435,0.00493889,0.0112796
-1.23904,0.968717,0.661738,3,7,0,-0.301114,-0.505715,2.2513,0.975773,0.718849,0.176392,0.0134133
-1.93818,0.48158,0.661738,2,3,0,1.39414,0.245058,3.5949,0.999854,0.995844,0.0635135,0.00237417
-0.775899,0.998058,0.661738,3,7,0,-0.375811,2.08475,0.159748,0.88375,0.981173,0.00896827,0.0584116
-2.27498,0.77657,0.661738,2,3,0,0.520817,4.19584,0.460593,0.996452,0.999915,0.000240764,0.00998923
-3.27504,0.958899,0.661738,2,3,0,3.01885,3.96365,0.48313,0.999647,0.999989,0.00453407,0.128861
-2.10471,1,0.661738,3,7,0,-1.45936,0.203151,0.609307,0.490603,0.390848,0.0776318,0.0530946
-2.12616,0.415325,0.661738,2,3,0,-0.579266,0.045733,0.280818,0.507026,0.448439,0.278573,0.233861
-2.12616,0.00547565,0.661738,3,7,0,-0.579266,0.045733,0.280818,0.507026,0.448439,0.278573,0.233861
-5.21781,0.42064,0.661738,3,7,0,-2.38491,3.07606,5.15668,0.999983,0.999867,1.12953e-06,1.41025e-07
-5.46239,0.971543,0.661738,2,3,0,-1.81334,5.55668,3.08768,0.999951,0.999996,1.10928e-07,1.31013e-06
-2.38771,1,0.661738,2,3,0,-0.89334,4.11904,-0.538324,0.89558,0.998895,0.000185346,0.0191572
-2.46391,0.787676,0.661738,3,7,0,2.71806,3.19676,0.46375,0.998934,0.999931,0.0156854,0.196834
-0.842305,0.977636,0.661738,3,7,0,-0.585688,0.525844,0.660264,0.779144,0.755149,0.0913185,0.0807603
-0.842305,0.0068713,0.661738,1,1,0,-0.585688,0.525844,0.660264,0.779144,0.755149,0.0913185,0.0807603
-1.06956,0.845324,0.661738,1,1,0,-0.460175,0.429712,0.469491,0.712697,0.704484,0.143184,0.138373
-1.74268,0.781507,0.661738,3,7,0,-1.22367,-0.548431,2.25983,0.939775,0.484828,0.0841971,0.00551419
-1.10132,1,0.661738,1,1,0,-0.850067,0.00300835,2.50576,0.9847,0.840468,0.0335093,0.00283012
-1.83547,0.974866,0.661738,2,3,0,1.35837,-0.473673,2.99379,0.998965,0.967855,0.334461,0.0154353
