# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = betabinomialstr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = betabinomialstr_1.data.R
# init = 2 (Default)
# random
#   seed = 792387560
# output
#   file = betabinomialstr_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
# Adaptation terminated
# Step size = 0.984318
# Diagonal elements of inverse mass matrix:
# 0.336302

-8.00602,1,0.984318,1,1,0,0.455074
-7.77396,1,0.984318,1,1,0,0.406372
-9.23956,0.740099,0.984318,2,3,0,0.589705
-9.10471,1,0.984318,1,1,0,0.578828
-7.64118,0.981348,0.984318,2,3,0,0.322831
-8.76757,0.770628,0.984318,2,3,0,0.548869
-7.63818,0.987514,0.984318,2,3,0,0.333958
-7.64168,0.983541,0.984318,2,3,0,0.344797
-7.79485,0.968822,0.984318,2,3,0,0.411922
-7.79485,0.680074,0.984318,2,3,0,0.411922
-7.80122,0.998492,0.984318,1,1,0,0.413542
-7.6529,0.999851,0.984318,2,3,0,0.356952
-8.81414,0.689071,0.984318,2,3,0,0.154422
-9.17378,0.957203,0.984318,1,1,0,0.134821
-8.02701,0.990341,0.984318,2,3,0,0.222198
-7.81141,1,0.984318,2,3,0,0.256954
-8.05133,0.957741,0.984318,1,1,0,0.219106
-7.96492,0.925201,0.984318,2,3,0,0.447895
-8.54145,0.869051,0.984318,1,1,0,0.525919
-7.72993,1,0.984318,2,3,0,0.276936
-8.45566,0.723091,0.984318,2,3,0,0.179292
-7.95829,0.885573,0.984318,2,3,0,0.446696
-7.95558,1,0.984318,3,7,0,0.232031
-8.18522,0.987385,0.984318,2,3,0,0.20385
-7.64281,0.989098,0.984318,2,3,0,0.320308
-7.73962,0.986046,0.984318,2,3,0,0.274147
-8.05367,0.967429,0.984318,3,7,0,0.46292
-8.05367,0.555139,0.984318,2,3,0,0.46292
-7.63849,0.993951,0.984318,2,3,0,0.336794
-8.33973,0.760851,0.984318,2,3,0,0.189018
-8.33272,0.998025,0.984318,3,7,0,0.501859
-7.86499,1,0.984318,3,7,0,0.246641
-8.07943,0.963071,0.984318,1,1,0,0.215669
-7.95652,1,0.984318,1,1,0,0.231895
-7.96638,0.906769,0.984318,2,3,0,0.448156
-7.94919,1,0.984318,3,7,0,0.232973
-8.18629,0.7883,0.984318,2,3,0,0.203738
-7.8991,0.927037,0.984318,2,3,0,0.435407
-7.96075,0.995084,0.984318,2,3,0,0.447143
-7.86423,0.922529,0.984318,2,3,0,0.246778
-8.05687,0.966671,0.984318,1,1,0,0.218416
-8.06652,0.998637,0.984318,3,7,0,0.464959
-8.86083,0.823926,0.984318,1,1,0,0.557604
-8.82716,1,0.984318,3,7,0,0.153634
-7.69786,0.902742,0.984318,2,3,0,0.287526
-7.99666,0.956828,0.984318,2,3,0,0.22623
-8.70519,0.674447,0.984318,2,3,0,0.542806
-8.65948,1,0.984318,3,7,0,0.164344
-9.06071,0.950204,0.984318,1,1,0,0.140537
-7.94884,0.868462,0.984318,2,3,0,0.444966
-8.6514,0.842842,0.984318,1,1,0,0.537421
-8.49889,1,0.984318,1,1,0,0.521269
-8.01563,1,0.984318,3,7,0,0.223687
-8.55677,0.951281,0.984318,3,7,0,0.527564
-7.80423,0.890298,0.984318,2,3,0,0.258467
-7.99444,0.961645,0.984318,2,3,0,0.226532
-8.3898,0.937709,0.984318,1,1,0,0.18469
-9.08917,0.909103,0.984318,1,1,0,0.139064
-7.77419,0.905116,0.984318,2,3,0,0.406435
-7.63818,0.997475,0.984318,2,3,0,0.33386
-7.63823,0.99975,0.984318,2,3,0,0.334808
-8.98336,0.832246,0.984318,2,3,0,0.568538
-8.16016,1,0.984318,2,3,0,0.478985
-9.49845,0.722497,0.984318,1,1,0,0.609167
-9.49845,0.784428,0.984318,1,1,0,0.609167
-8.74265,1,0.984318,2,3,0,0.546469
-8.06659,1,0.984318,2,3,0,0.46497
-8.48345,0.903287,0.984318,1,1,0,0.519553
-8.36875,1,0.984318,1,1,0,0.506255
-7.86078,0.87667,0.984318,2,3,0,0.247397
-7.66773,0.99742,0.984318,2,3,0,0.300833
-7.64642,0.998562,0.984318,2,3,0,0.316008
-8.16116,0.892517,0.984318,2,3,0,0.2064
-8.26609,0.848725,0.984318,2,3,0,0.49341
-8.25618,1,0.984318,3,7,0,0.196732
-8.10022,1,0.984318,2,3,0,0.213214
-7.63854,0.985206,0.984318,2,3,0,0.337039
-7.71046,0.984261,0.984318,2,3,0,0.386266
-7.82235,0.974136,0.984318,1,1,0,0.418711
-7.67741,1,0.984318,3,7,0,0.295995
-7.65461,1,0.984318,1,1,0,0.308979
-7.64805,0.996461,0.984318,2,3,0,0.352638
-7.64118,0.994788,0.984318,2,3,0,0.322828
-8.28958,0.857347,0.984318,2,3,0,0.496438
-7.64645,1,0.984318,2,3,0,0.315982
-7.88721,0.967367,0.984318,2,3,0,0.242779
-7.82003,0.927788,0.984318,3,7,0,0.418157
-7.91553,0.942788,0.984318,2,3,0,0.438656
-7.65599,0.978002,0.984318,2,3,0,0.307993
-8.39425,0.852745,0.984318,2,3,0,0.184315
-8.45348,0.995872,0.984318,3,7,0,0.516173
-8.02786,1,0.984318,1,1,0,0.458729
-7.64627,0.995078,0.984318,2,3,0,0.350801
-7.91279,0.947309,0.984318,2,3,0,0.438121
-7.91279,0.918612,0.984318,1,1,0,0.438121
-8.02198,0.973965,0.984318,1,1,0,0.457754
-7.65764,0.999325,0.984318,2,3,0,0.36053
-7.64724,1,0.984318,2,3,0,0.351826
-7.67171,0.988536,0.984318,2,3,0,0.298754
-7.66258,1,0.984318,2,3,0,0.303749
-7.66154,1,0.984318,1,1,0,0.304372
-7.69386,0.993403,0.984318,1,1,0,0.289044
-7.69386,0.917927,0.984318,2,3,0,0.289044
-8.28247,0.949768,0.984318,2,3,0,0.495528
-8.26576,1,0.984318,2,3,0,0.493367
-8.21448,1,0.984318,3,7,0,0.200846
-7.75831,0.942525,0.984318,2,3,0,0.401936
-7.67588,1,0.984318,3,7,0,0.296714
-7.6412,1,0.984318,2,3,0,0.343987
-7.64079,1,0.984318,1,1,0,0.343229
-8.2424,0.915532,0.984318,2,3,0,0.490297
-7.63817,0.990863,0.984318,2,3,0,0.333596
-7.63817,0.681212,0.984318,2,3,0,0.333596
-8.82313,0.843466,0.984318,2,3,0,0.153877
-8.08561,0.982786,0.984318,2,3,0,0.214932
-12.2368,0.786977,0.984318,2,3,0,0.74984
-8.53239,0.996846,0.984318,3,7,0,0.173378
-8.12036,1,0.984318,1,1,0,0.210903
-7.66511,0.967563,0.984318,2,3,0,0.365383
-7.66511,0.424026,0.984318,2,3,0,0.365383
-7.6428,0.998685,0.984318,2,3,0,0.346509
-7.64602,0.999286,0.984318,1,1,0,0.350524
-9.28876,0.617397,0.984318,2,3,0,0.129363
-8.49273,1,0.984318,2,3,0,0.176387
-8.10752,1,0.984318,1,1,0,0.212369
-7.69147,0.992823,0.984318,2,3,0,0.28998
-7.78771,0.989493,0.984318,3,7,0,0.410067
-10.4882,0.649903,0.984318,3,7,0,0.0871984
-9.86107,1,0.984318,1,1,0,0.106439
-11.2843,0.963445,0.984318,2,3,0,0.0686423
-9.16204,0.990066,0.984318,2,3,0,0.135398
-9.16204,0.922889,0.984318,1,1,0,0.135398
-10.3618,0.911264,0.984318,3,7,0,0.663932
-10.178,1,0.984318,1,1,0,0.653343
-7.76533,1,0.984318,2,3,0,0.267388
-7.63847,0.995827,0.984318,2,3,0,0.336674
-7.85415,0.952681,0.984318,2,3,0,0.425973
-8.06944,0.949444,0.984318,1,1,0,0.465418
-8.06944,0.969184,0.984318,1,1,0,0.465418
-7.63827,0.992263,0.984318,2,3,0,0.331391
-7.77533,0.968014,0.984318,2,3,0,0.406748
-7.67224,0.683577,0.984318,2,3,0,0.298487
-7.78372,0.708448,0.984318,2,3,0,0.409013
-8.04022,0.94051,0.984318,1,1,0,0.460753
-7.81665,0.6997,0.984318,2,3,0,0.255873
-7.80526,0.948114,0.984318,2,3,0,0.414553
-9.02185,0.836441,0.984318,3,7,0,0.142589
-7.81832,0.889665,0.984318,2,3,0,0.417747
-7.87421,0.995583,0.984318,2,3,0,0.43029
-8.08702,0.949922,0.984318,1,1,0,0.46815
-7.9164,0.935575,0.984318,2,3,0,0.438825
-7.83365,0.900892,0.984318,3,7,0,0.252479
-9.50422,0.657461,0.984318,2,3,0,0.609582
-8.9439,1,0.984318,1,1,0,0.56508
-10.9893,0.624647,0.984318,1,1,0,0.696672
-11.6739,0.957228,0.984318,2,3,0,0.727515
-9.00654,1,0.984318,1,1,0,0.570543
-8.34349,0.868977,0.984318,2,3,0,0.503185
-7.65091,0.99077,0.984318,2,3,0,0.35528
-8.0389,0.88644,0.984318,2,3,0,0.220672
-8.18202,0.9768,0.984318,1,1,0,0.204186
-7.79087,0.988875,0.984318,2,3,0,0.261386
-7.71173,0.99156,0.984318,2,3,0,0.282645
-8.03738,0.898808,0.984318,2,3,0,0.460289
-8.03738,0.827841,0.984318,3,7,0,0.460289
-7.64343,0.984452,0.984318,2,3,0,0.319478
-8.63974,0.783061,0.984318,2,3,0,0.165691
-8.5567,0.801414,0.984318,2,3,0,0.527557
-8.35506,1,0.984318,1,1,0,0.504598
-8.2307,1,0.984318,1,1,0,0.488738
-7.93614,1,0.984318,1,1,0,0.442602
-8.01757,0.9805,0.984318,1,1,0,0.457019
-8.00988,1,0.984318,3,7,0,0.224449
-11.158,0.697766,0.984318,2,3,0,0.0712399
-8.51546,0.954357,0.984318,3,7,0,0.523094
-8.50365,0.63514,0.984318,3,7,0,0.521795
-8.58193,0.981102,0.984318,1,1,0,0.530236
-8.58193,0.896463,0.984318,1,1,0,0.530236
-9.48087,0.805867,0.984318,1,1,0,0.607899
-8.36126,1,0.984318,1,1,0,0.505351
-8.02179,1,0.984318,2,3,0,0.457722
-7.68416,0.959196,0.984318,2,3,0,0.292988
-8.40677,0.872303,0.984318,2,3,0,0.183269
-8.25334,1,0.984318,2,3,0,0.197007
-8.29552,0.993547,0.984318,1,1,0,0.193018
-7.63822,1,0.984318,2,3,0,0.331927
-8.83197,0.673101,0.984318,2,3,0,0.153344
-7.828,0.89118,0.984318,3,7,0,0.420043
-8.04791,0.915584,0.984318,2,3,0,0.461996
-7.778,0.921774,0.984318,2,3,0,0.264334
-8.07138,0.971259,0.984318,3,7,0,0.465723
-7.78089,1,0.984318,1,1,0,0.408256
-8.06827,0.97786,0.984318,2,3,0,0.465234
-8.05412,0.827214,0.984318,3,7,0,0.218758
-7.63905,0.985584,0.984318,2,3,0,0.339061
-7.73423,0.492296,0.984318,3,7,0,0.394524
-7.73423,0.618286,0.984318,3,7,0,0.394524
-8.02911,0.86784,0.984318,2,3,0,0.221926
-8.0682,0.993474,0.984318,1,1,0,0.217026
-7.71805,0.998521,0.984318,3,7,0,0.389029
-7.80997,0.938353,0.984318,2,3,0,0.257254
-7.85438,0.991825,0.984318,1,1,0,0.248563
-8.20041,0.968144,0.984318,3,7,0,0.484626
-7.81422,1,0.984318,1,1,0,0.416758
-8.82744,0.859226,0.984318,3,7,0,0.153617
-8.48288,1,0.984318,1,1,0,0.177151
-8.63573,0.992985,0.984318,2,3,0,0.165966
-8.93879,0.987152,0.984318,2,3,0,0.147138
-9.29212,0.959504,0.984318,1,1,0,0.129209
-7.64095,0.944028,0.984318,2,3,0,0.323241
-7.64089,1,0.984318,1,1,0,0.323352
-8.38049,0.834979,0.984318,2,3,0,0.18548
-7.76136,0.93344,0.984318,2,3,0,0.402822
-7.80134,0.967351,0.984318,2,3,0,0.413572
-7.63899,1,0.984318,2,3,0,0.338845
-7.64111,0.999064,0.984318,2,3,0,0.322957
-8.47853,0.890455,0.984318,2,3,0,0.177489
-7.75483,0.929265,0.984318,2,3,0,0.400913
-7.78164,0.942762,0.984318,2,3,0,0.263484
-8.92984,0.873755,0.984318,2,3,0,0.147642
-8.48038,1,0.984318,1,1,0,0.177345
-8.30589,1,0.984318,1,1,0,0.192063
-8.22889,1,0.984318,1,1,0,0.199403
-8.88778,0.9088,0.984318,1,1,0,0.150049
-8.94289,0.993727,0.984318,3,7,0,0.564991
-7.66532,1,0.984318,2,3,0,0.365511
-7.77258,0.95663,0.984318,2,3,0,0.26562
-7.95406,0.76265,0.984318,2,3,0,0.445925
-7.82704,0.896489,0.984318,2,3,0,0.253778
-8.85782,0.866687,0.984318,2,3,0,0.151804
-8.26622,1,0.984318,2,3,0,0.19577
-7.86084,0.855464,0.984318,2,3,0,0.247386
-7.86084,0.540458,0.984318,2,3,0,0.247386
-8.44297,0.948548,0.984318,3,7,0,0.514973
-8.78762,0.788684,0.984318,2,3,0,0.55078
-8.87935,0.978098,0.984318,1,1,0,0.559295
-8.83462,1,0.984318,3,7,0,0.153185
-9.09791,0.989447,0.984318,2,3,0,0.138616
-7.66854,0.966152,0.984318,2,3,0,0.300395
-7.69423,0.983045,0.984318,2,3,0,0.379834
-8.83661,0.670568,0.984318,2,3,0,0.153066
-7.69905,0.918925,0.984318,3,7,0,0.381827
-7.7618,0.976048,0.984318,2,3,0,0.402947
-8.05527,0.932423,0.984318,1,1,0,0.463175
-7.6578,1,0.984318,2,3,0,0.30675
-7.81128,0.875726,0.984318,2,3,0,0.256981
-7.7755,1,0.984318,2,3,0,0.264924
-7.76829,1,0.984318,2,3,0,0.266659
-7.82871,0.988678,0.984318,1,1,0,0.253448
-8.00471,0.968911,0.984318,1,1,0,0.225141
-8.12394,0.980295,0.984318,1,1,0,0.210498
-7.89025,1,0.984318,1,1,0,0.242267
-7.70629,0.96001,0.984318,3,7,0,0.384686
-7.76613,0.975046,0.984318,2,3,0,0.404184
-10.1882,0.343595,0.984318,2,3,0,0.0957811
-7.87963,0.943676,0.984318,2,3,0,0.244075
-8.02733,0.925127,0.984318,2,3,0,0.458641
-7.97029,1,0.984318,2,3,0,0.448856
-7.76584,0.931309,0.984318,2,3,0,0.267262
-7.67229,0.982984,0.984318,2,3,0,0.369463
-7.88427,0.95656,0.984318,2,3,0,0.432389
-7.65097,0.999192,0.984318,2,3,0,0.35533
-7.65432,0.999248,0.984318,1,1,0,0.358074
-7.64594,0.997156,0.984318,2,3,0,0.316518
-7.75535,0.979765,0.984318,2,3,0,0.269915
-7.75466,0.970117,0.984318,2,3,0,0.400864
-7.63911,0.995665,0.984318,2,3,0,0.327453
-7.64063,0.999219,0.984318,2,3,0,0.342921
-8.08681,0.883608,0.984318,2,3,0,0.21479
-7.64851,1,0.984318,2,3,0,0.313968
-10.215,0.481796,0.984318,2,3,0,0.0949733
-7.76145,0.935647,0.984318,2,3,0,0.268356
-7.93748,0.967739,0.984318,1,1,0,0.234732
-7.9002,1,0.984318,1,1,0,0.240615
-7.99556,0.98342,0.984318,1,1,0,0.22638
-8.34154,0.945086,0.984318,1,1,0,0.188858
-8.16224,0.846492,0.984318,3,7,0,0.479282
-7.85009,0.942601,0.984318,2,3,0,0.425075
-9.30623,0.503215,0.984318,2,3,0,0.128563
-8.96898,1,0.984318,1,1,0,0.145458
-7.87418,0.885086,0.984318,2,3,0,0.430285
-7.92895,0.986926,0.984318,1,1,0,0.44124
-7.92895,0.878912,0.984318,2,3,0,0.44124
-7.86745,1,0.984318,1,1,0,0.428856
-7.88469,0.998626,0.984318,2,3,0,0.432475
-8.21548,0.923051,0.984318,1,1,0,0.486686
-7.90728,1,0.984318,1,1,0,0.437036
-7.89928,1,0.984318,3,7,0,0.240766
-7.64508,0.954015,0.984318,2,3,0,0.349454
-7.64508,0.980005,0.984318,2,3,0,0.349454
-7.64707,0.999556,0.984318,1,1,0,0.351653
-7.89548,0.951321,0.984318,2,3,0,0.434679
-8.39796,0.885244,0.984318,1,1,0,0.509739
-8.22057,1,0.984318,1,1,0,0.487375
-8.18081,1,0.984318,1,1,0,0.481905
-7.77951,0.91347,0.984318,2,3,0,0.26398
-7.82087,0.997418,0.984318,2,3,0,0.255013
-7.9831,0.971147,0.984318,1,1,0,0.228098
-7.65478,0.994073,0.984318,2,3,0,0.308851
-7.68161,0.994471,0.984318,1,1,0,0.294093
-8.16651,0.917394,0.984318,2,3,0,0.205827
-8.41625,0.829322,0.984318,2,3,0,0.511884
-7.69481,1,0.984318,2,3,0,0.28868
-7.69481,0.981634,0.984318,1,1,0,0.28868
-7.68025,1,0.984318,1,1,0,0.294697
-7.82463,0.948688,0.984318,2,3,0,0.419251
-7.73027,1,0.984318,1,1,0,0.393226
-7.63967,0.998946,0.984318,2,3,0,0.340808
-8.43062,0.801606,0.984318,2,3,0,0.181307
-7.69507,0.943658,0.984318,2,3,0,0.380189
-7.67296,1,0.984318,1,1,0,0.369824
-8.17182,0.833946,0.984318,2,3,0,0.205262
-7.79687,0.997073,0.984318,3,7,0,0.412438
-7.64676,0.999304,0.984318,2,3,0,0.351325
-7.63832,0.96099,0.984318,2,3,0,0.330983
-8.5975,0.873408,0.984318,2,3,0,0.16864
-9.02517,0.929657,0.984318,2,3,0,0.142412
-9.25738,0.973525,0.984318,1,1,0,0.13082
-8.8549,1,0.984318,2,3,0,0.151976
-8.32242,1,0.984318,1,1,0,0.190563
-8.20803,1,0.984318,1,1,0,0.201499
-8.26625,0.990979,0.984318,1,1,0,0.195767
-7.70332,0.989383,0.984318,2,3,0,0.285539
-7.64145,0.999123,0.984318,2,3,0,0.322373
-7.75508,0.987113,0.984318,2,3,0,0.400988
-7.7722,0.952156,0.984318,2,3,0,0.265712
-7.9185,0.808176,0.984318,2,3,0,0.439233
-7.88846,0.947991,0.984318,2,3,0,0.43325
-7.7675,0.812829,0.984318,2,3,0,0.266854
-7.88414,0.978439,0.984318,1,1,0,0.243302
-7.7612,0.987965,0.984318,2,3,0,0.268421
-7.80951,0.990878,0.984318,1,1,0,0.257352
-7.94318,0.97594,0.984318,1,1,0,0.23387
-7.80267,1,0.984318,1,1,0,0.258801
-7.7855,1,0.984318,1,1,0,0.262597
-7.8343,0.979556,0.984318,2,3,0,0.252353
-7.95142,0.979104,0.984318,1,1,0,0.232644
-7.95239,0.99927,0.984318,3,7,0,0.445619
-7.7359,1,0.984318,3,7,0,0.275201
-7.79699,0.988332,0.984318,1,1,0,0.260031
-7.80031,0.999377,0.984318,1,1,0,0.25931
-7.68819,0.977478,0.984318,2,3,0,0.377216
-7.65176,0.862488,0.984318,2,3,0,0.311162
-8.1844,0.777962,0.984318,2,3,0,0.203936
-7.72409,0.938451,0.984318,3,7,0,0.39114
-7.78218,0.946245,0.984318,2,3,0,0.263361
-7.78268,0.986141,0.984318,2,3,0,0.263245
-7.67903,0.999513,0.984318,3,7,0,0.372928
-8.03904,0.95249,0.984318,3,7,0,0.220654
-7.64823,1,0.984318,2,3,0,0.314227
-8.35083,0.853453,0.984318,2,3,0,0.18804
-8.39875,0.992932,0.984318,1,1,0,0.183937
-8.29441,1,0.984318,1,1,0,0.19312
-8.16521,1,0.984318,2,3,0,0.205966
-8.40711,0.946349,0.984318,2,3,0,0.18324
-7.973,1,0.984318,2,3,0,0.229518
-7.81059,1,0.984318,1,1,0,0.257126
-8.05162,0.985844,0.984318,2,3,0,0.219069
-8.06242,0.886522,0.984318,3,7,0,0.464312
-11.1568,0.614628,0.984318,3,7,0,0.0712668
-7.73538,0.989196,0.984318,3,7,0,0.394898
-7.64561,0.991445,0.984318,2,3,0,0.316876
-7.65563,0.963603,0.984318,2,3,0,0.308243
-8.35386,0.839574,0.984318,2,3,0,0.504453
-7.69835,0.941215,0.984318,2,3,0,0.287344
-7.66996,0.995661,0.984318,2,3,0,0.299651
-8.64321,0.814614,0.984318,2,3,0,0.165453
-8.69467,0.993135,0.984318,1,1,0,0.161991
-7.99831,0.984549,0.984318,2,3,0,0.226005
-7.65702,0.907009,0.984318,2,3,0,0.307282
-7.66086,0.999203,0.984318,1,1,0,0.304791
-7.65021,0.957858,0.984318,2,3,0,0.312446
-8.52763,0.887265,0.984318,2,3,0,0.173734
-9.40039,0.894012,0.984318,1,1,0,0.124374
-7.66144,0.956491,0.984318,2,3,0,0.30443
-7.66545,0.999173,0.984318,1,1,0,0.302086
-9.50723,0.813845,0.984318,2,3,0,0.609798
-10.923,0.729251,0.984318,1,1,0,0.693434
-7.93857,0.875401,0.984318,2,3,0,0.234567
-7.95215,0.910491,0.984318,2,3,0,0.445575
-7.66569,1,0.984318,2,3,0,0.365734
-7.64482,0.955793,0.984318,2,3,0,0.317763
-7.78265,0.973335,0.984318,2,3,0,0.263253
-7.68831,0.978565,0.984318,2,3,0,0.377269
-7.64026,0.996608,0.984318,2,3,0,0.324577
-9.187,0.703372,0.984318,2,3,0,0.585531
-9.6201,0.903469,0.984318,1,1,0,0.617748
-8.25815,1,0.984318,1,1,0,0.492374
-8.06571,0.802946,0.984318,3,7,0,0.217329
-7.79964,0.944651,0.984318,2,3,0,0.413144
-7.87226,0.982852,0.984318,1,1,0,0.429879
-7.74385,1,0.984318,1,1,0,0.397583
-7.71091,0.967511,0.984318,3,7,0,0.282917
-7.68067,0.985109,0.984318,2,3,0,0.373728
-7.65212,0.992199,0.984318,2,3,0,0.310872
-8.15225,0.900207,0.984318,2,3,0,0.207364
-7.64116,1,0.984318,2,3,0,0.322869
-7.75832,0.533277,0.984318,3,7,0,0.401939
-7.73352,1,0.984318,1,1,0,0.394296
-7.79704,0.985185,0.984318,1,1,0,0.412483
-7.79704,0.833746,0.984318,2,3,0,0.412483
-7.79192,0.945269,0.984318,2,3,0,0.261151
-7.64906,1,0.984318,2,3,0,0.353607
-7.64275,1,0.984318,1,1,0,0.346447
-7.6636,0.997469,0.984318,3,7,0,0.303145
-7.63871,0.999614,0.984318,2,3,0,0.328878
-7.65108,0.996502,0.984318,2,3,0,0.35543
-7.67143,0.988864,0.984318,2,3,0,0.298896
-8.91904,0.760765,0.984318,2,3,0,0.148255
-7.65158,1,0.984318,2,3,0,0.355854
-7.67547,0.987527,0.984318,3,7,0,0.296907
-7.72153,0.938267,0.984318,2,3,0,0.390253
-7.73657,0.961501,0.984318,2,3,0,0.275009
-8.00142,0.972827,0.984318,3,7,0,0.45429
-7.65177,0.998622,0.984318,2,3,0,0.356015
-7.86157,0.973626,0.984318,2,3,0,0.247255
-7.69102,0.895646,0.984318,2,3,0,0.29016
-7.63887,0.997575,0.984318,2,3,0,0.338446
-8.18077,0.864524,0.984318,2,3,0,0.204316
-7.87089,1,0.984318,2,3,0,0.245595
-8.00476,0.992208,0.984318,2,3,0,0.225134
-7.86898,1,0.984318,1,1,0,0.245933
-8.03525,0.8835,0.984318,2,3,0,0.459942
-8.42219,0.909963,0.984318,1,1,0,0.512576
-8.51355,0.977949,0.984318,1,1,0,0.522884
-8.3359,0.722423,0.984318,3,7,0,0.189358
-8.22785,1,0.984318,1,1,0,0.199506
-8.11992,0.867032,0.984318,2,3,0,0.473125
-8.07765,1,0.984318,1,1,0,0.4667
-7.82704,0.683334,0.984318,2,3,0,0.253778
-8.03104,0.792991,0.984318,2,3,0,0.459251
-7.90465,0.882516,0.984318,3,7,0,0.239888
-8.07345,0.912946,0.984318,2,3,0,0.466047
-7.94452,1,0.984318,1,1,0,0.444167
-7.64781,0.99467,0.984318,2,3,0,0.352398
-7.83923,0.910722,0.984318,2,3,0,0.251402
-8.13274,0.949502,0.984318,1,1,0,0.209512
-8.15828,0.998631,0.984318,2,3,0,0.206711
-7.64307,1,0.984318,2,3,0,0.346888
-7.64155,0.998675,0.984318,2,3,0,0.322216
-7.72761,0.922878,0.984318,2,3,0,0.277628
-7.70917,0.97633,0.984318,2,3,0,0.385781
-8.63451,0.832977,0.984318,2,3,0,0.5357
-8.36644,1,0.984318,1,1,0,0.505977
-8.36644,0.605442,0.984318,2,3,0,0.505977
-8.41535,0.988123,0.984318,1,1,0,0.511779
-7.63971,0.991993,0.984318,2,3,0,0.340925
-7.63822,0.999982,0.984318,2,3,0,0.334708
-7.72779,0.977932,0.984318,2,3,0,0.277575
-7.66046,0.927018,0.984318,2,3,0,0.305038
-7.69198,0.964468,0.984318,2,3,0,0.378873
-7.65904,0.953667,0.984318,2,3,0,0.305942
-7.72683,0.974442,0.984318,2,3,0,0.392072
-8.47501,0.745609,0.984318,2,3,0,0.177765
-8.72341,0.855845,0.984318,2,3,0,0.544596
-10.276,0.693591,0.984318,1,1,0,0.659049
-8.57071,1,0.984318,1,1,0,0.52905
-8.22089,1,0.984318,2,3,0,0.487419
-7.90884,1,0.984318,1,1,0,0.437346
-7.84566,1,0.984318,1,1,0,0.424089
-8.39173,0.958769,0.984318,2,3,0,0.509001
-7.94316,1,0.984318,1,1,0,0.443915
-8.01442,0.98291,0.984318,1,1,0,0.456492
-7.79805,1,0.984318,1,1,0,0.41274
-7.8608,0.919932,0.984318,2,3,0,0.247393
-7.76596,1,0.984318,1,1,0,0.267232
-7.85973,0.926807,0.984318,2,3,0,0.427193
-7.6582,1,0.984318,2,3,0,0.306488
-9.3169,0.826888,0.984318,2,3,0,0.595704
-7.63942,0.983634,0.984318,2,3,0,0.326544
-7.6497,0.998939,0.984318,2,3,0,0.354203
-7.66686,0.990395,0.984318,2,3,0,0.301304
-7.6834,0.988431,0.984318,2,3,0,0.375026
-7.63887,0.997876,0.984318,2,3,0,0.328262
-7.63887,0.774371,0.984318,2,3,0,0.328262
-7.64675,0.980509,0.984318,2,3,0,0.351307
-7.63829,0.99988,0.984318,2,3,0,0.335472
-7.67001,0.991934,0.984318,2,3,0,0.299625
-9.76188,0.596341,0.984318,2,3,0,0.109981
-9.0779,1,0.984318,2,3,0,0.139645
-7.74546,0.995637,0.984318,3,7,0,0.398082
-8.00746,0.939673,0.984318,1,1,0,0.455318
-7.65085,1,0.984318,2,3,0,0.311907
-7.68074,0.930772,0.984318,2,3,0,0.373763
-8.30708,0.887033,0.984318,2,3,0,0.498659
-7.97964,0.918919,0.984318,2,3,0,0.450514
-8.06906,0.827154,0.984318,3,7,0,0.216922
-7.65733,0.992245,0.984318,2,3,0,0.307069
-7.69115,0.941382,0.984318,2,3,0,0.378517
-7.66576,0.98969,0.984318,2,3,0,0.301915
-7.64749,1,0.984318,1,1,0,0.314935
-7.73964,0.910595,0.984318,2,3,0,0.274143
-7.8197,0.99494,0.984318,2,3,0,0.255249
-7.79185,1,0.984318,1,1,0,0.261165
-7.79029,1,0.984318,1,1,0,0.261514
-7.8983,0.993416,0.984318,2,3,0,0.240928
-7.64991,0.983258,0.984318,2,3,0,0.354394
-7.63879,0.768338,0.984318,2,3,0,0.338146
-8.48064,0.829149,0.984318,2,3,0,0.519239
-8.01409,1,0.984318,2,3,0,0.456437
-7.7825,0.922637,0.984318,2,3,0,0.263285
-7.70075,1,0.984318,1,1,0,0.286463
-8.02078,0.953674,0.984318,2,3,0,0.22301
-8.32246,0.952258,0.984318,1,1,0,0.190559
-8.46683,0.818043,0.984318,2,3,0,0.517687
-7.87187,0.930674,0.984318,2,3,0,0.429796
-7.99281,0.990432,0.984318,2,3,0,0.45281
-7.83786,0.905695,0.984318,2,3,0,0.251665
-7.71967,0.968435,0.984318,2,3,0,0.389602
-7.6701,0.878124,0.984318,2,3,0,0.299579
-7.66404,0.991283,0.984318,2,3,0,0.364733
