# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = gauss_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = gauss_2.data.R
# init = 2 (Default)
# random
#   seed = 1244945196
# output
#   file = gauss_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,s,m
# Adaptation terminated
# Step size = 0.785198
# Diagonal elements of inverse mass matrix:
# 0.358382, 0.547428

-4.88367,0.974514,0.785198,2,3,0,2.41362,0.749927
-4.89802,0.937615,0.785198,2,3,0,2.42985,1.58903
-4.13258,0.751868,0.785198,2,3,0,1.04415,1.38851
-4.53204,0.89679,0.785198,2,3,0,1.80327,1.66193
-5.35307,0.776182,0.785198,2,3,0,2.9679,0.587125
-5.55462,0.99776,0.785198,2,3,0,3.1639,0.466083
-5.11384,0.994616,0.785198,2,3,0,1.95586,0.226299
-6.51019,0.950063,0.785198,2,3,0,3.37861,-0.364213
-5.61127,1,0.785198,3,7,0,2.57266,0.0579067
-4.56738,0.825392,0.785198,4,11,0,0.733573,1.37106
-4.86147,0.912303,0.785198,2,3,0,2.52755,1.13582
-4.74723,1,0.785198,2,3,0,1.20527,0.413556
-4.4965,1,0.785198,2,3,0,1.7303,0.665696
-10.0518,0.157028,0.785198,1,1,0,0.674972,-0.388961
-5.48873,1,0.785198,2,3,0,1.76217,2.34834
-4.94842,0.935989,0.785198,2,3,0,2.61334,0.963349
-4.37943,0.896019,0.785198,2,3,0,1.37505,0.646535
-4.42212,0.995995,0.785198,3,7,0,1.07004,1.67981
-4.43696,1,0.785198,1,1,0,1.15086,1.71864
-5.05518,0.475442,0.785198,2,3,0,0.780832,0.566653
-5.4897,1,0.785198,2,3,0,3.4008,1.27279
-5.39824,1,0.785198,2,3,0,2.77652,1.97544
-5.39824,0.873458,0.785198,2,3,0,2.77652,1.97544
-4.82621,0.333876,0.785198,2,3,0,0.698186,0.835823
-4.82621,0.21608,0.785198,1,1,0,0.698186,0.835823
-4.48219,1,0.785198,1,1,0,0.782788,0.913395
-4.48219,0.159413,0.785198,2,3,0,0.782788,0.913395
-5.99635,0.757694,0.785198,2,3,0,0.485066,0.977716
-7.69772,0.540126,0.785198,2,3,0,0.390642,1.53984
-4.62963,1,0.785198,2,3,0,0.863349,1.65497
-4.34006,1,0.785198,1,1,0,0.805029,1.28671
-4.14263,0.822837,0.785198,2,3,0,1.04847,0.926659
-5.11201,0.849405,0.785198,2,3,0,1.35581,2.13383
-4.26056,0.680277,0.785198,2,3,0,0.982957,0.836256
-4.54266,0.984026,0.785198,2,3,0,1.02961,1.73744
-6.29328,0.669612,0.785198,2,3,0,4.20049,0.253205
-6.62718,0.992472,0.785198,1,1,0,4.69168,0.125502
-5.10615,0.790138,0.785198,2,3,0,2.31174,0.374874
-4.84461,0.998665,0.785198,3,7,0,0.828468,1.72994
-4.76201,1,0.785198,2,3,0,0.800731,0.681853
-4.5221,0.928402,0.785198,2,3,0,0.891367,1.61854
-4.70486,0.873824,0.785198,2,3,0,0.797675,0.718911
-4.70486,0.692739,0.785198,2,3,0,0.797675,0.718911
-4.7432,1,0.785198,2,3,0,2.01273,1.76435
-4.32003,0.958137,0.785198,2,3,0,1.79125,1.18324
-4.2151,0.995764,0.785198,2,3,0,1.02167,0.854212
-4.2151,0.0876282,0.785198,1,1,0,1.02167,0.854212
-4.33061,0.949328,0.785198,2,3,0,1.71287,0.898227
-4.22246,0.944248,0.785198,2,3,0,0.878602,1.03882
-4.44666,0.803473,0.785198,2,3,0,1.40359,1.73963
-6.72563,0.515901,0.785198,3,7,0,4.71593,0.00198041
-7.82378,0.942849,0.785198,2,3,0,2.08659,-0.973436
-7.65991,1,0.785198,2,3,0,6.08399,-0.480513
-7.49561,0.995315,0.785198,3,7,0,5.93656,-0.340325
-8.37024,0.950322,0.785198,2,3,0,9.01005,0.00968393
-7.12625,0.41984,0.785198,3,7,0,0.402467,0.955626
-6.70238,1,0.785198,2,3,0,5.47876,1.28759
-4.45246,0.334813,0.785198,2,3,0,0.846842,1.51301
-4.30533,1,0.785198,1,1,0,0.978397,1.53525
-4.4065,0.844617,0.785198,2,3,0,1.91512,1.17898
-4.34121,0.927076,0.785198,2,3,0,0.828906,1.36587
-4.34121,0.000272326,0.785198,1,1,0,0.828906,1.36587
-4.13185,1,0.785198,1,1,0,0.944231,1.23845
-4.46619,0.870999,0.785198,3,7,0,1.80582,1.57194
-4.59409,0.933529,0.785198,3,7,0,2.05635,0.82509
-4.15659,0.950446,0.785198,2,3,0,0.969573,1.35222
-4.15659,0.138284,0.785198,2,3,0,0.969573,1.35222
-4.58975,0.905685,0.785198,2,3,0,1.23487,1.8363
-4.12484,0.938302,0.785198,2,3,0,1.25275,1.41968
-4.31429,0.986896,0.785198,2,3,0,0.859731,0.934906
-4.46009,0.928179,0.785198,2,3,0,1.49704,0.601297
-5.33477,0.413164,0.785198,2,3,0,2.27291,0.163199
-4.52129,0.94343,0.785198,3,7,0,2.06671,1.08639
-4.62569,0.986704,0.785198,3,7,0,0.690746,1.23156
-6.54237,0.442444,0.785198,1,1,0,0.45903,0.829249
-7.88979,0.671582,0.785198,3,7,0,7.65149,2.25914
-6.56416,1,0.785198,2,3,0,5.07406,1.67009
-4.55636,1,0.785198,2,3,0,1.38512,0.509207
-4.92751,0.905203,0.785198,2,3,0,2.42888,1.64338
-6.48018,0.919599,0.785198,2,3,0,1.51117,2.69976
-6.5731,1,0.785198,1,1,0,1.5621,2.74694
-6.15828,1,0.785198,2,3,0,1.76088,2.64394
-6.40739,0.995679,0.785198,2,3,0,4.74859,1.71513
-5.28681,0.982684,0.785198,2,3,0,2.34056,2.10631
-4.26985,0.992924,0.785198,2,3,0,1.42916,1.56062
-4.7103,0.525339,0.785198,3,7,0,1.81085,1.84137
-4.2639,0.9503,0.785198,3,7,0,0.879607,1.37022
-4.36871,0.899379,0.785198,2,3,0,1.78543,1.41754
-4.10567,0.882221,0.785198,2,3,0,1.04146,0.994464
-4.80956,0.798697,0.785198,2,3,0,1.104,1.91683
-5.67184,0.97549,0.785198,2,3,0,1.62626,2.42435
-5.43792,1,0.785198,2,3,0,1.72515,2.32289
-5.43792,0.679645,0.785198,3,7,0,1.72515,2.32289
-4.16691,0.977349,0.785198,2,3,0,0.956908,0.981295
-6.49036,0.75116,0.785198,3,7,0,4.12558,-0.0524504
-4.69174,0.744356,0.785198,2,3,0,1.8352,0.520095
-4.62942,0.999131,0.785198,3,7,0,1.01103,1.77676
-4.10392,1,0.785198,2,3,0,1.21741,0.943685
-4.69354,0.858822,0.785198,2,3,0,1.28504,0.427256
-4.69354,0.625719,0.785198,1,1,0,1.28504,0.427256
-5.10593,0.965345,0.785198,3,7,0,0.7676,1.77029
-4.31699,1,0.785198,1,1,0,0.868584,1.41787
-4.32771,1,0.785198,2,3,0,0.803843,1.24746
-6.536,0.402625,0.785198,1,1,0,0.561283,0.473959
-4.82546,1,0.785198,2,3,0,1.11677,0.403375
-5.43484,0.704647,0.785198,1,1,0,0.750046,0.460457
-4.18027,1,0.785198,2,3,0,0.95478,0.962471
-4.62049,0.558653,0.785198,2,3,0,1.65398,0.510431
-4.15631,0.969347,0.785198,2,3,0,1.43929,1.37387
-4.11244,0.971715,0.785198,2,3,0,1.0522,0.972783
-4.19781,0.992515,0.785198,2,3,0,0.884937,1.08472
-4.33737,0.696466,0.785198,2,3,0,0.815533,1.32154
-4.60875,0.904333,0.785198,1,1,0,0.755611,1.47238
-4.10601,0.96841,0.785198,2,3,0,1.39548,1.27898
-4.62239,0.931673,0.785198,2,3,0,0.800888,1.56756
-5.5006,0.864252,0.785198,2,3,0,2.94776,1.97405
-5.06161,0.993964,0.785198,2,3,0,1.81388,2.10384
-6.77798,0.90782,0.785198,2,3,0,3.06652,2.93205
-5.15328,0.749547,0.785198,2,3,0,2.87649,1.42842
-5.17626,0.987421,0.785198,2,3,0,2.43576,0.377064
-4.0882,0.812973,0.785198,2,3,0,1.00822,1.08675
-6.06718,0.537086,0.785198,2,3,0,4.16172,0.65257
-6.10846,1,0.785198,2,3,0,1.60644,-0.262629
-6.2919,1,0.785198,1,1,0,1.86433,-0.378716
-5.0372,0.987672,0.785198,3,7,0,2.38829,0.498437
-4.56528,1,0.785198,2,3,0,0.773185,1.47499
-4.56528,0.776142,0.785198,1,1,0,0.773185,1.47499
-4.27594,0.987241,0.785198,2,3,0,1.01648,0.797052
-4.14727,0.969078,0.785198,2,3,0,1.50351,1.10259
-4.15914,0.957106,0.785198,2,3,0,0.908308,1.17784
-5.37544,0.516533,0.785198,2,3,0,2.01395,0.0688949
-5.37544,0.260026,0.785198,1,1,0,2.01395,0.0688949
-5.60522,0.972458,0.785198,3,7,0,2.57319,0.0627851
-5.60522,0.702865,0.785198,2,3,0,2.57319,0.0627851
-4.4886,0.781102,0.785198,2,3,0,0.755051,0.987214
-5.10209,0.420408,0.785198,2,3,0,2.07153,2.06313
-4.22445,1,0.785198,2,3,0,1.58098,1.36813
-5.43665,0.865134,0.785198,3,7,0,1.98527,0.0279671
-4.41595,1,0.785198,2,3,0,1.90718,1.02752
-5.49485,0.8799,0.785198,2,3,0,1.95997,2.34145
-4.21708,1,0.785198,2,3,0,1.20195,1.54222
-5.46536,0.833203,0.785198,2,3,0,0.736125,1.86388
-6.12194,0.940753,0.785198,1,1,0,0.471561,1.33833
-4.23776,0.901447,0.785198,4,11,0,1.61621,0.983974
-4.05008,0.990866,0.785198,2,3,0,1.09492,1.11719
-4.05008,0.119978,0.785198,1,1,0,1.09492,1.11719
-4.26923,0.945381,0.785198,3,7,0,1.57935,0.868862
-4.82361,0.833055,0.785198,2,3,0,2.21629,1.70449
-4.34675,0.914765,0.785198,2,3,0,1.53193,0.728005
-4.20503,0.970069,0.785198,3,7,0,0.910927,0.994271
-4.33191,0.898784,0.785198,2,3,0,1.78501,1.02716
-4.33191,0.924571,0.785198,2,3,0,1.78501,1.02716
-4.40502,0.99272,0.785198,1,1,0,1.84537,0.923914
-5.06041,0.914045,0.785198,3,7,0,2.65096,1.60326
-5.41296,0.948924,0.785198,2,3,0,1.03341,0.203476
-6.01256,0.975445,0.785198,3,7,0,0.493321,1.42847
-5.51479,1,0.785198,1,1,0,0.581392,0.778086
-4.6241,0.618708,0.785198,2,3,0,2.167,0.948101
-6.32148,0.869394,0.785198,2,3,0,1.45579,-0.295272
-5.62952,1,0.785198,2,3,0,2.25444,-0.042701
-4.89159,0.994992,0.785198,2,3,0,1.92099,0.381804
-4.89159,0.708823,0.785198,2,3,0,1.92099,0.381804
-5.42686,0.860693,0.785198,2,3,0,0.903281,2.03854
-7.32916,0.347066,0.785198,3,7,0,4.11157,-0.783663
-8.20448,0.825423,0.785198,2,3,0,8.59223,0.0930047
-4.58716,1,0.785198,2,3,0,1.91458,1.64753
-4.40768,0.918463,0.785198,2,3,0,0.771457,1.27502
-5.68428,0.653531,0.785198,2,3,0,2.59721,0.010848
-5.43818,0.994938,0.785198,2,3,0,2.89647,0.397734
-4.17688,0.975166,0.785198,2,3,0,1.33967,0.859884
-4.12136,1,0.785198,1,1,0,1.36377,0.972845
-4.41301,0.957841,0.785198,2,3,0,1.74474,1.54725
-4.38103,0.931387,0.785198,2,3,0,1.39023,0.647582
-4.22716,1,0.785198,1,1,0,1.42095,0.824132
-4.37947,1,0.785198,2,3,0,1.85221,1.01939
-4.12661,0.992869,0.785198,2,3,0,1.23681,0.907869
-4.91623,0.902245,0.785198,3,7,0,1.94398,0.370473
-4.93645,0.977958,0.785198,2,3,0,2.48577,0.746125
-5.10738,0.915007,0.785198,2,3,0,2.52301,1.81494
-4.36473,0.992977,0.785198,2,3,0,1.06544,0.697165
-4.27512,0.977315,0.785198,2,3,0,1.50902,0.806344
-4.09258,0.987875,0.785198,2,3,0,1.32969,1.31367
-4.07279,0.902168,0.785198,2,3,0,1.23777,1.01668
-4.38957,0.953606,0.785198,2,3,0,1.73686,1.51751
-4.1888,0.990125,0.785198,2,3,0,1.54915,1.01949
-5.79031,0.682161,0.785198,2,3,0,3.01828,2.2386
-10.2603,0.748774,0.785198,3,5,0,7.91137,4.8016
-10.2603,0.819812,0.785198,2,3,0,7.91137,4.8016
-4.43847,0.997591,0.785198,3,5,0,1.9506,1.07387
-4.68141,1,0.785198,2,3,0,1.14768,1.86721
-4.04918,1,0.785198,2,3,0,1.13615,1.2465
-4.23826,0.963821,0.785198,2,3,0,1.06644,1.52853
-4.15671,1,0.785198,1,1,0,1.1713,1.46912
-4.42629,0.900318,0.785198,2,3,0,1.11927,0.631584
-4.42629,0.928259,0.785198,2,3,0,1.11927,0.631584
-5.02193,0.87297,0.785198,1,1,0,1.21093,0.277202
-5.73003,0.805301,0.785198,2,3,0,3.02495,2.17684
-5.96154,1,0.785198,2,3,0,2.92247,2.42354
-4.89357,0.927023,0.785198,2,3,0,2.32001,0.627412
-5.30285,0.967234,0.785198,1,1,0,2.92674,0.627374
-4.33982,0.902808,0.785198,2,3,0,1.68845,0.85178
-4.44346,0.989504,0.785198,1,1,0,1.63754,0.672493
-4.2003,0.977395,0.785198,2,3,0,1.52673,0.953162
-4.35187,0.938375,0.785198,2,3,0,0.794284,1.07158
-4.2169,1,0.785198,1,1,0,0.863987,1.20419
-4.92736,0.88159,0.785198,3,7,0,2.56329,1.42757
-4.61616,1,0.785198,2,3,0,0.911765,0.637327
-5.66231,0.775286,0.785198,2,3,0,2.54817,2.32222
-4.86129,0.940197,0.785198,2,3,0,2.5092,1.32009
-5.19323,0.970475,0.785198,2,3,0,1.1181,2.09272
-4.68207,1,0.785198,1,1,0,1.47743,1.90415
-4.5388,0.956372,0.785198,2,3,0,1.518,1.79328
-4.83177,0.893129,0.785198,2,3,0,2.33368,0.741906
-4.13267,0.925005,0.785198,3,7,0,0.937915,1.12069
-4.45203,0.858365,0.785198,2,3,0,1.90047,0.900105
# 
#  Elapsed Time: 0.02461 seconds (Warm-up)
#                0.037614 seconds (Sampling)
#                0.062224 seconds (Total)
# 
