# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = gauss_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = gauss_3.data.R
# init = 2 (Default)
# random
#   seed = 1244945199
# output
#   file = gauss_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,s,m
-4.23911,0.972128,0.618411,2,3,0,1.66858,1.16219
-4.22855,1,0.618411,1,1,0,1.65074,1.14025
-4.09075,0.997098,0.618411,3,7,0,1.33489,1.30287
-4.16319,0.993571,0.618411,2,3,0,1.43219,1.39554
-4.80878,0.921701,0.618411,2,3,0,1.8571,1.90763
-4.13637,1,0.618411,2,3,0,1.29961,1.42525
-4.97904,0.877442,0.618411,2,3,0,2.42544,1.7274
-4.68255,1,0.618411,2,3,0,1.92739,1.75281
-4.09429,0.998032,0.618411,2,3,0,0.989922,1.11019
-4.22323,0.982112,0.618411,2,3,0,1.04191,1.50051
-4.31323,0.999183,0.618411,3,7,0,1.66298,0.873249
-5.06816,0.930002,0.618411,2,3,0,2.69421,0.778944
-6.07375,0.962173,0.618411,2,3,0,2.76916,-0.215137
-6.49649,0.977421,0.618411,2,3,0,2.65544,-0.484808
-9.75256,0.481437,0.618411,3,7,0,4.95045,-2.14822
-9.34776,1,0.618411,1,1,0,4.75107,-1.93331
-9.40264,0.863888,0.618411,3,7,0,12.0154,-0.53416
-11.3296,0.938013,0.618411,2,3,0,23.8959,0.26732
-8.74334,1,0.618411,2,3,0,9.55415,-0.462169
-8.82676,0.909801,0.618411,3,7,0,8.19415,-1.13107
-10.3476,0.938654,0.618411,2,3,0,3.33371,-2.13618
-10.4695,0.581795,0.618411,3,7,0,5.44096,4.87449
-9.50015,0.96315,0.618411,2,3,0,5.26739,4.36311
-8.04936,0.885933,0.618411,3,7,0,8.21502,2.16347
-4.6073,0.723904,0.618411,3,7,0,0.88249,1.66243
-6.18931,0.778381,0.618411,2,3,0,0.542417,1.70529
-4.91034,1,0.618411,1,1,0,0.66704,1.46929
-4.26774,0.962965,0.618411,2,3,0,1.49432,1.5256
-4.12479,0.995449,0.618411,3,5,0,0.943129,1.17678
-4.12479,0.781163,0.618411,2,3,0,0.943129,1.17678
-4.54101,0.784157,0.618411,3,5,0,1.80595,1.67089
-4.11158,0.934953,0.618411,2,3,0,1.09449,0.949281
-4.08421,0.996202,0.618411,2,3,0,1.00764,1.10759
-4.23344,0.923185,0.618411,2,3,0,1.65936,1.17915
-5.19085,0.96067,0.618411,3,7,0,2.86005,0.763628
-5.83835,0.970083,0.618411,2,3,0,3.25628,0.175752
-4.73128,0.960665,0.618411,2,3,0,1.38179,0.396232
-4.46673,0.991352,0.618411,2,3,0,1.79608,0.751947
-4.43047,0.935045,0.618411,2,3,0,1.76309,1.55715
-4.28628,0.989639,0.618411,3,7,0,1.13913,1.59867
-4.43093,0.96945,0.618411,1,1,0,1.11842,1.70469
-4.48261,0.96874,0.618411,2,3,0,1.99846,1.31288
-4.60051,0.997018,0.618411,2,3,0,2.1797,1.17057
-4.52293,0.991665,0.618411,3,7,0,0.719696,1.18185
-4.31607,0.789977,0.618411,2,3,0,1.48665,1.59087
-5.5408,0.843637,0.618411,2,3,0,2.49097,2.25036
-5.5408,0.924031,0.618411,2,3,0,2.49097,2.25036
-4.72655,0.953175,0.618411,3,5,0,2.32072,1.34464
-6.00227,0.932283,0.618411,2,3,0,3.98974,0.565731
-4.23793,0.972399,0.618411,3,5,0,0.873965,1.01936
-4.66617,0.916603,0.618411,2,3,0,1.07204,1.82898
-4.35848,0.999921,0.618411,3,7,0,1.3563,0.66244
-4.1002,0.966748,0.618411,2,3,0,1.10301,1.36789
-4.27406,0.909022,0.618411,2,3,0,1.57422,0.85589
-4.28224,0.998025,0.618411,2,3,0,1.73,1.23022
-4.22069,0.998907,0.618411,2,3,0,1.53934,0.922062
-4.33862,0.983503,0.618411,2,3,0,1.24291,0.674592
-5.43143,0.664416,0.618411,3,7,0,3.32048,1.11289
-5.40681,0.998628,0.618411,2,3,0,2.66248,0.277172
-4.09872,0.980824,0.618411,3,7,0,1.40683,1.12883
-4.31365,0.987049,0.618411,2,3,0,0.898141,1.4595
-7.02756,0.52431,0.618411,3,7,0,6.0964,0.812718
-7.58785,0.964399,0.618411,3,7,0,1.69483,-0.773645
-7.0913,1,0.618411,1,1,0,2.19867,-0.738642
-4.99497,0.753546,0.618411,3,7,0,2.69717,1.04429
-4.21008,1,0.618411,2,3,0,1.59222,1.03008
-6.9237,0.853078,0.618411,3,5,0,5.06763,2.38295
-7.0284,0.996854,0.618411,1,1,0,5.31616,2.37602
-7.08814,0.940765,0.618411,3,7,0,3.57074,3.04992
-5.9883,0.853069,0.618411,2,3,0,4.05611,1.63412
-6.08939,1,0.618411,1,1,0,4.10995,1.80546
-6.9887,0.978299,0.618411,2,3,0,5.92935,1.69393
-7.43071,0.995519,0.618411,2,3,0,7.01238,1.55064
-4.32505,1,0.618411,3,7,0,1.56953,0.776204
-4.08329,0.978139,0.618411,2,3,0,1.01277,1.09779
-4.23554,0.977096,0.618411,2,3,0,1.17995,1.55912
-6.10711,0.764228,0.618411,2,3,0,1.81257,2.63026
-4.65225,0.972093,0.618411,3,7,0,2.1519,1.4891
-4.50933,0.952565,0.618411,2,3,0,1.79993,0.697278
-5.77676,0.877757,0.618411,2,3,0,3.57995,1.80816
-4.48523,0.989825,0.618411,2,3,0,2.0026,1.31123
-4.72104,0.982193,0.618411,2,3,0,1.13003,1.88225
-4.33331,0.923687,0.618411,2,3,0,1.22408,1.65298
-4.04754,0.987384,0.618411,2,3,0,1.24923,1.16358
-4.62066,0.891479,0.618411,2,3,0,2.17142,0.971387
-4.46599,1,0.618411,1,1,0,1.98777,1.0689
-4.73679,0.982445,0.618411,2,3,0,1.70943,0.433624
-4.63737,0.998078,0.618411,3,7,0,1.74922,0.531554
-4.27963,0.996469,0.618411,3,7,0,1.24166,1.60626
-4.37585,0.991715,0.618411,2,3,0,1.13904,1.67126
-4.59413,0.996192,0.618411,2,3,0,2.13478,0.970294
-4.06099,0.978688,0.618411,3,7,0,1.04985,1.19658
-4.94567,0.899341,0.618411,3,7,0,0.652022,1.44636
-4.97782,0.934927,0.618411,1,1,0,0.777561,1.72758
-4.75283,1,0.618411,2,3,0,1.04292,1.85953
-7.70217,0.322408,0.618411,1,1,0,0.668719,2.32398
-4.73644,1,0.618411,2,3,0,1.19189,1.91039
-4.45236,1,0.618411,2,3,0,1.02996,1.68048
-5.46357,0.8785,0.618411,2,3,0,1.87169,2.33183
-6.35035,0.866773,0.618411,3,7,0,4.77607,1.43573
-8.91971,0.94041,0.618411,2,3,0,11.5545,1.27629
-6.91497,1,0.618411,2,3,0,5.88788,0.913586
-5.81929,0.945414,0.618411,3,7,0,0.874487,2.13828
-5.81929,0.392402,0.618411,1,1,0,0.874487,2.13828
-5.38193,0.96772,0.618411,3,7,0,1.32045,0.0900798
-5.86915,1,0.618411,3,7,0,2.91365,-0.0198588
-4.57583,0.995767,0.618411,3,7,0,1.88844,1.65371
-7.21299,0.762144,0.618411,3,7,0,5.962,0.113278
-7.13554,1,0.618411,1,1,0,5.77272,0.106249
-6.30721,0.99263,0.618411,2,3,0,3.55029,-0.140998
-8.55356,0.769987,0.618411,3,7,0,1.08125,-0.635105
-7.85273,1,0.618411,1,1,0,1.43453,-0.725409
-8.54879,0.899664,0.618411,2,3,0,1.2515,-0.771164
-5.2476,1,0.618411,2,3,0,3.03371,0.979244
-5.08944,0.996277,0.618411,2,3,0,2.78613,0.902528
-4.90175,0.978413,0.618411,2,3,0,2.5671,1.30626
-4.12445,1,0.618411,2,3,0,0.970885,1.04712
-4.4751,0.967929,0.618411,3,5,0,1.98736,1.31505
-4.65124,0.995798,0.618411,3,7,0,2.22633,1.32025
-5.03338,0.969584,0.618411,2,3,0,0.953276,1.93022
-4.73161,1,0.618411,2,3,0,1.50536,1.9345
-4.64047,0.997997,0.618411,3,7,0,1.63491,1.84512
-4.74517,0.967422,0.618411,3,7,0,1.86266,0.483417
-5.04821,0.986585,0.618411,2,3,0,2.72898,0.903111
-6.87495,0.902691,0.618411,2,3,0,4.4002,2.66096
-4.97039,0.957298,0.618411,3,7,0,1.67732,0.265804
-5.00873,0.965766,0.618411,3,7,0,0.627706,1.40299
-5.00873,0.886401,0.618411,2,3,0,0.627706,1.40299
-4.45637,0.699829,0.618411,2,3,0,1.03569,0.647074
-4.96594,0.979691,0.618411,2,3,0,2.49196,0.699113
-4.99756,0.998545,0.618411,1,1,0,2.53321,0.693741
-4.36066,0.991753,0.618411,3,7,0,0.850752,0.898589
-5.60649,0.826053,0.618411,2,3,0,0.796338,0.34364
-5.58043,1,0.618411,3,7,0,3.42939,1.58461
-4.63039,0.97984,0.618411,3,5,0,0.734223,1.43786
-4.1165,0.921761,0.618411,2,3,0,1.27731,0.934995
-4.08641,0.981867,0.618411,2,3,0,1.07648,1.32571
-4.12574,0.99837,0.618411,3,7,0,0.991819,1.32409
-5.77883,0.799784,0.618411,3,5,0,2.40417,2.4391
-8.59799,0.793782,0.618411,2,3,0,10.2429,1.7866
-7.77775,1,0.618411,3,7,0,7.29433,2.29781
-8.07084,1,0.618411,1,1,0,7.81332,2.52232
-6.53087,0.833892,0.618411,3,5,0,4.28046,2.34639
-4.89181,0.950022,0.618411,3,5,0,1.78759,0.339231
-4.49423,0.986498,0.618411,2,3,0,1.99794,1.35996
-5.44825,0.89667,0.618411,3,7,0,1.94644,0.0165389
-7.95099,0.807288,0.618411,2,3,0,2.68892,-1.14089
-7.87262,0.983163,0.618411,2,3,0,2.40547,-1.06405
-5.9645,1,0.618411,2,3,0,3.43384,0.143308
-6.15937,0.991618,0.618411,1,1,0,3.8956,0.210933
-4.33951,0.980439,0.618411,3,7,0,1.23802,1.65921
-4.28954,0.95473,0.618411,2,3,0,1.00878,1.54349
-4.66626,0.903144,0.618411,3,7,0,1.9576,0.619564
-4.28033,0.998152,0.618411,2,3,0,1.31685,0.73106
-4.25535,0.972387,0.618411,2,3,0,0.927021,0.899169
-5.64793,0.738307,0.618411,2,3,0,1.68551,2.42006
-4.07204,0.942478,0.618411,3,7,0,1.02339,1.13909
-4.22349,0.983651,0.618411,2,3,0,0.917323,1.37963
-5.08208,0.739985,0.618411,2,3,0,1.38867,2.12518
-5.88923,0.889346,0.618411,3,7,0,4.02635,1.1799
-4.87651,1,0.618411,3,7,0,2.54542,1.22895
-4.87651,0.974729,0.618411,2,3,0,2.54542,1.22895
-4.88599,0.823411,0.618411,2,3,0,1.28491,2.0102
-4.3304,0.897597,0.618411,2,3,0,1.11147,1.62757
-4.41795,0.865335,0.618411,2,3,0,0.92863,1.58297
-4.41795,0.425501,0.618411,2,3,0,0.92863,1.58297
-4.39042,0.956687,0.618411,2,3,0,1.4002,0.641
-4.59699,0.968231,0.618411,3,7,0,1.99225,1.59004
-5.3547,0.953574,0.618411,2,3,0,2.84981,1.86472
-5.34495,0.997114,0.618411,1,1,0,2.97617,1.7225
-5.45062,0.990677,0.618411,1,1,0,3.25987,1.53407
-5.4118,1,0.618411,1,1,0,3.18384,1.56825
-5.35397,0.948001,0.618411,3,7,0,3.03789,1.66122
-4.36496,1,0.618411,3,5,0,0.870135,1.47044
-4.22429,0.993085,0.618411,2,3,0,1.33597,0.796282
-4.472,0.860295,0.618411,2,3,0,1.70719,1.65343
-4.472,0.964753,0.618411,3,7,0,1.70719,1.65343
-4.472,0.632963,0.618411,3,5,0,1.70719,1.65343
-5.68477,0.89658,0.618411,2,3,0,0.726799,1.92389
-4.48154,0.289928,0.618411,2,3,0,1.50694,0.585177
-4.72431,0.950262,0.618411,2,3,0,2.04783,0.616638
-4.96521,0.965869,0.618411,3,7,0,1.53909,2.07435
-4.45744,1,0.618411,2,3,0,1.79627,0.765764
-4.08874,0.98312,0.618411,2,3,0,1.35379,1.27218
-5.16956,0.818629,0.618411,3,5,0,2.569,0.47691
-6.00235,0.988258,0.618411,3,7,0,3.96328,0.532297
-6.18024,1,0.618411,1,1,0,4.03371,0.288865
-6.48772,0.997848,0.618411,1,1,0,4.36614,0.0958756
-4.95865,0.99867,0.618411,3,7,0,0.843581,1.80013
-4.95865,0.127806,0.618411,1,1,0,0.843581,1.80013
-4.95865,0.315177,0.618411,2,3,0,0.843581,1.80013
-4.6253,1,0.618411,1,1,0,0.755245,1.48492
-4.60746,1,0.618411,2,3,0,0.694547,1.12328
-4.53529,1,0.618411,3,7,0,2.08658,1.09217
-7.04805,0.845953,0.618411,3,5,0,5.89344,0.407336
-6.39551,0.983178,0.618411,3,7,0,3.57407,-0.209701
-5.73159,0.991917,0.618411,2,3,0,2.18508,-0.11467
-6.15531,0.939792,0.618411,1,1,0,2.01106,-0.333932
-6.72542,0.955267,0.618411,1,1,0,2.12286,-0.584665
-7.03049,1,0.618411,1,1,0,2.49491,-0.743603
-4.89075,1,0.618411,2,3,0,1.00031,0.4328
-5.56838,0.953987,0.618411,2,3,0,0.71539,1.86849
-4.68866,1,0.618411,1,1,0,0.816942,1.63224
-5.90899,0.804084,0.618411,2,3,0,1.18405,-0.0479901
-4.09027,1,0.618411,2,3,0,1.03302,1.03876
-4.17599,0.950989,0.618411,2,3,0,1.16335,1.49198
-5.11099,0.648008,0.618411,2,3,0,2.45631,0.46193
-4.27976,1,0.618411,2,3,0,1.56012,0.83499
-4.09602,0.99802,0.618411,2,3,0,1.00293,1.26471
-4.10393,0.90496,0.618411,2,3,0,1.40239,1.25637
-4.20269,0.968459,0.618411,2,3,0,0.984143,0.89862
-4.31982,0.98564,0.618411,2,3,0,0.809045,1.2547
-6.16719,0.828473,0.618411,3,7,0,4.29979,1.73467
-6.06885,1,0.618411,1,1,0,4.18388,1.6494
-5.96321,1,0.618411,1,1,0,3.85882,1.8448
-7.39813,0.989591,0.618411,3,7,0,6.35936,2.2587
-6.32903,0.944044,0.618411,3,7,0,3.17162,2.62202
-6.30715,0.994006,0.618411,2,3,0,4.13898,2.14802
-4.56426,1,0.618411,2,3,0,1.38841,1.82952
-4.4898,0.987645,0.618411,2,3,0,1.99925,0.992868
-6.07152,0.923105,0.618411,3,7,0,1.68619,2.59751
-4.49938,0.939416,0.618411,2,3,0,1.43816,1.77684
-6.74844,0.852728,0.618411,3,7,0,2.81988,2.93956
-5.68455,0.998892,0.618411,3,7,0,3.55476,1.64574
-6.67675,0.920462,0.618411,2,3,0,1.07804,-0.207124
-5.62904,1,0.618411,1,1,0,1.58952,-0.0678158
-5.98952,0.962152,0.618411,1,1,0,1.6556,-0.226531
-5.35404,0.997374,0.618411,2,3,0,2.36735,0.18308
-5.20599,0.998586,0.618411,1,1,0,2.1178,0.207538
-4.30362,0.916826,0.618411,3,7,0,1.12745,0.722885
-4.37328,0.923923,0.618411,3,7,0,1.85164,1.04614
-4.89419,0.973949,0.618411,2,3,0,0.700549,0.785528
-4.86533,0.906059,0.618411,2,3,0,1.37387,0.320637
-4.87943,1,0.618411,1,1,0,1.49319,0.307467
-8.14709,0.638222,0.618411,3,7,0,7.17602,2.97092
-8.16557,0.996292,0.618411,2,3,0,3.992,3.63949
-6.81786,0.977728,0.618411,2,3,0,4.06222,2.73359
-7.07095,0.949564,0.618411,2,3,0,6.08493,1.7347
-4.31794,1,0.618411,2,3,0,1.74841,0.989226
-4.54636,0.86782,0.618411,2,3,0,0.714706,1.23088
-4.54636,0.0378084,0.618411,1,1,0,0.714706,1.23088
-4.09218,0.87693,0.618411,2,3,0,1.30506,1.00121
-4.15228,0.978658,0.618411,2,3,0,0.924694,1.24683
-4.08246,0.996705,0.618411,2,3,0,1.37013,1.16052
-4.08246,0.953472,0.618411,2,3,0,1.37013,1.16052
-4.58376,0.917704,0.618411,2,3,0,1.91377,1.64367
-4.73197,0.99126,0.618411,3,7,0,0.783093,0.725166
-4.68136,1,0.618411,2,3,0,0.83845,0.677568
-4.09031,0.948167,0.618411,3,7,0,1.21386,1.3639
-6.58012,0.727951,0.618411,2,3,0,2.37474,2.87042
-6.14819,1,0.618411,1,1,0,2.14325,2.66673
-5.56832,0.920847,0.618411,2,3,0,3.52475,1.20126
-4.67907,1,0.618411,3,7,0,0.685157,1.02695
-4.12855,0.965134,0.618411,2,3,0,1.17227,0.90296
-4.32401,0.989402,0.618411,2,3,0,1.68104,0.872878
-4.84347,0.967509,0.618411,2,3,0,2.45572,0.923154
-4.41852,0.945951,0.618411,3,7,0,1.91134,1.02922
-5.47447,0.910595,0.618411,2,3,0,3.20987,0.658771
-5.33149,0.968652,0.618411,3,7,0,2.35828,0.197664
-5.38727,0.821184,0.618411,2,3,0,3.23767,1.34101
-5.16177,0.996058,0.618411,2,3,0,2.92657,1.0409
-5.85229,0.979052,0.618411,2,3,0,3.91708,0.881561
-5.86099,0.989203,0.618411,3,7,0,3.9808,1.1773
-8.47187,0.935247,0.618411,3,7,0,2.82501,3.69405
-7.69205,0.717413,0.618411,2,3,0,5.77736,2.97226
-6.47496,0.99844,0.618411,2,3,0,3.1468,2.73
-6.70262,0.989584,0.618411,3,7,0,3.41214,2.82587
-5.8965,0.996312,0.618411,2,3,0,2.55487,2.48166
-4.1592,0.984771,0.618411,2,3,0,1.07002,0.891419
-5.06448,0.880086,0.618411,3,5,0,2.71432,1.51021
-4.71572,0.96371,0.618411,2,3,0,1.15428,0.445423
-4.5106,0.842237,0.618411,3,7,0,1.31165,1.79254
-4.32648,1,0.618411,1,1,0,1.40833,1.62999
-5.56334,0.841124,0.618411,2,3,0,1.11232,2.22826
-5.71172,1,0.618411,1,1,0,1.33976,2.37703
-4.048,1,0.618411,2,3,0,1.16929,1.08543
-4.40088,0.92294,0.618411,2,3,0,1.90558,1.12603
-4.6204,0.933353,0.618411,2,3,0,1.41637,0.46655
-4.09774,0.964628,0.618411,2,3,0,1.40349,1.20948
-6.17004,0.683181,0.618411,2,3,0,1.28404,-0.178859
-4.17164,0.821903,0.618411,2,3,0,1.29459,0.853263
-4.17164,0.936856,0.618411,2,3,0,1.29459,0.853263
-4.98847,0.887378,0.618411,2,3,0,1.57354,0.246679
-4.08439,0.959874,0.618411,2,3,0,1.27941,1.0056
-4.39159,0.981984,0.618411,2,3,0,1.76539,0.842478
-4.36519,0.982094,0.618411,2,3,0,1.64641,0.77473
-4.89524,0.967393,0.618411,3,7,0,1.6238,0.306251
-4.71213,0.985167,0.618411,3,7,0,2.07539,0.655155
-4.2837,0.960618,0.618411,2,3,0,0.943066,0.850473
-4.1746,0.929492,0.618411,2,3,0,1.06974,1.46104
-5.05785,0.89437,0.618411,2,3,0,0.593887,1.11802
-4.13349,0.998142,0.618411,3,7,0,0.959807,1.28731
-4.07508,0.964196,0.618411,3,5,0,1.34663,1.13385
-4.9439,0.840845,0.618411,2,3,0,1.46939,0.271508
-4.51261,1,0.618411,2,3,0,1.3718,0.539894
-4.66818,0.980166,0.618411,2,3,0,1.65294,0.471227
-4.80275,0.96647,0.618411,3,7,0,2.22171,1.66971
-4.8516,0.946211,0.618411,3,7,0,2.2003,1.75468
-4.64923,1,0.618411,2,3,0,1.84635,1.7656
-5.59451,0.784111,0.618411,2,3,0,2.66349,2.2266
-4.69514,0.989584,0.618411,2,3,0,1.33687,1.91276
-4.26756,0.998435,0.618411,3,7,0,1.38708,0.760358
-4.37566,0.969079,0.618411,2,3,0,1.14781,0.659862
-4.20173,0.908416,0.618411,3,7,0,1.20337,0.807787
-6.14421,0.830004,0.618411,2,3,0,4.31287,1.65169
-4.47948,0.980575,0.618411,3,7,0,1.38003,0.565182
-4.67233,0.97315,0.618411,1,1,0,1.39838,0.432176
-4.71827,0.805347,0.618411,2,3,0,0.666078,1.09977
-4.36034,1,0.618411,2,3,0,0.833577,0.932263
-4.26957,0.99831,0.618411,3,7,0,1.71349,1.12316
-6.40558,0.830688,0.618411,2,3,0,2.68864,-0.431648
-4.32406,1,0.618411,3,5,0,1.65983,1.48306
-5.42243,0.918752,0.618411,3,7,0,1.52285,0.0316147
-4.92689,1,0.618411,1,1,0,1.52957,0.280652
-4.70669,1,0.618411,1,1,0,1.72835,0.463556
-6.42842,0.84199,0.618411,3,7,0,4.87562,1.5536
-7.57674,0.975121,0.618411,2,3,0,7.44401,1.27285
-5.38081,0.90693,0.618411,3,5,0,3.04596,1.70341
-4.72054,0.985713,0.618411,2,3,0,2.29061,0.928824
-4.78967,0.992219,0.618411,2,3,0,2.43215,1.15678
-4.75567,1,0.618411,2,3,0,2.30091,0.85226
-5.76997,0.924625,0.618411,2,3,0,0.664241,0.483325
-5.58699,1,0.618411,2,3,0,0.727983,0.439656
-4.68182,1,0.618411,2,3,0,0.874908,1.69711
-6.70593,0.8656,0.618411,3,5,0,4.63608,2.35464
-4.88216,1,0.618411,2,3,0,2.53756,1.31942
-5.86279,0.943908,0.618411,3,7,0,0.555693,1.6266
-5.63956,0.776724,0.618411,2,3,0,1.10011,2.24785
-4.73159,1,0.618411,3,7,0,2.33867,1.0296
-4.67705,0.997569,0.618411,2,3,0,1.98925,0.629978
-4.55536,1,0.618411,1,1,0,1.84707,0.674077
-6.6348,0.94341,0.618411,3,7,0,3.68689,-0.369861
-6.36182,0.983222,0.618411,2,3,0,4.24573,0.186576
-6.62331,0.998948,0.618411,1,1,0,4.533,0.0231969
-6.8389,0.969214,0.618411,2,3,0,5.37116,0.331035
-5.37054,0.995205,0.618411,3,7,0,2.8811,1.85914
-5.1066,0.966122,0.618411,3,7,0,2.70656,0.715026
-4.12532,0.985363,0.618411,3,5,0,1.04146,1.37475
-4.43172,0.797947,0.618411,2,3,0,1.87161,1.43148
-4.4503,0.99871,0.618411,1,1,0,1.91733,1.39928
-4.33708,0.999015,0.618411,2,3,0,1.45417,1.62695
-4.04086,0.986235,0.618411,2,3,0,1.19132,1.18807
-5.27957,0.853304,0.618411,2,3,0,1.88512,2.22694
-5.66677,0.945552,0.618411,3,7,0,1.38674,-0.0411103
-7.66377,0.535086,0.618411,1,1,0,1.12499,-0.481481
-4.95221,1,0.618411,2,3,0,2.64468,1.07957
-4.7434,1,0.618411,2,3,0,1.98083,0.548186
-5.09493,0.97916,0.618411,2,3,0,2.84212,1.10083
-4.81666,0.980808,0.618411,3,7,0,1.71529,0.375361
-4.24617,0.99102,0.618411,3,7,0,1.38298,0.784071
-4.05863,0.983268,0.618411,2,3,0,1.26223,1.25139
-5.11718,0.812178,0.618411,3,7,0,1.951,2.1106
-6.0824,0.634813,0.618411,2,3,0,4.28531,0.844359
-6.66058,0.995554,0.618411,2,3,0,5.1946,0.55556
-7.18087,0.988452,0.618411,3,5,0,0.401879,1.40436
-7.62754,0.944332,0.618411,2,3,0,0.381215,0.894467
-5.79043,0.843159,0.618411,3,7,0,3.49242,1.92062
-5.47488,1,0.618411,2,3,0,2.94273,1.94601
-5.69405,0.980052,0.618411,3,7,0,0.700077,0.44712
-5.28636,1,0.618411,1,1,0,0.913418,0.336068
-6.1083,0.936524,0.618411,2,3,0,0.711929,2.02767
-4.95929,1,0.618411,2,3,0,0.850248,0.525805
-4.95929,0.627759,0.618411,1,1,0,0.850248,0.525805
-4.4549,1,0.618411,2,3,0,0.960258,1.63629
-4.57681,0.990916,0.618411,3,7,0,2.14444,1.22744
-6.21483,0.631745,0.618411,2,3,0,0.842609,2.21814
-5.66713,1,0.618411,1,1,0,0.943578,2.15184
-4.74221,1,0.618411,2,3,0,0.925219,0.557871
-5.71481,0.713775,0.618411,1,1,0,0.795299,0.310635
-5.71481,0.272848,0.618411,2,3,0,0.795299,0.310635
-5.71481,0.726831,0.618411,1,1,0,0.795299,0.310635
-4.98948,1,0.618411,2,3,0,0.665476,0.814903
-5.30975,0.883723,0.618411,2,3,0,2.81734,0.502136
-4.49742,0.996864,0.618411,2,3,0,1.936,0.853322
-4.29144,0.971287,0.618411,2,3,0,1.60272,1.48143
-5.43666,0.912519,0.618411,2,3,0,3.30953,0.990725
-6.94239,0.978292,0.618411,3,7,0,0.411369,1.3519
-6.94239,0.00797316,0.618411,1,1,0,0.411369,1.3519
-5.70712,1,0.618411,2,3,0,0.507635,1.0559
-5.70712,0.64832,0.618411,2,3,0,0.507635,1.0559
-5.43437,1,0.618411,1,1,0,0.561245,0.906812
-5.43437,0.504785,0.618411,1,1,0,0.561245,0.906812
-4.7243,0.764564,0.618411,2,3,0,1.31542,1.92776
-8.44361,0.669049,0.618411,3,7,0,9.45539,0.198456
-5.81943,1,0.618411,2,3,0,3.86667,1.44483
-4.43901,0.935219,0.618411,3,5,0,1.95247,1.07977
-4.15571,0.99324,0.618411,2,3,0,1.5051,1.05827
-4.32556,0.974356,0.618411,2,3,0,1.67397,1.47111
-4.61429,0.894123,0.618411,2,3,0,1.61674,0.504183
-4.49289,0.978198,0.618411,2,3,0,1.30373,0.553518
-4.09022,0.950012,0.618411,2,3,0,1.25352,1.35376
-5.5588,0.864113,0.618411,3,7,0,2.13204,2.35517
-4.91357,0.793494,0.618411,3,7,0,2.47388,1.55773
-4.3109,1,0.618411,2,3,0,1.49373,1.58146
-4.72172,0.814548,0.618411,3,7,0,1.66167,1.90115
-6.93983,0.840668,0.618411,2,3,0,2.38949,3.03112
-6.97147,1,0.618411,1,1,0,2.4559,3.049
-6.77672,0.94871,0.618411,3,7,0,5.21862,2.02438
-5.20996,1,0.618411,2,3,0,2.5643,1.90824
-4.6248,0.987297,0.618411,2,3,0,2.05922,0.771589
-4.9284,0.962474,0.618411,2,3,0,1.76988,2.0241
-7.50792,0.921715,0.618411,2,3,0,4.33478,3.20135
-5.11131,0.931117,0.618411,3,5,0,2.68906,1.65061
-4.88715,1,0.618411,1,1,0,2.39592,1.61292
-5.03466,0.971621,0.618411,2,3,0,2.70686,1.43829
-4.90462,0.979482,0.618411,3,7,0,1.94564,1.95271
-5.24664,0.895706,0.618411,3,7,0,1.32832,0.144927
-8.34548,0.827074,0.618411,2,3,0,1.18783,3.01312
-6.22498,1,0.618411,3,5,0,2.44855,-0.357476
-4.88128,0.956456,0.618411,2,3,0,2.3536,0.680656
-5.26854,0.96819,0.618411,2,3,0,1.99525,0.132319
-4.65462,0.969208,0.618411,2,3,0,0.889646,1.6969
-4.37343,0.830882,0.618411,3,7,0,1.03307,1.62644
-5.73306,0.851975,0.618411,2,3,0,0.731741,1.94627
-5.33469,0.998622,0.618411,2,3,0,3.16915,1.02798
-8.67924,0.889933,0.618411,3,5,0,1.97709,3.5274
-7.09907,1,0.618411,1,1,0,1.92867,3.02401
-4.62398,0.854512,0.618411,3,5,0,2.1375,1.44642
-4.86308,0.922871,0.618411,2,3,0,2.22893,0.587442
-4.40078,0.939736,0.618411,2,3,0,1.30745,0.62278
-4.09712,0.961731,0.618411,2,3,0,1.13799,1.3737
-4.35133,0.955411,0.618411,2,3,0,1.61037,1.56535
-4.04775,0.986201,0.618411,2,3,0,1.22203,1.10597
-5.42031,0.897682,0.618411,2,3,0,0.856956,1.99316
-5.59403,1,0.618411,2,3,0,2.45793,2.30091
-5.53491,0.9903,0.618411,1,1,0,2.20923,2.32586
-8.51462,0.896103,0.618411,3,7,0,1.75252,-1.05404
-6.46927,1,0.618411,2,3,0,1.89632,-0.453474
