# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = gauss_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = gauss_1.data.R
# init = 2 (Default)
# random
#   seed = 1305735714
# output
#   file = gauss_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,s,m
-4.26988,0.891916,0.626131,3,7,0,0.912717,1.43201
-4.12587,1,0.626131,2,3,0,1.04066,0.958297
-4.53069,0.869714,0.626131,2,3,0,2.00733,0.888891
-4.36663,0.964223,0.626131,2,3,0,1.64549,1.56131
-4.28335,0.996155,0.626131,2,3,0,1.73461,1.20929
-5.23076,0.857073,0.626131,2,3,0,2.79161,1.73716
-4.69001,0.980567,0.626131,3,7,0,1.50657,0.426652
-4.98429,0.982754,0.626131,2,3,0,2.56983,0.769879
-5.24263,0.966831,0.626131,2,3,0,0.815274,0.448515
-4.67328,1,0.626131,2,3,0,0.74294,0.838761
-5.22218,0.899481,0.626131,2,3,0,1.01022,2.04464
-5.52815,0.909182,0.626131,1,1,0,0.971669,2.1279
-4.8485,1,0.626131,2,3,0,2.22696,1.72858
-5.19162,0.983037,0.626131,3,7,0,0.850754,0.429673
-4.6349,1,0.626131,3,7,0,2.1597,0.900217
-4.70315,0.953746,0.626131,2,3,0,2.10115,1.64166
-4.83541,0.989096,0.626131,1,1,0,2.35831,1.56541
-4.22161,0.99407,0.626131,3,7,0,0.860672,1.20383
-4.587,0.970366,0.626131,3,7,0,2.13981,1.31878
-4.50616,0.99735,0.626131,2,3,0,1.83889,1.60054
-4.45135,0.990106,0.626131,3,7,0,0.805562,1.44006
-4.57043,0.848084,0.626131,2,3,0,0.709187,1.08136
-4.90363,0.920601,0.626131,1,1,0,0.638344,1.34879
-4.34396,0.979248,0.626131,3,7,0,1.71484,1.45981
-4.16521,0.940272,0.626131,3,7,0,1.31745,1.46428
-4.06488,0.959073,0.626131,2,3,0,1.19075,1.3065
-4.37343,0.927321,0.626131,3,7,0,1.63966,0.758561
-4.46368,0.882259,0.626131,2,3,0,1.84632,0.805636
-8.63559,0.803765,0.626131,3,7,0,10.2751,1.92597
-6.71195,0.999427,0.626131,2,3,0,5.50311,1.23708
-5.99252,0.999857,0.626131,3,7,0,3.89112,1.86442
-4.7936,0.991231,0.626131,3,7,0,1.37204,1.9728
-7.89345,0.765332,0.626131,3,5,0,6.59412,2.88619
-6.36077,0.987538,0.626131,2,3,0,3.37406,2.58486
-6.37921,0.971814,0.626131,2,3,0,4.46287,1.99207
-6.61462,0.986597,0.626131,1,1,0,5.013,1.89321
-6.91683,0.983604,0.626131,1,1,0,5.75273,1.7314
-9.9088,0.980226,0.626131,3,7,0,2.38527,4.02958
-9.21745,1,0.626131,1,1,0,2.52265,3.87459
-9.10383,1,0.626131,2,3,0,6.6152,4.04131
-7.99305,0.870886,0.626131,3,7,0,3.3843,3.55088
-8.04219,1,0.626131,1,1,0,4.03303,3.57036
-7.02276,0.998706,0.626131,2,3,0,3.10313,3.06581
-7.3194,0.744117,0.626131,3,7,0,6.77858,0.874963
-7.119,1,0.626131,1,1,0,6.30219,0.824083
-6.85748,1,0.626131,2,3,0,5.79801,1.08076
-6.64355,1,0.626131,1,1,0,5.36005,1.02856
-6.36783,0.995146,0.626131,2,3,0,4.68718,1.69625
-4.40044,1,0.626131,2,3,0,1.62011,0.712101
-4.08965,0.972179,0.626131,2,3,0,1.21437,1.36245
-5.63383,0.892311,0.626131,2,3,0,2.83676,2.18197
-7.00707,0.979628,0.626131,3,7,0,2.25149,3.04594
-7.79763,0.937363,0.626131,3,7,0,6.5924,2.75982
-11.3288,0.785946,0.626131,3,5,0,20.5404,3.91509
-4.90043,0.996933,0.626131,3,5,0,2.55885,1.00037
-4.76276,0.998729,0.626131,3,7,0,2.33043,1.4437
-5.07435,0.908481,0.626131,2,3,0,2.2898,0.393638
-6.23685,0.907191,0.626131,2,3,0,4.52855,0.783015
-5.81821,1,0.626131,1,1,0,3.86153,0.879442
-4.55101,0.990357,0.626131,3,7,0,1.2494,1.81424
-4.74443,0.895459,0.626131,2,3,0,2.10207,0.63505
-4.83421,0.96983,0.626131,3,7,0,2.30768,1.62728
-4.78224,0.993847,0.626131,3,7,0,2.41592,1.25446
-5.31109,0.908695,0.626131,2,3,0,1.77494,2.25574
-5.33848,1,0.626131,2,3,0,2.1927,2.19846
-7.46302,0.975947,0.626131,3,7,0,4.41199,3.15371
-7.0935,0.885107,0.626131,2,3,0,5.61637,2.27243
-6.51259,0.998702,0.626131,2,3,0,4.40147,2.24746
-4.52075,0.991588,0.626131,2,3,0,1.79783,0.681409
-4.17692,0.98502,0.626131,3,5,0,0.952462,1.36227
-4.17692,0.869256,0.626131,2,3,0,0.952462,1.36227
-4.34214,0.859502,0.626131,2,3,0,1.75867,1.39471
-4.40507,0.995356,0.626131,1,1,0,1.81845,1.45086
-5.04796,0.92648,0.626131,2,3,0,1.58164,2.11983
-5.5997,0.738238,0.626131,3,5,0,2.64133,0.093308
-4.80517,0.995126,0.626131,2,3,0,1.41653,0.351411
-4.58333,0.89986,0.626131,2,3,0,1.08069,0.546818
-7.12569,0.742097,0.626131,2,3,0,0.775501,-0.0257348
-5.35643,1,0.626131,1,1,0,1.11294,0.179674
-5.68131,0.692924,0.626131,3,5,0,2.74823,2.26394
-6.9983,0.88622,0.626131,3,7,0,1.24681,2.7329
-5.66442,1,0.626131,2,3,0,3.00238,2.12252
-5.77415,0.997934,0.626131,1,1,0,3.11491,2.17184
-5.3134,0.994757,0.626131,2,3,0,2.12234,2.20064
-5.05079,0.997649,0.626131,2,3,0,1.7001,2.11385
-4.1749,0.941862,0.626131,2,3,0,1.11795,0.852841
-4.93509,0.90886,0.626131,2,3,0,2.32774,1.75592
-4.2891,0.978096,0.626131,3,5,0,1.68299,1.38079
-4.08191,0.969429,0.626131,2,3,0,1.01994,1.24621
-4.47067,0.942942,0.626131,2,3,0,1.04468,1.70037
-5.57819,0.718399,0.626131,1,1,0,0.796584,1.9808
-4.56878,1,0.626131,1,1,0,0.844931,1.59505
-4.56878,0.484662,0.626131,3,5,0,0.844931,1.59505
-4.56878,0.549477,0.626131,3,7,0,0.844931,1.59505
-4.66527,0.996632,0.626131,3,7,0,0.704379,1.37758
-4.07686,1,0.626131,2,3,0,1.26752,1.31382
-4.31745,0.902559,0.626131,2,3,0,0.869689,0.913029
-5.18293,0.780253,0.626131,1,1,0,0.74928,0.557244
-5.281,0.988878,0.626131,2,3,0,0.755409,0.509604
-4.61325,1,0.626131,1,1,0,1.0471,0.545631
-4.70936,0.905184,0.626131,3,7,0,0.851229,0.646863
-6.31503,0.888083,0.626131,2,3,0,0.972194,2.36446
-5.95886,0.815817,0.626131,3,7,0,4.09247,0.88503
-5.61275,0.985586,0.626131,3,7,0,1.90882,-0.0746514
-4.17127,0.982084,0.626131,2,3,0,1.49004,1.35322
-4.61805,0.935398,0.626131,2,3,0,1.52113,1.85377
-4.85581,0.983836,0.626131,1,1,0,1.63491,2.00034
-4.87001,0.937876,0.626131,2,3,0,2.36741,1.61773
-5.42698,0.976011,0.626131,3,7,0,1.41781,2.2858
-5.53393,0.988287,0.626131,2,3,0,1.35171,2.31301
-5.77545,1,0.626131,2,3,0,3.72141,1.60894
-7.09103,0.853828,0.626131,3,7,0,0.447668,0.683366
-4.49926,1,0.626131,1,1,0,0.770592,0.926377
-4.04103,1,0.626131,3,7,0,1.19653,1.18442
-4.42259,0.970843,0.626131,2,3,0,0.798497,1.39319
-5.10586,0.624985,0.626131,2,3,0,1.50604,2.14913
-4.0675,0.999634,0.626131,2,3,0,1.10324,1.29503
-4.47656,0.88085,0.626131,2,3,0,2.012,1.17954
-4.37248,0.762937,0.626131,2,3,0,0.794807,1.02336
-4.42294,0.996318,0.626131,2,3,0,0.780926,1.34277
-4.38497,1,0.626131,1,1,0,0.861949,1.477
-4.57912,0.982969,0.626131,2,3,0,0.890632,1.65385
-4.37103,1,0.626131,2,3,0,1.16355,1.67375
-5.59878,0.864164,0.626131,2,3,0,0.650812,1.76602
-4.66872,1,0.626131,1,1,0,0.720065,1.43266
-5.34451,0.674042,0.626131,2,3,0,1.25323,0.126
-7.91949,0.831921,0.626131,2,3,0,1.40232,-0.724148
-6.51165,1,0.626131,1,1,0,2.14667,-0.497757
-6.70859,0.92324,0.626131,3,7,0,4.07733,-0.296941
-6.65519,1,0.626131,1,1,0,3.84702,-0.334114
-5.43741,0.966069,0.626131,2,3,0,1.80983,0.0120606
-5.55648,0.965401,0.626131,2,3,0,1.892,-0.0463506
-4.94327,0.987177,0.626131,2,3,0,1.7379,0.292659
-6.11053,0.933693,0.626131,2,3,0,3.3404,-0.0519134
-10.0135,0.875267,0.626131,2,3,0,2.39558,-1.7293
-10.2049,1,0.626131,3,7,0,15.3827,-0.789268
-10.0645,1,0.626131,1,1,0,14.6317,-0.794428
-9.45145,1,0.626131,1,1,0,11.9622,-0.672106
-9.32705,0.905401,0.626131,2,3,0,3.03073,-1.71115
-8.67024,1,0.626131,2,3,0,6.89069,-1.29773
-8.32034,0.966774,0.626131,2,3,0,4.5286,-1.37052
-7.71265,1,0.626131,2,3,0,4.63359,-0.960459
-8.04789,0.961448,0.626131,2,3,0,3.62686,-1.24866
-4.445,0.87773,0.626131,3,5,0,1.46519,0.606572
-4.06352,1,0.626131,2,3,0,1.27416,1.07094
-5.00865,0.84164,0.626131,2,3,0,1.48101,0.236136
-4.80874,1,0.626131,3,7,0,1.72822,0.384369
-5.81871,0.979707,0.626131,3,7,0,2.16468,-0.16532
-5.64816,0.880456,0.626131,3,7,0,3.57162,1.50937
-4.55075,0.991874,0.626131,2,3,0,1.94909,0.771815
-5.82352,0.903988,0.626131,2,3,0,3.8889,1.39483
-4.38691,0.997957,0.626131,3,7,0,0.782025,1.05032
-4.52223,0.624704,0.626131,3,5,0,1.99999,1.43637
-4.39952,1,0.626131,3,7,0,0.789644,0.996481
-4.71973,0.805047,0.626131,3,7,0,0.697158,0.925426
-4.29892,0.950232,0.626131,2,3,0,1.70114,1.37705
-5.26579,0.895019,0.626131,2,3,0,2.38706,2.06752
-4.58902,0.999857,0.626131,3,7,0,0.8595,0.707398
-4.23461,0.968327,0.626131,2,3,0,1.40711,1.52554
-5.70314,0.844009,0.626131,3,7,0,1.05168,2.24031
-4.69478,1,0.626131,1,1,0,1.24572,1.90019
-5.06164,0.992455,0.626131,3,7,0,2.68908,1.54762
-4.49579,0.994893,0.626131,2,3,0,1.03119,1.70939
-4.31166,1,0.626131,1,1,0,0.969222,1.53334
-4.78642,0.961267,0.626131,2,3,0,1.18968,1.93598
-4.06361,1,0.626131,2,3,0,1.31481,1.16082
-5.81417,0.813894,0.626131,2,3,0,3.51018,0.39259
-4.68526,0.993725,0.626131,2,3,0,1.19716,0.449421
-5.6621,0.967636,0.626131,2,3,0,3.23338,0.373461
-5.27605,0.957744,0.626131,3,5,0,3.00616,1.52872
-5.0008,1,0.626131,1,1,0,2.6437,1.47406
-4.22425,0.998159,0.626131,2,3,0,1.05703,0.823508
-4.63499,0.962141,0.626131,2,3,0,2.21299,1.28579
-4.932,0.993668,0.626131,2,3,0,2.39139,1.69174
-4.83319,1,0.626131,2,3,0,2.29442,1.64059
-5.34718,0.956591,0.626131,2,3,0,0.845177,0.377758
-5.01477,1,0.626131,2,3,0,2.69492,1.39799
-6.20021,0.969206,0.626131,2,3,0,3.98686,2.11097
-6.44669,0.994746,0.626131,2,3,0,4.57667,2.00634
-5.34197,0.970787,0.626131,3,7,0,0.808776,1.91406
-4.28653,0.980334,0.626131,3,7,0,1.52349,1.53388
-5.54648,0.864051,0.626131,2,3,0,2.11253,2.35101
-7.64237,0.824011,0.626131,2,3,0,7.39123,1.82848
-8.07308,0.990971,0.626131,1,1,0,8.55524,1.85425
-5.77793,0.996984,0.626131,2,3,0,2.17204,2.47557
-6.7215,0.950341,0.626131,2,3,0,4.99314,2.12428
-5.13368,0.994395,0.626131,3,7,0,2.28286,1.99971
-4.68078,0.987386,0.626131,2,3,0,1.18193,1.87733
-4.89793,0.946125,0.626131,3,7,0,2.39107,1.63754
-4.35977,0.963991,0.626131,3,7,0,1.84008,1.07852
-4.56022,0.944076,0.626131,2,3,0,0.707646,1.17751
-4.34025,0.956793,0.626131,2,3,0,1.79789,1.02853
-6.45257,0.864926,0.626131,3,5,0,0.463172,1.48605
-5.18572,1,0.626131,1,1,0,0.672903,1.64217
-4.75796,1,0.626131,2,3,0,2.0564,1.75086
-4.97446,0.966218,0.626131,3,7,0,2.67979,1.20002
-4.30131,0.994218,0.626131,2,3,0,1.5457,1.54021
-4.5416,0.984447,0.626131,2,3,0,2.07033,1.34214
-7.97592,0.791305,0.626131,3,7,0,5.91835,3.21441
-7.01831,0.874448,0.626131,3,7,0,5.66685,2.09177
-5.77318,0.986414,0.626131,3,7,0,0.497143,1.20996
-8.51107,0.521404,0.626131,3,5,0,9.24164,2.4946
-7.53886,1,0.626131,2,3,0,7.07536,1.8986
-7.62973,0.997765,0.626131,2,3,0,7.4061,1.7559
-6.25347,1,0.626131,2,3,0,3.82491,2.28507
-5.64421,0.993005,0.626131,2,3,0,2.46216,2.33538
-5.35111,1,0.626131,1,1,0,2.16948,2.21387
-5.24108,0.989558,0.626131,2,3,0,2.61799,1.9057
-4.32787,0.961708,0.626131,2,3,0,1.25593,1.65004
-5.1218,0.915734,0.626131,2,3,0,2.87983,1.22592
-5.46431,0.991421,0.626131,2,3,0,2.96203,1.9171
-5.06234,0.995576,0.626131,3,5,0,2.79973,1.19806
-4.4049,0.987213,0.626131,3,7,0,0.854576,1.48398
-4.58598,0.947506,0.626131,2,3,0,1.4509,1.84019
-5.72068,0.975757,0.626131,3,7,0,3.17632,2.07553
-6.35281,0.892974,0.626131,3,7,0,3.43897,2.55633
-5.01567,0.999833,0.626131,3,7,0,2.12882,1.96853
-4.59031,0.888805,0.626131,3,7,0,0.789552,0.807103
-4.27802,0.841449,0.626131,2,3,0,1.43204,1.56925
-4.27009,0.992413,0.626131,3,7,0,1.06975,1.56007
-4.67281,0.898939,0.626131,3,7,0,2.04602,0.683112
-4.21974,0.937452,0.626131,2,3,0,1.29508,1.5404
-4.33265,0.976045,0.626131,3,7,0,1.08627,1.62016
-4.49123,0.848456,0.626131,2,3,0,1.09686,0.596288
-4.78753,0.5568,0.626131,3,7,0,1.57759,1.96339
-5.41268,0.991343,0.626131,3,7,0,2.17314,2.25467
-4.49166,0.991109,0.626131,2,3,0,1.79625,1.61581
-4.37589,0.943918,0.626131,2,3,0,1.74944,0.853158
-5.28544,0.846987,0.626131,2,3,0,2.83709,1.77622
-5.87291,0.951795,0.626131,2,3,0,1.25187,2.40077
-5.88822,0.954891,0.626131,3,7,0,3.5195,2.03843
-4.29106,0.95091,0.626131,3,7,0,1.08398,0.748617
-4.89703,0.704733,0.626131,2,3,0,1.38853,2.03119
-5.16621,0.925849,0.626131,3,7,0,0.737271,1.75095
-4.81287,1,0.626131,2,3,0,1.03348,0.449469
-4.62759,0.974252,0.626131,3,7,0,1.14944,1.83773
-4.83437,0.947916,0.626131,3,7,0,0.884772,1.78478
-4.12943,0.854826,0.626131,2,3,0,0.946528,1.23665
-4.09057,0.974523,0.626131,2,3,0,1.20817,0.968147
-4.14543,0.963665,0.626131,2,3,0,1.1848,1.45532
-4.41275,0.943766,0.626131,3,7,0,1.52316,0.653667
-4.0823,0.963117,0.626131,2,3,0,1.23689,1.34112
-4.23698,0.965302,0.626131,2,3,0,0.886083,0.991419
-4.55901,0.960531,0.626131,3,7,0,2.12238,1.12563
-7.82847,0.808884,0.626131,3,7,0,6.71886,-0.407917
-5.17423,1,0.626131,2,3,0,1.51837,0.148954
-5.4689,0.953507,0.626131,1,1,0,1.48377,0.0171482
-5.4689,0.677777,0.626131,1,1,0,1.48377,0.0171482
-5.54989,0.947607,0.626131,2,3,0,0.988872,0.185673
-5.54989,0.521864,0.626131,3,7,0,0.988872,0.185673
-4.91664,1,0.626131,2,3,0,2.4588,1.58563
-5.06629,0.987547,0.626131,1,1,0,2.73538,1.47331
-6.72155,0.932074,0.626131,3,7,0,1.81018,-0.531206
-5.11102,1,0.626131,2,3,0,1.47092,0.184174
-4.06842,0.94219,0.626131,2,3,0,1.04615,1.23809
-4.88829,0.741984,0.626131,3,7,0,2.52495,0.944478
-4.29183,0.972811,0.626131,3,7,0,1.18646,0.720375
-5.15183,0.957275,0.626131,3,7,0,0.640485,1.54533
-4.06357,0.970371,0.626131,2,3,0,1.20253,1.30083
-5.79621,0.814568,0.626131,3,7,0,3.11548,0.139264
-5.21607,0.913165,0.626131,2,3,0,2.97717,1.39435
-5.79962,0.897862,0.626131,3,7,0,2.39021,-0.121545
-5.99259,0.923837,0.626131,2,3,0,4.16521,0.939632
-7.87925,0.948395,0.626131,3,7,0,7.05423,2.6418
-6.23548,0.994023,0.626131,2,3,0,2.21534,2.70789
-7.4096,0.954349,0.626131,3,7,0,0.826629,-0.147999
-5.12173,1,0.626131,1,1,0,1.38256,0.190191
-6.12132,0.889987,0.626131,2,3,0,0.530543,1.64367
-6.57103,0.925267,0.626131,1,1,0,0.443134,1.41273
-6.57103,0.0641864,0.626131,1,1,0,0.443134,1.41273
-4.78186,1,0.626131,1,1,0,0.651794,1.08541
-4.57379,0.896416,0.626131,2,3,0,1.39989,1.83563
-4.04389,0.980072,0.626131,2,3,0,1.12335,1.12971
-4.60088,0.871142,0.626131,3,7,0,0.6958,1.19524
-6.6362,0.752515,0.626131,3,5,0,5.23281,1.63752
-6.82551,0.990621,0.626131,1,1,0,5.6786,1.49206
-6.30404,1,0.626131,3,7,0,4.62232,1.60554
-6.23174,1,0.626131,2,3,0,3.36673,2.48138
-7.76794,0.932336,0.626131,2,3,0,3.14736,3.43748
-6.50151,0.932338,0.626131,2,3,0,2.24062,2.83147
-5.62517,0.978708,0.626131,3,7,0,3.60716,1.08264
-5.40874,1,0.626131,1,1,0,3.24894,0.921409
-5.61585,0.994372,0.626131,1,1,0,3.47256,0.728738
-5.75399,1,0.626131,2,3,0,3.47917,0.457946
-5.24244,0.994623,0.626131,2,3,0,3.01536,0.941388
-4.81756,0.997318,0.626131,2,3,0,2.445,0.993833
-7.0837,0.867732,0.626131,2,3,0,1.00266,-0.249873
-6.01901,1,0.626131,1,1,0,1.08509,-0.027122
-5.4219,0.892985,0.626131,2,3,0,1.50037,2.29833
-5.20337,0.497473,0.626131,3,7,0,2.58248,0.446104
-4.53324,0.992974,0.626131,2,3,0,1.61924,0.574687
-4.61124,0.99685,0.626131,2,3,0,1.56987,0.494499
-5.05989,0.873388,0.626131,3,7,0,2.60893,1.6574
-4.26258,1,0.626131,2,3,0,0.893016,1.39306
-5.40994,0.837709,0.626131,2,3,0,1.20132,0.119602
-4.66021,1,0.626131,2,3,0,2.04777,0.702907
-5.21251,0.961273,0.626131,2,3,0,2.97723,1.37805
-5.43533,0.997608,0.626131,2,3,0,3.2039,1.59413
-5.77475,0.926,0.626131,3,7,0,2.6815,-0.0289554
-5.77475,0.889147,0.626131,2,3,0,2.6815,-0.0289554
-5.64794,0.997549,0.626131,3,5,0,0.807269,2.01559
-5.64794,0.707871,0.626131,2,3,0,0.807269,2.01559
-5.62031,0.684802,0.626131,3,5,0,2.76111,0.127438
-5.03355,0.958264,0.626131,2,3,0,2.71195,0.911451
-4.14785,0.978916,0.626131,2,3,0,1.46861,1.01878
-4.38732,0.94494,0.626131,2,3,0,1.75123,1.49885
-4.38732,0.797919,0.626131,3,7,0,1.75123,1.49885
-4.13003,0.982629,0.626131,2,3,0,1.15287,1.43005
-4.63372,0.879235,0.626131,2,3,0,2.15788,1.43349
-4.27191,0.994555,0.626131,2,3,0,0.922793,1.44746
-4.18458,0.945837,0.626131,2,3,0,1.53434,1.32636
-7.63514,0.764234,0.626131,3,7,0,3.69736,3.36135
-8.9371,0.789385,0.626131,3,7,0,0.765116,-0.354634
-6.24965,1,0.626131,1,1,0,0.869204,0.0787517
-4.29253,0.215316,0.626131,2,3,0,1.73883,1.07057
-5.25834,0.943551,0.626131,3,7,0,1.39172,2.20741
-4.49311,0.683425,0.626131,2,3,0,1.17347,1.76231
-4.46237,0.989879,0.626131,1,1,0,1.02238,1.68287
-4.08761,0.98655,0.626131,2,3,0,1.01442,1.25753
-4.1729,0.983326,0.626131,3,7,0,1.08557,1.46631
-4.45429,0.970604,0.626131,2,3,0,0.815147,1.46183
-4.76292,0.932017,0.626131,3,7,0,2.07827,0.592699
-5.0197,0.99458,0.626131,3,7,0,2.33676,0.481229
-5.24557,0.967811,0.626131,2,3,0,3.03102,1.35334
-4.99022,0.914944,0.626131,2,3,0,0.605365,1.19297
-5.46358,0.613198,0.626131,2,3,0,0.902363,0.28301
-5.46358,0.800535,0.626131,2,3,0,0.902363,0.28301
-5.59697,1,0.626131,3,7,0,2.25096,2.35636
-4.23064,0.872845,0.626131,2,3,0,1.50249,1.46355
-4.18317,0.998788,0.626131,2,3,0,1.26651,0.832625
-4.5212,0.914783,0.626131,3,7,0,2.03064,1.37188
-4.75315,0.982025,0.626131,2,3,0,1.00794,0.49354
-5.76176,0.879832,0.626131,3,7,0,0.819347,0.268919
-4.05794,1,0.626131,2,3,0,1.27463,1.23249
-4.37924,0.77937,0.626131,3,7,0,0.777029,1.22755
-4.37874,0.930599,0.626131,2,3,0,1.82624,1.37283
-4.57019,0.989305,0.626131,3,7,0,1.34212,1.8341
-6.79005,0.690413,0.626131,3,5,0,2.05825,-0.601972
-8.0008,0.567467,0.626131,1,1,0,1.26265,-0.656925
-5.7162,1,0.626131,1,1,0,1.53723,-0.0956966
-5.21832,0.968055,0.626131,3,7,0,2.94949,0.858829
-4.74868,0.933492,0.626131,2,3,0,2.154,1.65687
-4.78383,0.999223,0.626131,2,3,0,2.21235,1.65084
-7.49532,0.87086,0.626131,3,7,0,1.5957,-0.707195
-6.05661,1,0.626131,2,3,0,1.71777,-0.263433
-4.87439,0.92711,0.626131,3,7,0,1.93798,1.93053
-4.48615,0.967492,0.626131,3,5,0,1.37799,0.559942
-4.05618,0.968627,0.626131,2,3,0,1.1566,1.27953
-4.67139,0.874782,0.626131,2,3,0,1.72705,1.8407
-4.25599,0.952167,0.626131,2,3,0,1.68782,1.09417
-4.37372,0.989416,0.626131,1,1,0,1.85156,1.04361
-5.27016,0.890227,0.626131,2,3,0,2.30052,0.224147
-4.19598,0.906805,0.626131,2,3,0,1.36003,0.840513
-4.17144,0.955884,0.626131,2,3,0,1.3401,0.868067
-4.08254,0.977461,0.626131,2,3,0,1.06219,1.30524
-4.41289,0.850891,0.626131,2,3,0,1.61086,0.692544
-4.0443,0.98101,0.626131,3,7,0,1.13737,1.21914
-4.11704,0.974151,0.626131,2,3,0,0.954523,1.13047
-4.76412,0.859258,0.626131,3,7,0,2.20912,0.709934
-5.67121,0.952783,0.626131,2,3,0,1.26943,-0.00406331
-5.67121,0.339444,0.626131,1,1,0,1.26943,-0.00406331
-5.4872,1,0.626131,1,1,0,1.26689,0.0653368
-5.21697,0.933487,0.626131,2,3,0,2.46004,0.350179
-4.22028,0.999173,0.626131,2,3,0,1.5798,1.35871
-4.18066,1,0.626131,2,3,0,1.57182,1.16485
-5.14331,0.839297,0.626131,2,3,0,1.68613,2.1686
-4.85516,0.814061,0.626131,3,7,0,1.96274,0.430174
-5.26293,0.934191,0.626131,3,5,0,1.68154,2.23369
-4.3682,0.960799,0.626131,3,7,0,1.12213,1.6605
-4.33241,0.993478,0.626131,2,3,0,1.49026,1.60803
-4.10627,0.977807,0.626131,2,3,0,0.987658,1.26729
-5.23756,0.790391,0.626131,2,3,0,1.09424,2.09866
-4.04025,1,0.626131,2,3,0,1.1557,1.18758
-4.1935,0.965118,0.626131,2,3,0,1.53843,1.34672
-4.05484,0.949689,0.626131,3,7,0,1.21373,1.06565
-4.13745,0.949473,0.626131,2,3,0,1.23202,0.890558
-4.27334,0.969709,0.626131,3,7,0,1.23409,1.60014
-4.39748,0.901841,0.626131,2,3,0,1.89219,1.06997
-4.80257,0.948188,0.626131,3,7,0,2.31437,0.771433
-4.97854,0.945489,0.626131,2,3,0,0.631425,1.39226
-4.97854,0.792299,0.626131,1,1,0,0.631425,1.39226
-5.20618,0.8835,0.626131,3,7,0,2.88769,0.772924
-4.91971,0.997176,0.626131,2,3,0,1.66368,0.29586
-5.53654,0.959399,0.626131,2,3,0,1.40154,0.00608436
-7.45252,0.529719,0.626131,1,1,0,1.0225,-0.351497
-5.65745,1,0.626131,2,3,0,1.77056,-0.0964553
-5.52459,0.976591,0.626131,1,1,0,1.55429,-0.0177697
-4.98553,1,0.626131,2,3,0,2.1425,0.398843
-7.60526,0.78531,0.626131,3,7,0,5.19585,-0.742145
-5.42668,0.972881,0.626131,2,3,0,1.69582,0.0164538
-5.12202,1,0.626131,2,3,0,1.81,0.190692
-6.4543,0.902018,0.626131,3,5,0,1.53403,2.69862
-4.97239,0.984897,0.626131,3,7,0,2.28139,1.83741
-4.56078,0.933605,0.626131,2,3,0,2.0154,0.835046
-4.93081,0.964033,0.626131,3,7,0,0.935719,0.46045
-4.74914,1,0.626131,2,3,0,0.899538,1.7566
-5.64494,0.88457,0.626131,3,7,0,2.70927,0.0836512
-5.90131,0.940824,0.626131,2,3,0,2.23607,-0.203118
-6.49371,0.899288,0.626131,3,7,0,4.18479,-0.0236516
-4.17747,0.999511,0.626131,3,7,0,1.51337,0.995277
-4.24125,0.989734,0.626131,3,7,0,1.44629,1.51581
-4.89557,0.917527,0.626131,2,3,0,2.27475,0.583884
-5.39877,0.354532,0.626131,2,3,0,0.897303,2.02353
-6.21777,0.86609,0.626131,1,1,0,1.08873,2.42157
-4.96925,1,0.626131,1,1,0,1.19025,2.02526
-4.31032,0.99639,0.626131,3,7,0,1.72969,0.975217
-5.59407,0.858936,0.626131,2,3,0,3.45046,1.58446
-5.6427,1,0.626131,2,3,0,3.25608,1.91329
-6.03739,0.973332,0.626131,3,7,0,1.61624,2.57111
-5.55891,0.966363,0.626131,2,3,0,2.62384,2.21346
-5.25671,0.982449,0.626131,2,3,0,3.01366,1.45271
-5.51291,0.998907,0.626131,2,3,0,3.17107,1.79371
-5.75836,0.996044,0.626131,2,3,0,3.15386,2.13227
-5.52202,0.999492,0.626131,2,3,0,3.10461,1.8739
-5.23136,1,0.626131,2,3,0,2.60279,1.90538
-5.48756,0.993301,0.626131,2,3,0,2.04437,2.32672
-5.75212,0.940251,0.626131,3,7,0,3.32005,2.01127
-4.41896,1,0.626131,2,3,0,1.928,1.1009
-5.28029,0.880875,0.626131,2,3,0,1.94489,0.115283
-4.11767,0.943082,0.626131,2,3,0,1.45195,1.15343
-5.02971,0.938203,0.626131,3,7,0,0.606135,1.03134
-5.33734,0.926342,0.626131,1,1,0,0.550019,1.21225
-5.60631,0.428922,0.626131,2,3,0,2.14817,-0.0474541
-4.59477,0.968043,0.626131,3,7,0,2.04413,1.52606
-4.5427,1,0.626131,2,3,0,1.94313,1.55469
-4.17989,0.99475,0.626131,2,3,0,0.932441,1.3349
-4.30805,0.94547,0.626131,2,3,0,1.39283,1.61523
