# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = gauss_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = gauss_4.data.R
# init = 2 (Default)
# random
#   seed = 1244945203
# output
#   file = gauss_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,s,m
-4.21908,0.998312,0.725694,2,3,0,1.53315,0.918849
-4.09883,1,0.725694,2,3,0,1.24654,0.959196
-4.8677,0.918832,0.725694,3,7,0,2.08027,0.47891
-4.16777,0.980001,0.725694,3,7,0,1.44938,0.943598
-4.05933,0.995227,0.725694,2,3,0,1.15191,1.04424
-4.17385,0.981136,0.725694,2,3,0,1.41566,0.90443
-4.11434,0.973593,0.725694,2,3,0,0.9562,1.18816
-4.57998,0.818332,0.725694,3,7,0,0.94468,1.70298
-4.80703,0.985898,0.725694,2,3,0,0.879847,0.566495
-4.13139,0.969355,0.725694,2,3,0,1.31605,0.923395
-5.0389,0.848853,0.725694,3,7,0,2.72036,1.41934
-4.61431,1,0.725694,2,3,0,1.42864,1.86197
-4.15216,0.962634,0.725694,3,7,0,1.51834,1.13252
-4.81594,0.924479,0.725694,3,7,0,1.074,1.90632
-6.69535,0.774109,0.725694,2,3,0,3.19892,-0.529496
-5.74129,1,0.725694,2,3,0,2.66473,-0.00939007
-4.43195,0.990255,0.725694,2,3,0,1.94653,1.22934
-4.46824,0.99867,0.725694,2,3,0,2.00015,1.19116
-4.09306,0.985077,0.725694,2,3,0,1.32569,1.01467
-4.23325,0.961732,0.725694,2,3,0,1.07822,1.52891
-4.70751,0.88323,0.725694,3,7,0,1.93029,0.555491
-4.68422,1,0.725694,1,1,0,1.73053,0.483001
-5.69073,0.928758,0.725694,2,3,0,1.61425,-0.09755
-5.549,0.997678,0.725694,3,7,0,1.28174,2.29672
-5.21654,1,0.725694,1,1,0,1.31733,2.1726
-4.13668,0.774329,0.725694,2,3,0,1.11858,1.43144
-4.13567,0.998385,0.725694,2,3,0,1.07299,0.922222
-4.50169,0.88328,0.725694,2,3,0,0.971726,0.657663
-4.42981,0.988458,0.725694,2,3,0,1.57758,0.658187
-4.40103,1,0.725694,2,3,0,1.50895,0.660181
-4.06876,0.798618,0.725694,3,7,0,1.25484,1.29654
-5.40714,0.760687,0.725694,2,3,0,2.90382,1.88944
-6.544,0.923829,0.725694,3,7,0,5.17588,1.22676
-4.04557,0.786297,0.725694,3,5,0,1.10091,1.1618
-4.04356,0.944231,0.725694,2,3,0,1.2041,1.20967
-4.12271,0.983217,0.725694,2,3,0,1.35328,0.96187
-4.62004,0.923,0.725694,2,3,0,2.05861,0.779195
-4.47721,1,0.725694,2,3,0,1.05788,0.622188
-4.84801,0.899067,0.725694,1,1,0,0.958627,0.480679
-5.19445,0.890099,0.725694,1,1,0,0.904258,0.378289
-4.90655,1,0.725694,2,3,0,0.741204,0.697388
-4.31546,0.980358,0.725694,2,3,0,0.940303,1.51026
-4.99063,0.872569,0.725694,2,3,0,0.683206,0.768963
-4.17833,1,0.725694,3,7,0,1.4203,1.4337
-6.54698,0.799293,0.725694,3,7,0,1.4955,2.7161
-5.88823,1,0.725694,2,3,0,1.24818,2.40434
-4.04091,0.873691,0.725694,3,7,0,1.13745,1.15308
-4.55902,0.949652,0.725694,3,7,0,1.03082,0.585477
-4.86913,0.788484,0.725694,2,3,0,1.57604,0.317655
-4.83496,1,0.725694,1,1,0,1.7078,0.360555
-5.19107,0.84957,0.725694,2,3,0,0.575991,1.27866
-5.08259,0.995254,0.725694,1,1,0,0.634715,0.847802
-5.8066,0.717842,0.725694,1,1,0,0.722796,0.377195
-5.09201,0.99647,0.725694,3,7,0,0.931334,1.93734
-8.63327,0.174435,0.725694,1,1,0,0.64105,2.44434
-4.86632,1,0.725694,1,1,0,0.882919,1.79808
-5.53312,0.956469,0.725694,2,3,0,0.715138,0.477316
-4.56388,0.657261,0.725694,2,3,0,1.91587,0.71892
-5.00522,0.940393,0.725694,2,3,0,0.844078,0.512323
-5.00522,0.328785,0.725694,2,3,0,0.844078,0.512323
-5.00522,0.956279,0.725694,2,3,0,0.844078,0.512323
-5.31876,0.998689,0.725694,2,3,0,0.885382,1.9844
-4.70857,1,0.725694,1,1,0,1.02276,1.82588
-5.62035,0.808736,0.725694,3,7,0,1.55558,-0.0591427
-5.50259,0.912723,0.725694,1,1,0,1.19018,0.0894847
-5.28355,0.249258,0.725694,2,3,0,3.10491,1.08808
-4.89735,1,0.725694,1,1,0,2.57522,1.20722
-5.11955,0.559496,0.725694,2,3,0,0.921692,1.94056
-4.50167,1,0.725694,1,1,0,1.1928,1.77232
-5.10723,0.953067,0.725694,3,7,0,2.8091,1.43549
-4.45637,1,0.725694,2,3,0,0.85901,1.53332
-4.30683,1,0.725694,1,1,0,0.907591,1.465
-4.27576,0.89897,0.725694,3,7,0,1.69612,1.31364
-4.19735,0.94342,0.725694,2,3,0,0.881785,1.10289
-7.08301,0.543155,0.725694,3,7,0,5.17885,2.5302
-8.02229,0.827189,0.725694,3,5,0,5.13211,3.43385
-8.94322,0.839477,0.725694,2,3,0,10.7244,2.52652
-7.23879,0.995763,0.725694,3,7,0,6.6311,1.25604
-7.77383,0.99481,0.725694,3,7,0,6.29484,-0.53017
-5.50778,0.680232,0.725694,2,3,0,2.88249,0.305535
-5.25545,0.978593,0.725694,2,3,0,2.42774,0.295294
-5.23914,1,0.725694,1,1,0,2.35625,0.274765
-4.97365,0.946831,0.725694,3,7,0,2.57577,1.52993
-5.16433,0.938941,0.725694,3,7,0,1.01544,0.307875
-4.81207,1,0.725694,2,3,0,2.07494,0.533979
-4.23598,0.999515,0.725694,2,3,0,1.48563,1.4845
-4.13119,0.961741,0.725694,3,7,0,1.27412,1.42485
-4.43259,0.974753,0.725694,2,3,0,1.79728,1.52752
-4.29064,0.910499,0.725694,2,3,0,1.19046,0.720878
-4.13279,0.974699,0.725694,2,3,0,0.954089,1.27205
-4.08607,0.967955,0.725694,3,7,0,1.32234,1.03323
-4.10116,0.990309,0.725694,2,3,0,1.38256,1.27995
-5.38101,0.858569,0.725694,3,7,0,0.74242,0.490617
-5.34976,0.947678,0.725694,3,7,0,1.8299,2.27305
-4.89085,0.98027,0.725694,2,3,0,2.49476,1.46749
-5.98381,0.919438,0.725694,2,3,0,3.50777,2.16628
-5.49318,0.97699,0.725694,2,3,0,3.4003,1.30777
-5.13325,1,0.725694,1,1,0,2.89741,1.13288
-4.1949,0.944672,0.725694,2,3,0,1.58296,1.0759
-4.29642,0.987959,0.725694,1,1,0,1.73535,1.03871
-4.30242,0.998865,0.725694,3,7,0,0.908742,1.46199
-7.36734,0.581051,0.725694,2,3,0,6.66659,0.451899
-7.45544,0.98838,0.725694,2,3,0,6.92565,0.513048
-7.74791,0.975257,0.725694,2,3,0,7.83699,1.49698
-7.58347,0.928782,0.725694,3,7,0,6.26267,2.62636
-8.03848,0.978528,0.725694,1,1,0,7.57608,2.60923
-6.93024,1,0.725694,2,3,0,4.15805,2.79844
-4.79808,0.888603,0.725694,3,7,0,1.60511,0.366759
-5.02147,0.959037,0.725694,1,1,0,1.45308,0.231153
-6.12515,0.988208,0.725694,2,3,0,3.1307,-0.1467
-6.62641,0.879447,0.725694,3,7,0,1.3838,2.69703
-7.00252,0.999673,0.725694,3,7,0,5.54941,2.16386
-6.57931,1,0.725694,2,3,0,1.44145,2.7063
-5.17198,0.976792,0.725694,3,7,0,2.83802,0.772022
-4.82943,1,0.725694,2,3,0,2.31494,0.722758
-7.62755,0.876916,0.725694,2,3,0,5.67207,-0.608346
-4.23903,1,0.725694,3,5,0,1.28768,0.770306
-7.33515,0.597281,0.725694,2,3,0,6.6642,0.556492
-6.44338,0.941578,0.725694,2,3,0,2.65392,-0.45624
-5.06708,1,0.725694,2,3,0,2.11544,0.314923
-7.14548,0.863394,0.725694,3,7,0,2.57773,3.13182
-7.06219,0.967753,0.725694,1,1,0,2.32156,3.07601
-6.75966,1,0.725694,1,1,0,2.5222,2.95535
-5.77744,0.782884,0.725694,3,7,0,3.1598,0.184017
-5.7142,0.951314,0.725694,2,3,0,1.0775,0.0735895
-5.28772,0.956877,0.725694,2,3,0,2.29627,0.208304
-4.82079,0.946165,0.725694,3,7,0,1.8337,1.9261
-4.70378,1,0.725694,1,1,0,1.66765,1.88588
-4.65087,0.938259,0.725694,2,3,0,2.18385,0.904326
-4.5309,0.992558,0.725694,2,3,0,1.90686,1.57382
-4.15589,0.989326,0.725694,3,7,0,0.965529,1.34526
-5.14908,0.850852,0.725694,3,7,0,0.598215,0.94651
-4.48465,1,0.725694,2,3,0,0.740052,1.26758
-5.06041,0.843498,0.725694,1,1,0,0.62405,0.902715
-4.16526,1,0.725694,2,3,0,1.24031,1.48076
-4.24222,0.985719,0.725694,2,3,0,1.59418,1.39384
-4.30125,0.971725,0.725694,2,3,0,1.23013,1.62566
-4.08192,0.997456,0.725694,2,3,0,1.00798,1.21227
-4.28751,0.962856,0.725694,3,7,0,1.43264,0.753221
-4.08952,0.971398,0.725694,2,3,0,1.1632,1.36354
-4.72585,0.813528,0.725694,2,3,0,1.68706,0.435748
-4.62201,0.883028,0.725694,2,3,0,0.821486,0.735417
-5.03891,0.531311,0.725694,3,7,0,1.18698,2.05572
-6.59025,0.850936,0.725694,3,7,0,1.8578,2.8265
-6.59025,0.708982,0.725694,1,1,0,1.8578,2.8265
-5.53442,0.773063,0.725694,3,5,0,2.42974,0.0669463
-4.25373,0.991774,0.725694,2,3,0,0.965452,0.858727
-4.57473,0.933136,0.725694,2,3,0,1.74128,0.587921
-4.67897,0.991535,0.725694,3,7,0,0.834896,1.65
-4.67834,1,0.725694,3,7,0,2.26173,1.00906
-5.41503,0.958634,0.725694,2,3,0,3.2755,1.35213
-4.33257,0.926112,0.725694,2,3,0,1.7763,1.33141
-4.71161,0.910595,0.725694,2,3,0,1.88125,0.524025
-6.07928,0.910919,0.725694,2,3,0,4.04452,0.472114
-5.01757,0.956755,0.725694,3,7,0,1.35501,2.08852
-5.37062,0.940227,0.725694,1,1,0,1.34514,2.24524
-6.36111,0.761516,0.725694,1,1,0,1.20561,2.53211
-5.99606,0.958439,0.725694,2,3,0,0.832041,2.14684
-5.60836,1,0.725694,1,1,0,0.832133,2.03029
-6.12823,0.853126,0.725694,1,1,0,0.876242,2.22863
-5.87525,0.987934,0.725694,3,7,0,3.52415,0.316228
-6.04041,1,0.725694,1,1,0,3.50464,0.101085
-4.55581,0.963323,0.725694,3,7,0,1.87034,0.691356
-4.21013,0.978412,0.725694,2,3,0,0.879255,1.26479
-4.17432,0.918066,0.725694,3,7,0,1.5606,1.17457
-5.68949,0.909277,0.725694,2,3,0,0.52051,0.954324
-4.5688,1,0.725694,2,3,0,1.59259,1.79856
-4.33071,0.982334,0.725694,2,3,0,1.39835,0.696544
-4.66036,0.836037,0.725694,3,7,0,0.869927,0.653436
-4.66036,0.478587,0.725694,1,1,0,0.869927,0.653436
-5.75945,0.87596,0.725694,3,7,0,1.1685,2.32417
-5.75945,0.359636,0.725694,3,7,0,1.1685,2.32417
-5.48591,1,0.725694,1,1,0,1.05574,2.16931
-4.9692,1,0.725694,3,7,0,2.52138,1.60228
-5.43395,0.991113,0.725694,2,3,0,2.59114,2.11963
-8.82031,0.618603,0.725694,2,3,0,10.6855,2.19018
-10.3911,0.965974,0.725694,2,3,0,18.0721,1.81495
-8.1458,0.696614,0.725694,2,3,0,8.96222,0.871108
-8.56114,0.988497,0.725694,1,1,0,10.3035,1.07846
-7.86291,1,0.725694,1,1,0,8.18638,0.994082
-4.46365,1,0.725694,3,7,0,1.57379,1.71047
-5.14897,0.903872,0.725694,3,7,0,2.7836,0.738182
-4.28395,0.861592,0.725694,2,3,0,1.35384,1.59946
-4.35111,0.911685,0.725694,2,3,0,1.65372,1.53242
-4.04534,0.97459,0.725694,3,7,0,1.22429,1.20509
-4.058,0.945272,0.725694,2,3,0,1.0599,1.13075
-4.0457,0.94798,0.725694,2,3,0,1.23589,1.14697
-4.7947,0.864326,0.725694,2,3,0,2.40516,0.965235
-4.06795,0.988788,0.725694,2,3,0,1.24505,1.29925
-4.07868,0.89412,0.725694,3,7,0,1.14448,0.995265
-4.31641,0.90527,0.725694,2,3,0,1.72002,1.39188
-4.21775,1,0.725694,1,1,0,1.54102,1.40314
-4.49689,0.918386,0.725694,3,7,0,2.0076,0.988698
-4.71566,0.976736,0.725694,2,3,0,2.32314,1.27633
-5.64993,0.915647,0.725694,3,7,0,0.510124,1.18686
-5.64993,0.26255,0.725694,2,3,0,0.510124,1.18686
-5.57121,1,0.725694,1,1,0,0.520586,1.10138
-5.57121,0.349176,0.725694,2,3,0,0.520586,1.10138
-4.1668,1,0.725694,2,3,0,1.54643,1.18917
-5.34801,0.911172,0.725694,2,3,0,2.6499,0.329999
-4.11085,1,0.725694,2,3,0,1.34278,1.35183
-4.84267,0.954312,0.725694,2,3,0,0.68644,0.855977
-4.05573,1,0.725694,2,3,0,1.27219,1.1126
-4.53989,0.909906,0.725694,2,3,0,1.5029,0.535955
-4.40683,1,0.725694,1,1,0,1.57118,0.679537
-4.42595,0.970668,0.725694,2,3,0,1.81382,0.8355
-4.16435,0.998521,0.725694,2,3,0,1.52578,1.26422
-4.44274,0.939995,0.725694,2,3,0,1.55742,0.636932
-4.22024,0.945293,0.725694,2,3,0,1.57475,1.36612
-5.23127,0.869655,0.725694,2,3,0,2.33436,0.271461
-7.22481,0.94363,0.725694,3,5,0,2.49107,-0.826064
-5.62495,0.968007,0.725694,3,7,0,1.48791,2.38231
-5.22766,1,0.725694,2,3,0,2.63075,1.87992
-4.70322,0.999428,0.725694,2,3,0,1.95949,1.75498
-4.1172,0.932719,0.725694,3,5,0,1.25629,0.927459
-4.17454,0.984398,0.725694,2,3,0,0.951693,0.976103
-4.27227,0.905099,0.725694,2,3,0,1.6988,1.04127
-5.32625,0.939381,0.725694,3,7,0,0.582645,1.45132
-4.68417,0.998002,0.725694,2,3,0,1.03357,1.81917
-4.94482,0.968444,0.725694,2,3,0,1.50423,0.270268
-4.72277,0.766329,0.725694,2,3,0,1.41916,1.93271
-5.12116,0.956494,0.725694,3,7,0,1.18615,0.242036
-5.12116,0.00415977,0.725694,1,1,0,1.18615,0.242036
-6.19956,0.925953,0.725694,2,3,0,4.45899,0.775093
-4.49592,0.830499,0.725694,2,3,0,2.02565,1.0535
-4.82194,0.981332,0.725694,2,3,0,2.10246,1.79189
-4.19015,0.943444,0.725694,2,3,0,1.58809,1.17511
-4.05395,0.991227,0.725694,2,3,0,1.14066,1.26809
-4.84213,0.81309,0.725694,2,3,0,1.53743,0.331338
-4.22093,0.993773,0.725694,3,7,0,1.14171,1.5374
-4.39848,0.835972,0.725694,2,3,0,1.64086,0.727042
-4.17864,0.999831,0.725694,2,3,0,1.1583,0.839015
-4.54478,0.953116,0.725694,3,7,0,1.81578,0.664681
-4.14114,0.962326,0.725694,2,3,0,0.986499,0.986232
-4.37683,0.87234,0.725694,2,3,0,0.82639,0.928369
-4.16984,1,0.725694,1,1,0,0.90665,1.09259
-4.13965,0.977466,0.725694,2,3,0,0.987644,0.987509
-4.04273,0.992928,0.725694,2,3,0,1.16822,1.21656
-4.0865,0.989636,0.725694,2,3,0,1.05628,1.02352
-4.53539,0.806956,0.725694,2,3,0,1.90364,1.58392
-5.19487,0.947781,0.725694,2,3,0,1.77799,2.19034
-4.46255,0.927181,0.725694,2,3,0,1.97483,1.29834
-4.12071,0.970868,0.725694,3,7,0,1.1199,1.40831
-4.46245,0.829502,0.725694,2,3,0,1.84625,0.807668
-4.14123,0.950842,0.725694,2,3,0,0.925835,1.18425
-4.35632,0.971117,0.725694,3,7,0,0.912065,0.81668
-5.99529,0.581067,0.725694,3,7,0,1.13496,2.38272
-6.14269,1,0.725694,2,3,0,3.08386,2.5094
-4.28509,0.998394,0.725694,3,7,0,1.01397,0.790379
-4.75341,0.88319,0.725694,1,1,0,0.91906,0.557381
-4.07201,1,0.725694,3,7,0,1.29809,1.27366
-4.11109,0.962309,0.725694,2,3,0,0.971663,1.08913
-6.83423,0.703068,0.725694,3,7,0,5.61124,0.655592
-6.70169,0.989962,0.725694,2,3,0,3.74179,-0.406359
-7.75258,0.85098,0.725694,3,5,0,4.3614,-1.03132
-6.36231,0.992571,0.725694,2,3,0,2.58828,-0.41849
-4.28508,0.935138,0.725694,3,5,0,1.38429,1.59322
-4.39747,0.963554,0.725694,2,3,0,0.9595,1.59474
-4.36516,1,0.725694,2,3,0,1.83192,1.0209
-4.14539,0.985083,0.725694,2,3,0,1.28883,1.44331
-4.86164,0.899885,0.725694,2,3,0,2.37417,0.739159
-4.99082,0.98435,0.725694,2,3,0,1.10928,0.329914
-4.75862,0.67072,0.725694,3,7,0,1.55916,1.94657
-4.93949,0.991223,0.725694,2,3,0,2.15724,1.88193
-4.932,0.988741,0.725694,3,7,0,2.05462,1.92902
-4.265,0.935809,0.725694,2,3,0,1.67791,1.31622
-4.08267,0.983013,0.725694,2,3,0,1.07301,1.31447
-4.15218,0.836916,0.725694,3,7,0,1.36707,0.912448
-4.38205,0.92011,0.725694,2,3,0,1.29262,1.69567
-4.06837,0.978738,0.725694,2,3,0,1.0591,1.07489
-4.31912,0.92391,0.725694,2,3,0,1.16523,1.6327
-4.55965,0.919105,0.725694,2,3,0,0.71044,1.1029
-5.42678,0.83155,0.725694,3,7,0,3.18148,1.60984
-5.52525,0.971019,0.725694,2,3,0,1.26721,2.2826
-4.99997,1,0.725694,1,1,0,1.61029,2.0915
-4.7375,1,0.725694,1,1,0,1.5103,1.93791
-5.19157,0.933924,0.725694,1,1,0,1.43346,2.18384
-5.19157,0.55128,0.725694,2,3,0,1.43346,2.18384
-5.19157,0.271628,0.725694,1,1,0,1.43346,2.18384
-5.6744,0.95275,0.725694,1,1,0,1.54316,2.413
-5.41249,1,0.725694,1,1,0,1.79248,2.30892
-5.19847,0.961327,0.725694,2,3,0,1.70234,2.19832
-5.41528,0.930188,0.725694,2,3,0,1.66937,2.31054
-5.68828,0.936446,0.725694,1,1,0,1.52781,2.4159
-5.48669,1,0.725694,1,1,0,1.86361,2.3446
-7.54007,0.756646,0.725694,2,3,0,0.961825,2.64989
-4.09001,1,0.725694,2,3,0,1.20178,1.36471
-5.06762,0.8375,0.725694,2,3,0,2.70376,1.53709
-4.24943,0.967274,0.725694,3,7,0,1.39001,1.55078
-4.12591,0.926844,0.725694,2,3,0,1.39705,1.34148
-4.53405,0.944894,0.725694,2,3,0,1.60215,1.76545
-4.51454,0.926298,0.725694,2,3,0,2.06381,1.1572
-4.14455,0.958717,0.725694,2,3,0,1.04169,1.40483
-6.29156,0.712785,0.725694,2,3,0,1.38483,-0.259603
-9.19435,0.194394,0.725694,1,1,0,0.798492,-0.443132
-6.71073,1,0.725694,3,7,0,4.4372,2.47131
-8.92848,0.732677,0.725694,3,7,0,1.47118,3.3368
-7.70462,1,0.725694,2,3,0,2.59595,3.36515
-7.57613,0.869534,0.725694,2,3,0,1.44762,2.99419
-6.30564,1,0.725694,2,3,0,3.43737,2.51746
-6.49397,0.989033,0.725694,2,3,0,4.10872,2.39881
-4.80207,0.734366,0.725694,2,3,0,2.31907,1.55438
-4.90354,0.992687,0.725694,1,1,0,2.44659,1.57677
-5.25012,0.995905,0.725694,2,3,0,1.69923,2.22645
-5.61628,0.931789,0.725694,2,3,0,0.86089,0.271123
-6.84262,0.576274,0.725694,1,1,0,0.776434,0.0361332
-6.84262,0.681064,0.725694,2,3,0,0.776434,0.0361332
-4.18049,1,0.725694,2,3,0,1.48849,1.3781
-5.94352,0.890578,0.725694,2,3,0,0.608743,0.538289
-4.33974,1,0.725694,3,7,0,1.7987,1.03319
-4.98678,0.869677,0.725694,2,3,0,1.64263,2.08128
-4.88805,0.950207,0.725694,2,3,0,1.39771,2.02718
-4.14759,0.999144,0.725694,2,3,0,1.29275,1.44555
-4.58533,0.939478,0.725694,2,3,0,1.90097,1.65611
-4.42912,1,0.725694,1,1,0,1.6771,1.62101
-7.64652,0.779749,0.725694,2,3,0,4.30655,3.30181
-5.80137,0.993426,0.725694,3,5,0,3.42895,1.99153
-6.75037,0.964903,0.725694,2,3,0,3.37115,2.86654
-4.84754,0.851911,0.725694,3,5,0,2.48987,1.01019
-5.60485,0.983897,0.725694,2,3,0,2.6591,0.0962984
-5.67392,0.988325,0.725694,1,1,0,3.00241,0.200931
-5.73519,0.998014,0.725694,1,1,0,3.07899,0.181433
-5.73042,1,0.725694,1,1,0,2.70509,0.0130574
-4.75872,0.985025,0.725694,2,3,0,1.56825,0.387886
-4.18973,0.960915,0.725694,2,3,0,1.10538,1.49356
-4.22403,0.92476,0.725694,2,3,0,1.63068,1.07067
-4.84428,0.952026,0.725694,2,3,0,2.42089,0.847546
-7.03262,0.898773,0.725694,2,3,0,6.16482,1.29884
-5.71425,1,0.725694,2,3,0,2.4334,2.3908
-4.88304,0.921693,0.725694,2,3,0,0.906663,1.82741
-5.78701,0.750886,0.725694,1,1,0,0.897831,2.15023
-6.12945,1,0.725694,1,1,0,1.11847,2.41406
-4.50742,1,0.725694,2,3,0,1.93489,1.50143
-4.18084,0.977813,0.725694,2,3,0,1.50738,0.977417
-4.86483,0.915129,0.725694,2,3,0,1.96813,0.424047
-4.19382,0.994142,0.725694,2,3,0,1.28918,1.51032
-4.81618,0.891634,0.725694,3,7,0,2.4254,1.39279
-4.31206,0.976797,0.725694,2,3,0,1.69114,0.909626
-5.58201,0.852668,0.725694,2,3,0,1.99699,-0.0525374
-5.53215,0.959096,0.725694,2,3,0,1.80189,-0.0365041
-4.35653,0.765888,0.725694,2,3,0,1.06043,0.705732
-4.13544,1,0.725694,3,7,0,1.42285,1.33897
-4.06707,0.999008,0.725694,3,7,0,1.0401,1.11698
-4.11562,0.869189,0.725694,2,3,0,1.44799,1.16632
-4.88348,0.856678,0.725694,2,3,0,1.75635,1.99589
-4.91535,0.986611,0.725694,3,7,0,2.47359,1.56191
-4.64395,0.998596,0.725694,2,3,0,0.984456,0.565332
-6.21664,0.619217,0.725694,3,7,0,1.97118,2.69175
-4.42271,1,0.725694,2,3,0,1.88595,0.9508
-4.20694,0.991018,0.725694,3,7,0,1.59451,1.04872
-4.9519,0.845855,0.725694,2,3,0,2.12385,1.9126
-4.16359,0.961935,0.725694,2,3,0,1.04614,1.43401
-4.19585,0.989677,0.725694,2,3,0,1.59202,1.10607
-4.22783,0.963864,0.725694,2,3,0,1.5786,1.38005
-5.9012,0.873051,0.725694,3,7,0,0.483586,1.15918
-4.79584,1,0.725694,2,3,0,0.770447,1.6248
-4.17804,0.745166,0.725694,2,3,0,1.34819,1.47185
-4.12789,1,0.725694,2,3,0,1.29233,1.4134
-4.10571,0.980994,0.725694,3,7,0,0.979615,1.08793
-4.10571,0.683589,0.725694,2,3,0,0.979615,1.08793
-4.681,0.781319,0.725694,2,3,0,2.16117,1.5353
-4.34356,0.98525,0.725694,2,3,0,1.5914,0.76571
-4.25264,0.991087,0.725694,3,7,0,0.904801,1.39944
-4.55816,0.921118,0.725694,2,3,0,1.87734,0.69388
-5.61845,0.958992,0.725694,3,7,0,0.821286,2.02183
-6.87877,0.733895,0.725694,2,3,0,0.799891,2.33401
-6.62887,0.947453,0.725694,1,1,0,0.600552,1.97059
-6.03327,0.854463,0.725694,3,5,0,1.95807,-0.27674
-7.62611,0.925023,0.725694,2,3,0,5.17994,-0.765466
-8.73925,1,0.725694,2,3,0,5.70656,-1.54165
-8.45201,0.972323,0.725694,2,3,0,4.18009,-1.45639
-8.11319,0.999058,0.725694,1,1,0,3.88868,-1.28043
-6.10542,1,0.725694,3,5,0,2.48798,-0.287021
-5.11589,0.800817,0.725694,2,3,0,1.18344,0.245294
-7.12988,0.94601,0.725694,2,3,0,4.48408,-0.533885
-11.2497,0.564528,0.725694,3,7,0,22.2765,-0.574232
-8.80905,0.995185,0.725694,2,3,0,10.9771,0.551453
-6.5595,1,0.725694,2,3,0,4.574,0.140373
-6.58596,1,0.725694,1,1,0,4.566,0.0962145
-6.62241,1,0.725694,3,7,0,5.1042,0.53519
-5.56051,0.993421,0.725694,2,3,0,2.81699,0.211181
-4.66531,0.976862,0.725694,2,3,0,1.38051,0.43676
-5.22118,0.963361,0.725694,2,3,0,2.42326,0.325268
-6.08386,0.951118,0.725694,3,7,0,0.675273,1.96371
-6.08386,0.132785,0.725694,3,7,0,0.675273,1.96371
-5.76625,1,0.725694,1,1,0,0.571351,1.63611
-6.1488,0.872823,0.725694,2,3,0,0.535666,1.67047
-4.70083,1,0.725694,1,1,0,0.712309,1.43854
-4.70083,0.867392,0.725694,1,1,0,0.712309,1.43854
-5.69321,0.889321,0.725694,2,3,0,3.71581,1.1898
-5.22191,1,0.725694,2,3,0,2.99153,0.958669
-4.7379,1,0.725694,2,3,0,1.97124,0.54813
-4.37376,0.976347,0.725694,3,5,0,1.36252,1.6836
-6.25818,0.742532,0.725694,2,3,0,4.59001,0.839506
-5.58975,0.956986,0.725694,2,3,0,1.97059,-0.058967
-8.25912,0.908241,0.725694,3,5,0,4.46524,-1.33807
-8.41225,0.970493,0.725694,1,1,0,3.88176,-1.43388
-9.05441,0.898303,0.725694,2,3,0,9.77983,-0.901058
-11.3303,0.803096,0.725694,3,7,0,23.9189,0.289657
-11.3114,1,0.725694,1,1,0,23.535,0.0241249
-10.4698,1,0.725694,1,1,0,18.1089,0.0308392
-12.407,0.440177,0.725694,3,7,0,32.0145,-0.609528
-11.4042,0.941013,0.725694,3,7,0,23.255,-0.662357
-11.6857,0.927825,0.725694,3,7,0,25.1617,-0.817996
-12.0236,0.99094,0.725694,2,3,0,28.737,-0.398531
-5.30718,0.508002,0.725694,3,7,0,3.13636,1.06936
-4.05321,0.941208,0.725694,2,3,0,1.10446,1.24497
-4.07936,0.987351,0.725694,2,3,0,1.15077,0.992582
-4.5448,0.898425,0.725694,3,7,0,2.07433,0.990057
-6.42291,0.729436,0.725694,2,3,0,4.87201,0.795043
-6.33785,1,0.725694,1,1,0,4.73977,0.856821
-6.65184,0.933047,0.725694,3,7,0,5.32965,1.48868
-4.67364,0.982401,0.725694,2,3,0,2.16726,1.51175
-4.5038,1,0.725694,1,1,0,1.93484,1.49443
-4.12348,0.981122,0.725694,2,3,0,1.29742,1.40357
-4.87657,0.893569,0.725694,2,3,0,1.7481,1.99295
-6.45351,0.8331,0.725694,2,3,0,0.934872,2.36951
-6.45351,0.186823,0.725694,1,1,0,0.934872,2.36951
-5.95837,1,0.725694,2,3,0,1.1663,2.38813
-5.8529,0.969915,0.725694,2,3,0,0.957053,2.22031
-4.19546,1,0.725694,2,3,0,1.59504,1.12959
-4.95878,0.936474,0.725694,3,7,0,1.11113,0.343377
-4.49909,1,0.725694,3,7,0,1.82321,1.604
-6.00896,0.937608,0.725694,2,3,0,0.47333,1.16461
-6.99641,0.513487,0.725694,1,1,0,0.47581,1.73384
-6.54809,1,0.725694,3,7,0,4.57066,0.154968
-6.34171,1,0.725694,1,1,0,4.11237,0.119762
-4.88291,0.973538,0.725694,3,7,0,2.29581,0.61965
-4.11163,0.951057,0.725694,2,3,0,1.3712,1.00442
