# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = lr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = lr_4.data.R
# init = 2 (Default)
# random
#   seed = 1170592253
# output
#   file = lr_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta_0,beta_1,beta_2,ys.1,ys.2,ys.3,ys.4
-5.34378,0.686938,0.414741,3,7,0,-1.21517,-1.65895,-1.46329,0.51311,0.0443709,0.0443709,0.51311
-3.50652,1,0.414741,3,7,0,1.6701,-1.00538,0.53128,0.401833,0.294852,0.294852,0.401833
-3.50652,0.70878,0.414741,2,3,0,1.6701,-1.00538,0.53128,0.401833,0.294852,0.294852,0.401833
-4.31601,0.798066,0.414741,3,7,0,2.54935,-0.374964,0.527005,0.754058,0.781156,0.781156,0.754058
-3.31954,1,0.414741,2,3,0,0.573959,-0.408883,0.606835,0.259495,0.299298,0.299298,0.259495
-2.99179,0.991756,0.414741,3,7,0,0.91501,0.0906072,0.566536,0.468179,0.62941,0.62941,0.468179
-3.28915,0.456084,0.414741,2,3,0,0.92781,0.236072,1.07245,0.272689,0.581151,0.581151,0.272689
-3.28915,0.738914,0.414741,2,3,0,0.92781,0.236072,1.07245,0.272689,0.581151,0.581151,0.272689
-3.14723,0.916732,0.414741,3,7,0,0.161938,0.531506,0.128345,0.607485,0.749623,0.749623,0.607485
-3.3568,0.991535,0.414741,3,5,0,1.60087,-0.311463,1.00312,0.328091,0.493706,0.493706,0.328091
-3.29386,0.898886,0.414741,3,7,0,-0.750188,0.908841,-0.0904148,0.584065,0.760952,0.760952,0.584065
-4.19634,0.743786,0.414741,1,1,0,-0.279244,0.970618,-0.327836,0.793646,0.879725,0.879725,0.793646
-3.50434,1,0.414741,2,3,0,-0.835733,0.771203,-0.48935,0.713853,0.767816,0.767816,0.713853
-2.80859,0.95862,0.414741,3,7,0,-0.241666,-0.0944559,-0.122487,0.477229,0.423581,0.423581,0.477229
-4.13533,0.641465,0.414741,2,3,0,0.571191,0.501414,-0.241561,0.825739,0.860035,0.860035,0.825739
-5.66695,0.994924,0.414741,3,5,0,1.66848,-1.53242,1.06854,0.119096,0.0783566,0.0783566,0.119096
-3.82266,0.982029,0.414741,3,7,0,1.69284,-0.109618,0.217152,0.759314,0.778415,0.778415,0.759314
-5.18094,0.94531,0.414741,3,7,0,-1.79192,1.14432,1.11205,0.0535707,0.350844,0.350844,0.0535707
-3.8772,0.993543,0.414741,4,15,0,-1.86848,0.0670173,-0.40633,0.271148,0.209471,0.209471,0.271148
-4.13744,0.98443,0.414741,2,3,0,-2.46495,0.323062,-0.613669,0.28607,0.23056,0.23056,0.28607
-4.45957,0.966322,0.414741,1,1,0,-2.85641,0.50486,-0.665626,0.26497,0.234862,0.234862,0.26497
-4.45957,0.769035,0.414741,1,1,0,-2.85641,0.50486,-0.665626,0.26497,0.234862,0.234862,0.26497
-3.95903,0.996697,0.414741,4,15,0,0.849723,0.0878458,1.42502,0.128703,0.401407,0.401407,0.128703
-2.97048,0.980783,0.414741,3,7,0,-0.688269,0.439507,-0.318863,0.596033,0.624715,0.624715,0.596033
-3.09587,0.964758,0.414741,4,15,0,0.0206778,-0.178772,-0.597598,0.73829,0.564816,0.564816,0.73829
-5.03522,0.896549,0.414741,3,7,0,-2.39105,-0.795221,-1.6691,0.537908,0.0901016,0.0901016,0.537908
-7.06172,0.490363,0.414741,3,7,0,-2.49473,3.14232,0.201282,0.560951,0.973107,0.973107,0.560951
-5.9824,0.991995,0.414741,2,3,0,-3.96766,1.66457,-0.171132,0.123377,0.385233,0.385233,0.123377
-8.49291,0.983632,0.414741,2,3,0,-3.58928,3.51934,-0.344773,0.65013,0.977994,0.977994,0.65013
-11.4308,1,0.414741,3,7,0,-5.40969,4.26208,0.840892,0.055756,0.906664,0.906664,0.055756
-3.67917,1,0.414741,4,11,0,-0.210279,1.19998,0.426229,0.534257,0.853641,0.853641,0.534257
-2.96809,0.765534,0.414741,3,5,0,0.373951,0.11165,-0.0370866,0.6364,0.653472,0.653472,0.6364
-3.9567,0.569204,0.414741,2,3,0,1.28127,-0.641184,1.06696,0.183345,0.255771,0.255771,0.183345
-3.9567,0.527098,0.414741,2,3,0,1.28127,-0.641184,1.06696,0.183345,0.255771,0.255771,0.183345
-6.32318,0.880135,0.414741,2,3,0,3.97601,-1.28353,0.238203,0.901684,0.76328,0.76328,0.901684
-6.80252,0.914164,0.414741,3,7,0,1.38876,-1.2181,-2.02407,0.985497,0.726439,0.726439,0.985497
-7.55743,0.957009,0.414741,2,3,0,1.91519,-1.21322,-1.9347,0.989762,0.80588,0.80588,0.989762
-6.37245,1,0.414741,1,1,0,1.61736,-1.5739,-1.89163,0.978683,0.589329,0.589329,0.978683
-5.35262,1,0.414741,1,1,0,1.1587,-1.60337,-1.71403,0.951818,0.417266,0.417266,0.951818
-4.99527,0.875184,0.414741,3,7,0,1.6351,-1.81282,0.425833,0.263203,0.0819325,0.0819325,0.263203
-6.22257,0.907237,0.414741,2,3,0,2.97092,-2.43886,0.698043,0.296499,0.0688276,0.0688276,0.296499
-6.48907,0.98279,0.414741,2,3,0,4.46022,-1.76786,0.422114,0.863907,0.623017,0.623017,0.863907
-5.48146,1,0.414741,3,7,0,2.63034,0.867178,1.75587,0.496442,0.931427,0.931427,0.496442
-6.04837,0.991773,0.414741,4,15,0,-1.41548,2.54896,1.63639,0.105336,0.885548,0.885548,0.105336
-5.41225,1,0.414741,3,7,0,-2.42949,2.4813,0.321412,0.356404,0.901296,0.901296,0.356404
-5.27738,0.997679,0.414741,2,3,0,-2.0746,2.42651,0.433516,0.373995,0.912529,0.912529,0.373995
-6.40652,0.897334,0.414741,2,3,0,-3.09686,2.71328,0.840249,0.112637,0.815995,0.815995,0.112637
-6.70571,0.99946,0.414741,3,7,0,-2.55193,3.1076,0.697404,0.301715,0.951008,0.951008,0.301715
-4.87376,0.987365,0.414741,4,15,0,-3.13761,1.91841,-0.553583,0.472022,0.777784,0.777784,0.472022
-3.00932,0.971345,0.414741,3,5,0,-0.237087,-0.0823138,0.207674,0.324153,0.352199,0.352199,0.324153
-2.85146,0.993915,0.414741,3,7,0,0.552151,-0.378685,-0.0388708,0.562474,0.458509,0.458509,0.562474
-4.43971,0.894286,0.414741,4,15,0,3.08391,-0.47852,1.09202,0.603805,0.737854,0.737854,0.603805
-4.22694,1,0.414741,1,1,0,2.93112,-0.432114,1.2603,0.494604,0.691384,0.691384,0.494604
-4.02004,0.56044,0.414741,4,15,0,-1.54034,-0.109194,-1.64458,0.837484,0.471493,0.471493,0.837484
-3.33097,0.990382,0.414741,3,7,0,-1.11577,-0.39451,-1.00291,0.621409,0.288663,0.288663,0.621409
-3.98488,0.962033,0.414741,3,7,0,-2.46271,0.229822,-1.44999,0.660851,0.36515,0.36515,0.660851
-6.0351,0.3952,0.414741,2,3,0,-2.48058,-0.581477,-0.649729,0.146465,0.0477066,0.0477066,0.146465
-3.88789,0.961676,0.414741,2,3,0,-2.34375,0.153412,-0.932355,0.419305,0.248885,0.248885,0.419305
-5.71396,0.582549,0.414741,3,7,0,-1.41741,1.21579,-1.29708,0.916257,0.909804,0.909804,0.916257
-5.46421,0.974153,0.414741,2,3,0,-3.82225,1.39099,-1.65567,0.706839,0.649174,0.649174,0.706839
-4.85185,0.983409,0.414741,2,3,0,-3.04291,1.24813,-1.43642,0.746127,0.708842,0.708842,0.746127
-4.24767,0.908816,0.414741,3,7,0,-0.630764,1.37673,-0.0575634,0.702888,0.898462,0.898462,0.702888
-4.3335,0.625278,0.414741,3,7,0,1.39934,-0.357813,-0.517179,0.888537,0.768684,0.768684,0.888537
-4.99125,0.974595,0.414741,2,3,0,1.44253,-0.552541,-0.90929,0.93753,0.776734,0.776734,0.93753
-3.73442,1,0.414741,1,1,0,1.30375,-0.800553,-0.569795,0.837913,0.567691,0.567691,0.837913
-4.3239,0.976383,0.414741,3,7,0,0.47681,-1.62021,-1.30067,0.811218,0.188018,0.188018,0.811218
-6.34251,0.546913,0.414741,2,3,0,-0.673955,-1.98013,-0.697219,0.221035,0.0191336,0.0191336,0.221035
-3.73351,1,0.414741,3,7,0,1.22381,-0.466088,-0.431488,0.834891,0.673294,0.673294,0.834891
-3.51135,1,0.414741,3,7,0,-0.377902,-0.161045,0.394934,0.209355,0.250692,0.250692,0.209355
-2.89331,0.988922,0.414741,2,3,0,0.107132,-0.0342727,-0.262359,0.645102,0.574674,0.574674,0.645102
-2.91446,0.403215,0.414741,2,3,0,0.334855,-0.159485,0.367187,0.363778,0.413067,0.413067,0.363778
-3.19676,0.89131,0.414741,3,7,0,0.0797752,0.325859,-0.229244,0.703521,0.723269,0.723269,0.703521
-3.27082,1,0.414741,3,5,0,-1.63896,0.584479,-0.212343,0.347556,0.435938,0.435938,0.347556
-3.77345,0.622462,0.414741,3,7,0,-1.39042,-0.556447,-0.853277,0.440208,0.161103,0.161103,0.440208
-4.48245,0.991984,0.414741,3,7,0,-2.96866,1.10909,-0.28433,0.215699,0.385528,0.385528,0.215699
-4.15738,0.992326,0.414741,4,15,0,-2.59761,0.732685,-0.35903,0.241062,0.315785,0.315785,0.241062
-4.03974,0.999531,0.414741,4,15,0,0.748736,-1.53795,-0.308147,0.456877,0.117221,0.117221,0.456877
-7.60522,0.953802,0.414741,3,7,0,4.60647,-1.34375,2.66942,0.111439,0.320722,0.320722,0.111439
-5.51599,0.982839,0.414741,3,7,0,3.97092,-1.0248,0.917569,0.752312,0.731795,0.731795,0.752312
-5.7286,1,0.414741,1,1,0,4.20576,-0.99199,1.16894,0.705968,0.741319,0.741319,0.705968
-4.56405,0.798852,0.414741,4,11,0,-0.131944,0.535416,-0.851588,0.891548,0.856986,0.856986,0.891548
-4.75952,1,0.414741,3,7,0,0.334899,-0.705778,0.883967,0.105381,0.123399,0.123399,0.105381
-4.07627,0.986735,0.414741,3,7,0,0.0587787,1.21175,0.308549,0.657784,0.897866,0.897866,0.657784
-3.99584,0.99596,0.414741,3,7,0,1.79216,0.529526,1.24365,0.45869,0.833073,0.833073,0.45869
-3.99584,0.281494,0.414741,2,3,0,1.79216,0.529526,1.24365,0.45869,0.833073,0.833073,0.45869
-5.57052,0.681632,0.414741,3,7,0,-0.773776,0.373231,1.43382,0.036679,0.188294,0.188294,0.036679
-4.7195,1,0.414741,2,3,0,1.82812,0.457521,0.486003,0.788121,0.905266,0.905266,0.788121
-5.79024,0.851335,0.414741,1,1,0,2.51445,0.469741,0.662784,0.840053,0.942196,0.942196,0.840053
-3.77025,1,0.414741,2,3,0,1.86511,0.276029,1.12021,0.475199,0.785322,0.785322,0.475199
-3.67894,1,0.414741,1,1,0,1.68038,0.317755,1.28254,0.36194,0.737564,0.737564,0.36194
-3.43026,0.998559,0.414741,3,7,0,1.84326,-0.280455,1.05084,0.368449,0.557621,0.557621,0.368449
-3.43026,0.38268,0.414741,2,3,0,1.84326,-0.280455,1.05084,0.368449,0.557621,0.557621,0.368449
-3.86437,0.988999,0.414741,2,3,0,2.28931,-0.237346,1.40599,0.318643,0.600759,0.600759,0.318643
-3.86437,0.830294,0.414741,2,3,0,2.28931,-0.237346,1.40599,0.318643,0.600759,0.600759,0.318643
-4.15273,0.93206,0.414741,3,7,0,-1.12362,1.73736,0.756129,0.289355,0.831314,0.831314,0.289355
-3.79803,0.989476,0.414741,3,7,0,-2.36445,0.99115,-0.889929,0.600261,0.624285,0.624285,0.600261
-3.4837,0.764384,0.414741,3,5,0,-0.91674,0.126877,0.252923,0.214888,0.285792,0.285792,0.214888
-4.11904,0.988951,0.414741,3,7,0,0.528856,-0.466415,-1.07294,0.900994,0.661272,0.661272,0.900994
-3.48533,1,0.414741,3,7,0,-0.891691,-0.140806,0.0195955,0.255082,0.232741,0.232741,0.255082
-2.97847,0.822743,0.414741,2,3,0,-0.474051,0.141774,0.201299,0.324126,0.403283,0.403283,0.324126
-3.43247,0.921585,0.414741,2,3,0,-0.65635,-0.0296223,0.275458,0.224978,0.270704,0.270704,0.224978
-3.3708,1,0.414741,1,1,0,-0.776737,-0.0470187,0.129681,0.252917,0.268852,0.268852,0.252917
-3.77567,1,0.414741,3,7,0,0.842514,0.911873,0.872417,0.502388,0.857398,0.857398,0.502388
-3.91651,0.982093,0.414741,2,3,0,1.04319,0.856183,0.824385,0.562325,0.873379,0.873379,0.562325
-4.12015,0.956125,0.414741,2,3,0,0.891195,1.09131,1.50839,0.262257,0.827131,0.827131,0.262257
-4.58389,0.988073,0.414741,2,3,0,1.1492,0.896898,1.99901,0.124343,0.719903,0.719903,0.124343
-3.8789,0.986617,0.414741,2,3,0,0.447533,1.16112,1.24181,0.294223,0.821709,0.821709,0.294223
-4.37149,0.997151,0.414741,3,7,0,1.63731,0.482869,1.91766,0.152498,0.664941,0.664941,0.152498
-4.32199,0.634565,0.414741,3,7,0,-0.829451,0.0489532,0.666032,0.107882,0.198201,0.198201,0.107882
-3.79433,1,0.414741,2,3,0,0.576962,0.913766,0.510047,0.615534,0.869262,0.869262,0.615534
-4.15513,0.846271,0.414741,3,7,0,0.198245,0.453102,1.44834,0.0957533,0.414865,0.414865,0.0957533
-5.40049,0.768242,0.414741,2,3,0,1.98602,1.28577,1.90903,0.36673,0.933921,0.933921,0.36673
-6.37474,0.985049,0.414741,3,7,0,3.72877,-1.22122,2.23389,0.123442,0.279375,0.279375,0.123442
-5.80646,0.973093,0.414741,3,7,0,1.96535,0.789917,2.69633,0.0667704,0.700327,0.700327,0.0667704
-5.62934,0.859831,0.414741,4,15,0,2.324,-0.377086,2.28842,0.0672371,0.327703,0.327703,0.0672371
-4.69758,0.912956,0.414741,2,3,0,2.01668,0.718702,1.1183,0.622173,0.911797,0.911797,0.622173
-3.40544,0.940793,0.414741,2,3,0,0.267282,0.830293,1.01152,0.283846,0.714297,0.714297,0.283846
-3.15528,0.985984,0.414741,3,7,0,0.830164,0.394223,0.665989,0.473128,0.721642,0.721642,0.473128
-2.91097,0.951585,0.414741,2,3,0,0.0660844,0.441963,0.340818,0.456712,0.647757,0.647757,0.456712
-5.1202,0.579668,0.414741,2,3,0,-1.35656,0.242002,0.778407,0.0646842,0.160979,0.160979,0.0646842
-4.32651,1,0.414741,1,1,0,-0.893257,0.248588,0.786551,0.0981659,0.234579,0.234579,0.0981659
-4.0126,1,0.414741,2,3,0,1.40419,0.259666,0.235079,0.767402,0.84402,0.84402,0.767402
-3.50968,0.991488,0.414741,3,7,0,0.217787,-1.09248,-0.398853,0.480763,0.172456,0.172456,0.480763
-3.4373,0.739911,0.414741,2,3,0,1.32765,-1.18539,-0.268837,0.663724,0.315551,0.315551,0.663724
-3.4373,0.874579,0.414741,3,7,0,1.32765,-1.18539,-0.268837,0.663724,0.315551,0.315551,0.663724
-4.65876,0.778371,0.414741,3,7,0,0.0268228,-1.61134,-1.66308,0.850896,0.177587,0.177587,0.850896
-3.55775,0.96099,0.414741,2,3,0,-0.918788,-0.648816,-1.24571,0.71582,0.274739,0.274739,0.71582
-3.55775,0.369229,0.414741,2,3,0,-0.918788,-0.648816,-1.24571,0.71582,0.274739,0.274739,0.71582
-5.46441,0.469016,0.414741,2,3,0,0.583416,-0.0979541,-1.30268,0.956512,0.844249,0.844249,0.956512
-3.3204,0.979975,0.414741,2,3,0,-0.585826,-0.226548,-1.02971,0.77679,0.497698,0.497698,0.77679
-3.10415,0.942035,0.414741,3,7,0,-0.732747,0.835309,0.0895557,0.480872,0.700214,0.700214,0.480872
-3.70116,0.639373,0.414741,2,3,0,-2.01942,0.516372,-0.247276,0.267275,0.323136,0.323136,0.267275
-3.56021,0.977512,0.414741,3,7,0,0.00734127,-0.82618,-1.12795,0.807998,0.373537,0.373537,0.807998
-4.99,0.857849,0.414741,3,7,0,2.54483,-1.999,0.495355,0.390578,0.124713,0.124713,0.390578
-6.05128,0.996833,0.414741,3,7,0,1.03074,-2.14567,-2.05097,0.951984,0.229765,0.229765,0.951984
-6.05721,0.996545,0.414741,3,7,0,-0.808903,-2.09003,-2.21329,0.821663,0.0586533,0.0586533,0.821663
-4.43176,1,0.414741,3,7,0,-1.76234,-0.155565,-1.91595,0.871468,0.460703,0.460703,0.871468
-4.91491,0.963429,0.414741,2,3,0,-2.95061,-0.241196,-1.77957,0.590815,0.160646,0.160646,0.590815
-3.64785,0.998437,0.414741,3,7,0,-2.1525,0.415165,-1.18007,0.650856,0.464535,0.464535,0.650856
-3.30489,0.931625,0.414741,3,7,0,0.209734,0.837444,0.811469,0.359909,0.745196,0.745196,0.359909
-4.89944,0.954084,0.414741,2,3,0,0.26977,1.51993,1.92963,0.112091,0.798991,0.798991,0.112091
-3.88497,0.962086,0.414741,2,3,0,0.0667149,0.736504,1.3599,0.128243,0.544834,0.544834,0.128243
-3.63727,0.991226,0.414741,4,15,0,0.77066,0.797109,1.26446,0.27665,0.750339,0.750339,0.27665
-4.04737,0.91917,0.414741,4,15,0,0.164608,-0.644721,-1.32011,0.89661,0.548665,0.548665,0.89661
-4.10648,1,0.414741,1,1,0,0.0135833,-0.810104,-1.46901,0.894872,0.465651,0.465651,0.894872
-3.59289,0.994042,0.414741,2,3,0,-0.715715,-0.781411,-1.236,0.726091,0.260661,0.260661,0.726091
-3.6572,0.907638,0.414741,2,3,0,-0.329301,-1.08443,-0.852682,0.572397,0.161722,0.161722,0.572397
-3.34134,0.998519,0.414741,3,7,0,-1.57255,0.967602,-0.351256,0.524373,0.671266,0.671266,0.524373
-2.8464,0.895003,0.414741,3,7,0,-0.126806,0.186238,-0.138917,0.583526,0.594979,0.594979,0.583526
-3.39154,0.964686,0.414741,3,7,0,-0.602984,0.80818,0.759533,0.21184,0.563122,0.563122,0.21184
-3.68554,0.918078,0.414741,2,3,0,0.000906364,1.10737,0.416437,0.568418,0.858052,0.858052,0.568418
-3.04505,0.998034,0.414741,3,7,0,-0.0666229,-0.408102,0.00723912,0.380081,0.291096,0.291096,0.380081
-3.36808,0.822713,0.414741,3,7,0,1.03797,0.127323,1.13568,0.248603,0.539152,0.539152,0.248603
-3.74383,0.892651,0.414741,4,11,0,0.854587,-1.44779,-0.480823,0.591081,0.173621,0.173621,0.591081
-3.9474,0.920653,0.414741,3,7,0,-2.3608,0.660503,-0.307845,0.252636,0.324768,0.324768,0.252636
-3.44035,0.945913,0.414741,3,7,0,-0.523252,1.05379,0.146077,0.559316,0.808184,0.808184,0.559316
-5.08582,0.642196,0.414741,3,7,0,2.13742,0.510938,0.675216,0.785486,0.923018,0.923018,0.785486
-4.79392,0.879519,0.414741,2,3,0,2.66058,0.0290653,0.821894,0.739978,0.869531,0.869531,0.739978
-6.85211,0.897044,0.414741,2,3,0,1.00498,-0.369699,2.22764,0.0214574,0.123245,0.123245,0.0214574
-4.88233,1,0.414741,2,3,0,1.73576,0.477228,2.21393,0.0984234,0.616872,0.616872,0.0984234
-4.30599,0.976259,0.414741,4,11,0,-0.375232,-1.47779,-1.31422,0.684691,0.117472,0.117472,0.684691
-3.1847,0.991694,0.414741,3,7,0,1.30595,-0.514257,0.666899,0.367697,0.403845,0.403845,0.367697
-2.95676,0.999195,0.414741,4,15,0,0.633706,0.209327,0.387359,0.517072,0.660383,0.660383,0.517072
-2.9266,0.86604,0.414741,4,15,0,0.916605,-0.375921,0.0995533,0.584573,0.516296,0.516296,0.584573
-3.48279,0.81023,0.414741,2,3,0,0.833864,0.108368,-0.0978009,0.757282,0.759219,0.759219,0.757282
-3.99981,0.990754,0.414741,3,7,0,1.00644,-1.10588,0.486383,0.254984,0.155552,0.155552,0.254984
-3.54276,1,0.414741,1,1,0,1.11874,-1.12435,0.19694,0.401436,0.209673,0.209673,0.401436
-4.15613,0.998483,0.414741,3,7,0,2.7347,-1.07006,1.11901,0.360457,0.371819,0.371819,0.360457
-4.07771,0.899961,0.414741,3,7,0,1.29847,0.899386,1.15662,0.471187,0.87442,0.87442,0.471187
-3.43124,1,0.414741,2,3,0,1.16878,0.426381,1.13885,0.335693,0.707379,0.707379,0.335693
-3.43124,0.318448,0.414741,2,3,0,1.16878,0.426381,1.13885,0.335693,0.707379,0.707379,0.335693
-2.89082,0.923007,0.414741,3,7,0,0.107871,0.328394,0.142988,0.537502,0.650599,0.650599,0.537502
-2.94641,0.97121,0.414741,3,7,0,1.00123,-0.387926,0.380947,0.462922,0.461187,0.461187,0.462922
-3.28433,0.766733,0.414741,2,3,0,0.697131,-0.285079,-0.403757,0.771987,0.629654,0.629654,0.771987
-3.44198,0.992652,0.414741,3,7,0,-0.0543842,0.0775498,0.745704,0.18721,0.34412,0.34412,0.18721
-4.71549,0.890767,0.414741,3,7,0,2.23395,0.407183,0.869513,0.711383,0.89833,0.89833,0.711383
-5.08831,1,0.414741,4,9,0,-0.974616,-0.0728877,-1.94069,0.94448,0.6943,0.6943,0.94448
-6.69486,0.974791,0.414741,2,3,0,-3.96674,-0.369837,-2.06174,0.446927,0.0663181,0.0663181,0.446927
-6.84093,0.978034,0.414741,4,11,0,1.57384,1.61799,3.02247,0.0545205,0.856602,0.856602,0.0545205
-6.52481,0.999189,0.414741,4,11,0,-1.78789,-1.76304,-2.64198,0.849799,0.0646463,0.0646463,0.849799
-7.83642,0.822755,0.414741,2,3,0,-2.27633,-2.12595,-1.8567,0.334282,0.00927111,0.00927111,0.334282
-6.71404,1,0.414741,2,3,0,-1.34594,-2.24089,-1.78925,0.49792,0.0173193,0.0173193,0.49792
-5.55776,0.985835,0.414741,3,7,0,1.02578,1.76432,1.19034,0.600949,0.966563,0.966563,0.600949
-4.28827,1,0.414741,3,7,0,-1.73677,-0.435914,-0.621415,0.282954,0.120555,0.120555,0.282954
-3.22707,0.924698,0.414741,2,3,0,-0.128158,-0.754713,-0.809606,0.676195,0.304073,0.304073,0.676195
-7.48177,0.871327,0.414741,3,7,0,-2.24548,-1.68061,-3.20211,0.922595,0.0828237,0.0828237,0.922595
-9.78452,0.967271,0.414741,2,3,0,-2.74303,-1.8819,-4.14314,0.974946,0.085984,0.085984,0.974946
-8.37266,0.994888,0.414741,3,7,0,-0.721862,-3.00351,-2.85801,0.879812,0.0204149,0.0204149,0.879812
-5.48532,0.983806,0.414741,3,7,0,-1.74603,-0.760725,-2.53469,0.928418,0.324584,0.324584,0.928418
-5.93084,0.936576,0.414741,4,15,0,1.97627,-2.74597,-0.594861,0.603489,0.0511345,0.0511345,0.603489
-5.32048,0.983784,0.414741,3,7,0,2.91829,-2.28422,-0.356705,0.793716,0.215269,0.215269,0.793716
-7.01114,0.552188,0.414741,2,3,0,3.36143,-1.47434,-0.787098,0.969566,0.768498,0.768498,0.969566
-5.47126,0.995414,0.414741,4,9,0,-0.640609,0.865885,1.78863,0.03383,0.332373,0.332373,0.03383
-5.36087,1,0.414741,3,5,0,-0.151803,1.67549,2.08417,0.0663193,0.753061,0.753061,0.0663193
-5.17468,0.981463,0.414741,4,15,0,0.835196,-2.27088,-0.905217,0.592607,0.0572518,0.0572518,0.592607
-5.79401,0.967527,0.414741,2,3,0,2.4014,-2.13109,-1.21604,0.937167,0.344176,0.344176,0.937167
-4.32373,1,0.414741,3,7,0,2.60044,0.0406265,1.65623,0.338188,0.736037,0.736037,0.338188
-4.66032,0.769857,0.414741,2,3,0,3.24723,-0.360598,1.38155,0.530844,0.758502,0.758502,0.530844
-4.88987,0.710232,0.414741,3,7,0,3.56098,-1.58664,0.571065,0.696821,0.454285,0.454285,0.696821
-4.02293,1,0.414741,2,3,0,2.47603,-0.892162,1.1835,0.313647,0.379472,0.379472,0.313647
-3.24536,0.70556,0.414741,3,5,0,0.240643,-0.786548,-0.100806,0.414767,0.225893,0.225893,0.414767
-2.95438,0.998441,0.414741,3,7,0,0.1129,-0.0632845,-0.348889,0.678611,0.583029,0.583029,0.678611
-3.12079,0.979349,0.414741,3,7,0,1.17219,-0.450802,-0.00649467,0.675766,0.568831,0.568831,0.675766
-3.00622,0.899009,0.414741,4,11,0,-1.03206,0.659684,-0.103114,0.458559,0.596385,0.596385,0.458559
-6.678,0.26397,0.414741,4,9,0,2.84469,1.30512,2.58803,0.263809,0.946185,0.946185,0.263809
-6.26187,0.808615,0.414741,2,3,0,2.6922,1.16777,1.71357,0.60655,0.964912,0.964912,0.60655
-8.29729,1,0.414741,2,3,0,1.51962,0.878961,3.62046,0.00782691,0.415102,0.415102,0.00782691
-6.08831,0.93547,0.414741,3,7,0,-0.351296,1.57637,2.39378,0.0275857,0.600528,0.600528,0.0275857
-5.23657,0.988839,0.414741,4,15,0,1.44381,-1.64443,-1.51176,0.943901,0.41744,0.41744,0.943901
-4.70427,0.993952,0.414741,4,15,0,1.71598,-1.70483,0.452637,0.290261,0.104677,0.104677,0.290261
-4.41949,1,0.414741,2,3,0,2.00761,-1.7107,0.372724,0.389708,0.1435,0.1435,0.389708
-4.07046,1,0.414741,1,1,0,2.01582,-1.47948,0.457137,0.406626,0.197773,0.197773,0.406626
-3.49721,0.974836,0.414741,3,7,0,0.849933,0.727507,1.00307,0.394436,0.78615,0.78615,0.394436
-4.17367,0.825594,0.414741,3,7,0,0.615914,-0.153444,1.26973,0.111353,0.276737,0.276737,0.111353
-4.18649,0.772824,0.414741,2,3,0,0.903505,0.310142,-0.218331,0.838933,0.850956,0.850956,0.838933
-3.2439,0.970238,0.414741,3,7,0,-1.69236,0.363864,-0.776408,0.555847,0.453084,0.453084,0.555847
-3.2439,0.824102,0.414741,2,3,0,-1.69236,0.363864,-0.776408,0.555847,0.453084,0.453084,0.555847
-3.87518,0.555035,0.414741,2,3,0,-1.67577,0.408674,0.107111,0.185229,0.275772,0.275772,0.185229
-6.99017,0.990752,0.414741,3,7,0,-2.67312,3.19729,0.397318,0.432792,0.965248,0.965248,0.432792
-6.03587,0.989149,0.414741,3,7,0,-3.87304,1.95845,0.0690864,0.113773,0.493692,0.493692,0.113773
-7.88735,0.846045,0.414741,3,7,0,-3.17131,2.4224,-1.46848,0.89917,0.958591,0.958591,0.89917
-10.4247,0.960255,0.414741,4,15,0,-4.85427,-1.43757,-3.27241,0.562909,0.0114641,0.0114641,0.562909
-9.55783,1,0.414741,1,1,0,-4.56021,-1.20798,-3.46385,0.761243,0.0289638,0.0289638,0.761243
-8.75953,0.998718,0.414741,4,15,0,2.75031,1.69726,3.74062,0.0459275,0.917147,0.917147,0.0459275
-7.56713,0.987533,0.414741,2,3,0,1.76155,1.39439,3.44238,0.0234575,0.751745,0.751745,0.0234575
-4.20818,0.985458,0.414741,2,3,0,1.87934,0.562782,1.66236,0.292639,0.792908,0.792908,0.292639
-4.33947,0.969419,0.414741,4,15,0,-0.659001,-1.38544,-1.39259,0.677155,0.115342,0.115342,0.677155
-3.46918,0.985726,0.414741,3,7,0,1.34403,-1.05073,-0.395609,0.747347,0.410517,0.410517,0.747347
-4.49447,0.726576,0.414741,3,7,0,1.53626,-0.234204,-0.381291,0.887418,0.809866,0.809866,0.887418
-5.16538,0.957789,0.414741,2,3,0,2.07983,-0.0342333,-0.0314788,0.891731,0.885222,0.885222,0.891731
-4.05947,1,0.414741,2,3,0,1.01298,-0.69878,0.948585,0.170376,0.208637,0.208637,0.170376
