# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = lr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = lr_3.data.R
# init = 2 (Default)
# random
#   seed = 1170592246
# output
#   file = lr_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta_0,beta_1,beta_2,ys.1,ys.2,ys.3,ys.4
# Adaptation terminated
# Step size = 0.340816
# Diagonal elements of inverse mass matrix:
# 3.07457, 1.41253, 1.25588
-4.55909,0.990303,0.340816,4,15,0,1.13538,0.645117,0.159167,0.811864,0.90606,0.90606,0.811864
-4.52112,1,0.340816,1,1,0,0.916506,0.783391,0.161375,0.798532,0.910676,0.910676,0.798532
-4.82954,0.999258,0.340816,3,7,0,-2.09505,0.666756,0.4294,0.0921972,0.233091,0.233091,0.0921972
-4.75798,0.985069,0.340816,3,7,0,-0.462338,0.516249,-1.13007,0.910033,0.845564,0.845564,0.910033
-5.22652,0.997599,0.340816,4,11,0,-2.01778,1.2201,1.00951,0.0564283,0.357302,0.357302,0.0564283
-4.8314,0.709528,0.340816,2,3,0,-2.34449,1.16653,0.54962,0.0930291,0.363305,0.363305,0.0930291
-3.54584,0.959886,0.340816,4,15,0,1.11491,-1.31716,-0.356595,0.625025,0.238154,0.238154,0.625025
-5.40934,0.917842,0.340816,4,15,0,1.7393,1.39337,2.07386,0.265993,0.920721,0.920721,0.265993
-5.33105,0.991085,0.340816,2,3,0,2.0014,1.2369,1.91002,0.358531,0.928586,0.928586,0.358531
-4.88113,0.88343,0.340816,3,7,0,1.01653,0.751577,2.14921,0.0737603,0.591574,0.591574,0.0737603
-5.29482,0.93689,0.340816,4,15,0,2.685,0.620143,1.42917,0.609878,0.923869,0.923869,0.609878
-4.62643,1,0.340816,2,3,0,2.36546,0.391016,1.09649,0.637259,0.886048,0.886048,0.637259
-4.72959,0.999617,0.340816,1,1,0,2.47182,0.392534,1.16958,0.628363,0.889664,0.889664,0.628363
-3.87584,1,0.340816,2,3,0,1.87752,0.364049,1.32774,0.397973,0.782088,0.782088,0.397973
-4.9252,0.96606,0.340816,4,15,0,-2.14547,2.21377,0.196288,0.419633,0.889513,0.889513,0.419633
-3.13947,0.995731,0.340816,3,7,0,1.36684,-0.285685,0.309869,0.61335,0.619069,0.619069,0.61335
-3.45022,0.978992,0.340816,4,15,0,0.660615,0.781426,0.959428,0.383005,0.779721,0.779721,0.383005
-5.09157,0.986034,0.340816,4,15,0,-3.31958,0.686986,-1.96837,0.786532,0.50569,0.50569,0.786532
-5.12995,0.951787,0.340816,2,3,0,-3.04922,-0.261957,-2.01239,0.671196,0.17354,0.17354,0.671196
-5.5757,0.920791,0.340816,4,15,0,4.1457,-0.881323,1.35658,0.634417,0.736232,0.736232,0.634417
-5.5757,0.770963,0.340816,2,3,0,4.1457,-0.881323,1.35658,0.634417,0.736232,0.736232,0.634417
-6.06794,0.837786,0.340816,4,15,0,2.05798,-2.65923,-0.112928,0.407238,0.0411876,0.0411876,0.407238
-5.32992,0.99381,0.340816,4,11,0,-3.71618,1.48085,-0.377694,0.185437,0.406904,0.406904,0.185437
-2.96778,0.664751,0.340816,4,15,0,-0.618035,0.272921,0.175748,0.332564,0.43833,0.43833,0.332564
-3.12232,0.974447,0.340816,3,7,0,-0.605999,-0.0960034,0.024701,0.320515,0.305189,0.305189,0.320515
-3.36204,0.958401,0.340816,2,3,0,0.603583,-0.484815,-0.63388,0.800038,0.566561,0.566561,0.800038
-3.17788,1,0.340816,2,3,0,0.46304,-0.881773,-0.228771,0.509701,0.255073,0.255073,0.509701
-3.4364,0.970596,0.340816,3,7,0,-0.131779,1.06965,0.61463,0.427663,0.801053,0.801053,0.427663
-2.88788,0.997875,0.340816,3,7,0,0.171108,-0.0990939,0.304779,0.368759,0.417788,0.417788,0.368759
-3.18176,0.988209,0.340816,4,11,0,-0.917883,0.0485783,-0.892522,0.714173,0.517941,0.517941,0.714173
-4.90869,0.857324,0.340816,4,11,0,3.10442,-0.479882,0.696106,0.774225,0.809775,0.809775,0.774225
-5.04709,1,0.340816,2,3,0,2.27328,-1.36696,1.23519,0.173064,0.15501,0.15501,0.173064
-4.35873,0.969473,0.340816,3,7,0,1.66972,0.197216,0.217749,0.807126,0.863704,0.863704,0.807126
-4.13363,1,0.340816,3,7,0,2.00707,0.35087,0.964471,0.605635,0.851238,0.851238,0.605635
-3.06406,0.936999,0.340816,4,11,0,0.835662,-0.573104,-0.265916,0.688773,0.488844,0.488844,0.688773
-3.061,0.997965,0.340816,2,3,0,0.580689,-0.753062,-0.376825,0.641362,0.366187,0.366187,0.641362
-4.30881,0.837142,0.340816,3,7,0,-0.731717,-0.962142,-1.78264,0.866623,0.294556,0.294556,0.866623
-4.29062,0.981604,0.340816,2,3,0,-1.01384,-1.11065,-1.64521,0.76241,0.169395,0.169395,0.76241
-4.44747,0.9761,0.340816,4,15,0,2.79128,-0.883098,1.48874,0.255537,0.386119,0.386119,0.255537
-3.30248,0.975771,0.340816,3,7,0,-0.234058,-0.827894,-0.608644,0.538756,0.217346,0.217346,0.538756
-2.90937,0.998995,0.340816,4,15,0,-0.675671,0.161082,-0.470947,0.60523,0.529326,0.529326,0.60523
-2.99622,0.985162,0.340816,3,7,0,-0.112329,-0.362049,-0.623624,0.684142,0.446999,0.446999,0.684142
-4.18785,0.891728,0.340816,3,7,0,1.38114,-1.18693,-0.919923,0.884326,0.481806,0.481806,0.884326
-3.98238,0.992493,0.340816,4,15,0,-2.2749,1.43808,0.0765657,0.270922,0.628246,0.628246,0.270922
-4.60702,0.95669,0.340816,2,3,0,-1.90007,1.98819,0.0486296,0.497715,0.883673,0.883673,0.497715
-3.90343,0.616988,0.340816,3,7,0,-0.759944,0.65952,0.942619,0.120717,0.405278,0.405278,0.120717
-3.39196,0.933857,0.340816,3,7,0,0.453035,0.826683,0.766104,0.43721,0.792539,0.792539,0.43721
-3.39898,1,0.340816,3,7,0,-0.716442,0.840876,0.711163,0.21452,0.563197,0.563197,0.21452
-3.77003,0.998983,0.340816,3,7,0,-1.56273,1.47156,0.0531794,0.450777,0.790378,0.790378,0.450777
-4.1777,0.889712,0.340816,4,15,0,2.24079,-0.546802,0.121346,0.810198,0.736109,0.736109,0.810198
-3.76717,1,0.340816,3,5,0,2.46827,-0.891939,0.914375,0.437228,0.442756,0.442756,0.437228
-6.30758,0.80699,0.340816,3,7,0,2.14299,-2.14348,-1.65012,0.96442,0.378985,0.378985,0.96442
-5.36128,0.995562,0.340816,3,7,0,2.53692,-2.43854,-0.207766,0.625723,0.105988,0.105988,0.625723
-5.15746,0.949741,0.340816,3,7,0,3.28399,-1.36229,0.0469904,0.86149,0.625374,0.625374,0.86149
-5.37298,0.995106,0.340816,3,7,0,2.76473,-1.54091,1.34655,0.187053,0.159275,0.159275,0.187053
-6.51202,0.960794,0.340816,3,7,0,2.90615,-1.94546,1.41623,0.133337,0.0830966,0.0830966,0.133337
-4.50093,0.983486,0.340816,2,3,0,2.33286,-1.11766,-0.362859,0.874453,0.613109,0.613109,0.874453
-3.43675,0.99973,0.340816,4,15,0,-1.66885,0.863369,0.077209,0.276898,0.495169,0.495169,0.276898
-3.87077,0.969691,0.340816,3,7,0,-2.31682,1.3495,-0.460557,0.48845,0.699041,0.699041,0.48845
-3.22836,0.920035,0.340816,3,7,0,-1.39391,-0.06117,-0.833955,0.553007,0.335749,0.335749,0.553007
-6.08468,0.820071,0.340816,4,15,0,4.57731,-1.89698,1.02637,0.651943,0.439542,0.439542,0.651943
-5.78953,0.939373,0.340816,3,7,0,3.06936,-0.663973,2.31075,0.0983122,0.361389,0.361389,0.0983122
-7.55216,0.809601,0.340816,2,3,0,2.67827,-1.10807,2.48296,0.0324297,0.117034,0.117034,0.0324297
-8.15684,0.949521,0.340816,2,3,0,4.32303,0.140321,1.26201,0.874277,0.96583,0.96583,0.874277
-6.38714,1,0.340816,1,1,0,3.98598,-0.0353737,1.55491,0.698632,0.913751,0.913751,0.698632
-5.33851,1,0.340816,4,15,0,3.85034,-0.646667,1.31494,0.639636,0.775922,0.775922,0.639636
-5.11201,0.94843,0.340816,2,3,0,3.25126,0.0845881,1.78799,0.440255,0.836505,0.836505,0.440255
-3.88706,0.980556,0.340816,4,15,0,-1.48258,1.11419,-0.631527,0.709851,0.798561,0.798561,0.709851
-3.6691,1,0.340816,2,3,0,-1.58349,1.17155,-0.433605,0.611892,0.767316,0.767316,0.611892
-4.15037,0.832906,0.340816,2,3,0,-2.41651,1.0461,0.0346984,0.191574,0.411198,0.411198,0.191574
-4.13867,0.981212,0.340816,2,3,0,-2.15162,0.742731,0.0921203,0.168944,0.319021,0.319021,0.168944
-5.24983,0.983601,0.340816,4,11,0,2.5671,-1.58646,1.18596,0.199202,0.142854,0.142854,0.199202
-4.55728,0.999422,0.340816,2,3,0,3.30342,-1.22505,0.619202,0.698458,0.558264,0.558264,0.698458
-3.35853,0.999549,0.340816,3,7,0,0.417138,0.806462,0.696516,0.457743,0.791427,0.791427,0.457743
-3.73638,0.852947,0.340816,2,3,0,1.07338,0.48464,0.384814,0.687485,0.839948,0.839948,0.687485
-3.24738,0.999726,0.340816,4,9,0,0.432252,-0.761223,0.0746947,0.382639,0.23778,0.23778,0.382639
-3.45821,0.891694,0.340816,2,3,0,-0.515028,-0.486689,-0.0870636,0.304155,0.197603,0.197603,0.304155
-3.13048,0.997766,0.340816,4,11,0,1.09967,-0.509192,-0.114196,0.693996,0.548714,0.548714,0.693996
-4.91731,0.719921,0.340816,3,7,0,2.10652,0.263446,0.425555,0.82037,0.900953,0.900953,0.82037
-4.77442,1,0.340816,2,3,0,2.16678,0.131495,0.406708,0.815305,0.883197,0.883197,0.815305
-5.02967,0.998174,0.340816,4,11,0,-1.94837,0.738503,0.684533,0.0705063,0.239413,0.239413,0.0705063
-4.67233,1,0.340816,3,7,0,0.653847,0.695748,1.94711,0.0727884,0.524539,0.524539,0.0727884
-3.55265,0.957889,0.340816,2,3,0,0.566231,0.896954,1.05116,0.34544,0.787342,0.787342,0.34544
-4.76696,0.673304,0.340816,4,11,0,-1.23441,0.363017,0.824077,0.0744995,0.208755,0.208755,0.0744995
-4.95832,1,0.340816,4,15,0,0.0612147,0.352805,1.66225,0.0516376,0.289991,0.289991,0.0516376
-5.76333,0.996846,0.340816,3,7,0,2.47508,0.942347,2.49988,0.170464,0.865284,0.865284,0.170464
-5.81115,0.992163,0.340816,3,7,0,2.66314,0.100347,2.63178,0.0758528,0.557754,0.557754,0.0758528
-4.67559,0.970815,0.340816,4,15,0,-1.01364,-0.546681,-2.00647,0.920752,0.474887,0.474887,0.920752
-5.17562,0.983582,0.340816,2,3,0,-2.08039,-0.907669,-2.24129,0.816756,0.16051,0.16051,0.816756
-3.56308,0.998654,0.340816,3,5,0,-1.32495,-0.39386,-1.28874,0.702385,0.304931,0.304931,0.702385
-4.09889,0.897504,0.340816,2,3,0,-0.748183,0.19631,-1.26523,0.87853,0.712932,0.712932,0.87853
-5.71506,0.990002,0.340816,3,7,0,-3.655,1.6182,0.0034655,0.114687,0.396021,0.396021,0.114687
-3.91466,0.972873,0.340816,4,15,0,0.550155,-1.09858,-1.17822,0.859121,0.384902,0.384902,0.859121
-3.87426,0.868339,0.340816,4,15,0,-2.57562,0.538984,-0.819358,0.401812,0.336642,0.336642,0.401812
-4.42861,0.840275,0.340816,4,11,0,1.00993,0.795667,0.306043,0.767369,0.908481,0.908481,0.767369
-2.80289,0.994027,0.340816,2,3,0,0.115754,0.0682398,-0.0114911,0.55156,0.565552,0.565552,0.55156
-3.60878,0.881998,0.340816,2,3,0,-0.713563,-0.135924,0.237895,0.209942,0.227355,0.227355,0.209942
-3.59961,1,0.340816,1,1,0,-0.911855,-0.104547,0.111844,0.224421,0.225693,0.225693,0.224421
-3.44741,0.990687,0.340816,3,7,0,-1.55017,-0.144131,-1.14994,0.646932,0.334369,0.334369,0.646932
-3.46929,0.993133,0.340816,4,15,0,1.7082,-0.134801,1.16676,0.318617,0.567542,0.567542,0.318617
-3.34552,1,0.340816,2,3,0,1.62376,-0.226761,1.01951,0.344788,0.537609,0.537609,0.344788
-3.12311,0.998537,0.340816,4,15,0,0.295525,0.611923,0.726822,0.366747,0.688378,0.688378,0.366747
-4.81501,0.790653,0.340816,4,11,0,-0.725492,1.73956,0.0801764,0.701347,0.935442,0.935442,0.701347
-4.05088,1,0.340816,4,15,0,0.405732,-1.5008,-1.12982,0.762163,0.187545,0.187545,0.762163
-4.49236,0.883557,0.340816,4,9,0,-0.212723,0.0525482,1.12569,0.0822961,0.225602,0.225602,0.0822961
-5.40232,0.965459,0.340816,3,5,0,-0.0271284,2.15203,1.6552,0.234065,0.932247,0.932247,0.234065
-5.31542,1,0.340816,3,7,0,-0.839525,2.23754,1.49139,0.170122,0.895122,0.895122,0.170122
-6.05647,0.968223,0.340816,2,3,0,-0.929734,2.71224,1.25033,0.327799,0.962472,0.962472,0.327799
-5.03053,0.944478,0.340816,3,7,0,-0.622205,2.04121,0.554104,0.577079,0.948147,0.948147,0.577079
-4.55269,1,0.340816,2,3,0,-1.57737,1.94213,0.852341,0.207523,0.810698,0.810698,0.207523
-3.86089,0.987714,0.340816,3,7,0,0.791788,0.534208,1.51855,0.15302,0.584592,0.584592,0.15302
-4.75775,0.931834,0.340816,4,15,0,-3.02379,0.145741,-1.91517,0.721575,0.306372,0.306372,0.721575
-5.53635,0.944729,0.340816,3,7,0,-2.83537,-0.533197,-2.40995,0.810203,0.183649,0.183649,0.810203
-3.82302,0.978975,0.340816,2,3,0,-2.01236,-0.0735573,-1.44513,0.690903,0.32864,0.32864,0.690903
-4.21393,0.863936,0.340816,2,3,0,-0.904401,0.00898163,-1.50751,0.892793,0.650461,0.650461,0.892793
-4.09745,0.994016,0.340816,1,1,0,-0.890925,0.131366,-1.37074,0.878887,0.677553,0.677553,0.878887
-3.66714,0.955571,0.340816,2,3,0,-1.2062,0.407916,-1.07879,0.795644,0.665615,0.665615,0.795644
-3.2996,0.994684,0.340816,2,3,0,-1.66584,0.196736,-0.930139,0.596566,0.415269,0.415269,0.596566
-2.91447,0.801925,0.340816,3,5,0,-0.323654,0.535468,0.148188,0.478872,0.645449,0.645449,0.478872
-3.34111,0.938055,0.340816,3,7,0,0.689824,-0.891174,-0.671362,0.757932,0.396239,0.396239,0.757932
-3.35596,0.995434,0.340816,3,7,0,1.11179,-1.12058,-0.0741341,0.534813,0.258221,0.258221,0.534813
-3.88224,0.983033,0.340816,4,15,0,-2.1305,-0.0216531,-1.46925,0.687048,0.330804,0.330804,0.687048
-3.84816,0.975429,0.340816,4,15,0,2.46397,-0.349724,0.912029,0.572042,0.70109,0.70109,0.572042
-3.77772,0.958445,0.340816,2,3,0,2.54269,-0.646079,0.826555,0.560577,0.604436,0.604436,0.560577
-4.65779,0.98709,0.340816,3,7,0,2.26445,0.111531,2.05232,0.150758,0.607112,0.607112,0.150758
-4.47761,0.999736,0.340816,4,15,0,2.92089,-0.141593,1.63693,0.378818,0.73121,0.73121,0.378818
-4.31305,0.990672,0.340816,2,3,0,2.85932,-0.20878,1.34684,0.489218,0.749308,0.749308,0.489218
-4.46744,0.936749,0.340816,4,15,0,1.46733,-0.957783,-0.922179,0.913244,0.616316,0.616316,0.913244
-4.31633,0.955622,0.340816,2,3,0,-0.462933,-1.42431,-1.4321,0.726503,0.132452,0.132452,0.726503
-2.92193,0.999383,0.340816,4,15,0,0.794089,-0.0117905,0.535878,0.428137,0.55839,0.55839,0.428137
-2.92193,0.690972,0.340816,3,7,0,0.794089,-0.0117905,0.535878,0.428137,0.55839,0.55839,0.428137
-3.41835,0.98782,0.340816,3,7,0,-1.12019,1.1109,0.457693,0.284007,0.655638,0.655638,0.284007
-4.19881,0.856297,0.340816,3,7,0,-1.12009,1.48522,1.07022,0.144885,0.68571,0.68571,0.144885
-3.93603,0.979016,0.340816,3,7,0,-1.23503,1.61072,0.345855,0.421646,0.83761,0.83761,0.421646
-3.98287,0.994341,0.340816,2,3,0,-1.72268,1.64772,0.274743,0.34877,0.7855,0.7855,0.34877
-2.92956,0.982382,0.340816,3,7,0,-0.279165,0.20195,0.312851,0.331166,0.453109,0.453109,0.331166
-2.92956,0.709059,0.340816,2,3,0,-0.279165,0.20195,0.312851,0.331166,0.453109,0.453109,0.331166
-2.92956,0.57022,0.340816,3,7,0,-0.279165,0.20195,0.312851,0.331166,0.453109,0.453109,0.331166
-3.14519,0.990388,0.340816,3,5,0,-0.42503,0.543947,0.589083,0.257453,0.518437,0.518437,0.257453
-3.36195,0.9641,0.340816,4,11,0,1.86381,-0.728523,0.292366,0.634265,0.528569,0.528569,0.634265
-3.44414,0.988741,0.340816,2,3,0,1.90027,-0.554773,0.329707,0.665096,0.613257,0.613257,0.665096
-4.43401,0.913482,0.340816,3,7,0,2.2214,-0.165448,1.85107,0.161624,0.509856,0.509856,0.161624
-4.0019,0.88771,0.340816,4,15,0,-2.28431,-0.085783,-1.12312,0.469075,0.208703,0.208703,0.469075
-4.44004,0.885384,0.340816,4,15,0,1.94824,-1.11205,1.1069,0.201392,0.200565,0.200565,0.201392
-3.16466,0.99429,0.340816,3,7,0,1.27132,-0.115845,0.873312,0.35637,0.541483,0.541483,0.35637
-5.67798,0.889993,0.340816,3,7,0,0.269169,1.47231,2.39024,0.0456946,0.694988,0.694988,0.0456946
-4.16587,0.999892,0.340816,4,15,0,2.96233,-0.998982,1.10309,0.43959,0.465375,0.465375,0.43959
-4.64602,0.889496,0.340816,4,11,0,-2.42633,1.75399,-0.60187,0.62981,0.84337,0.84337,0.62981
-3.48317,0.99729,0.340816,3,7,0,-0.16637,0.370128,0.890176,0.171278,0.42158,0.42158,0.171278
-4.10865,0.964564,0.340816,4,15,0,2.51147,-0.276399,1.56457,0.290272,0.59727,0.59727,0.290272
-5.12641,0.969647,0.340816,2,3,0,3.16349,-0.105811,2.15294,0.223011,0.689745,0.689745,0.223011
-5.37861,0.986794,0.340816,4,15,0,2.98255,0.482593,2.14949,0.302834,0.857935,0.857935,0.302834
-3.6668,0.975172,0.340816,4,15,0,1.55107,0.427873,1.04815,0.470694,0.795542,0.795542,0.470694
-4.22695,0.7598,0.340816,2,3,0,0.75714,-0.0442598,1.43152,0.104316,0.318017,0.318017,0.104316
-3.64721,0.946862,0.340816,4,11,0,0.904701,0.820352,1.08857,0.388866,0.811048,0.811048,0.388866
-4.59722,0.92692,0.340816,3,7,0,3.41055,-1.15308,1.23202,0.448543,0.468139,0.468139,0.448543
-5.57229,0.769803,0.340816,2,3,0,2.13928,-1.17767,1.58103,0.09971,0.142205,0.142205,0.09971
-4.80413,1,0.340816,2,3,0,2.75082,-1.09816,1.50745,0.203877,0.278292,0.278292,0.203877
-4.20609,1,0.340816,3,7,0,2.46097,0.116686,1.26003,0.514397,0.807573,0.807573,0.514397
-5.70314,0.820721,0.340816,4,9,0,-1.90026,0.820544,-1.85605,0.932917,0.831581,0.831581,0.932917
-4.31707,0.964285,0.340816,3,7,0,-1.03551,1.21713,1.19823,0.098426,0.549963,0.549963,0.098426
-4.40514,0.977472,0.340816,4,15,0,1.93571,-1.61589,-0.720057,0.853202,0.359852,0.359852,0.853202
-3.92876,0.996762,0.340816,2,3,0,1.74,-1.57466,0.00169968,0.540395,0.196071,0.196071,0.540395
-8.06624,0.950739,0.340816,4,15,0,0.996571,2.56752,3.1104,0.0655774,0.953524,0.953524,0.0655774
-5.58802,0.998998,0.340816,3,7,0,3.15653,-0.224969,2.42636,0.127733,0.569603,0.569603,0.127733
-4.53573,0.990899,0.340816,2,3,0,3.07304,-0.245065,1.40568,0.504152,0.764449,0.764449,0.504152
-4.92122,0.966896,0.340816,3,7,0,2.57503,-1.11032,1.51534,0.172791,0.238494,0.238494,0.172791
-4.82825,0.925523,0.340816,4,15,0,-3.04796,0.146937,-1.96826,0.737981,0.313065,0.313065,0.737981
-4.76496,0.990826,0.340816,2,3,0,-2.94986,0.245727,-1.96495,0.773077,0.37908,0.37908,0.773077
-5.34847,0.783987,0.340816,2,3,0,-3.98411,0.730824,-1.63358,0.503469,0.29134,0.29134,0.503469
-4.22319,0.996706,0.340816,4,15,0,0.233868,1.15705,1.60964,0.138434,0.718762,0.718762,0.138434
-4.22702,0.997932,0.340816,2,3,0,0.557685,1.08923,1.6719,0.154874,0.743501,0.743501,0.154874
-4.20958,0.998486,0.340816,4,15,0,-0.0941478,1.5523,1.22764,0.269509,0.856046,0.856046,0.269509
-3.42379,0.982286,0.340816,4,15,0,-0.622813,0.949713,-0.081705,0.620179,0.795486,0.795486,0.620179
-3.19091,0.99766,0.340816,3,5,0,-0.274684,0.606827,-0.131196,0.644405,0.744629,0.744629,0.644405
-3.04982,0.980922,0.340816,3,7,0,-1.24191,0.362962,-0.591056,0.575216,0.518759,0.518759,0.575216
-3.10626,0.949204,0.340816,4,11,0,-0.498094,0.714375,-0.0263814,0.566858,0.722528,0.722528,0.566858
-3.6042,0.853951,0.340816,3,7,0,0.54676,0.137675,-0.35328,0.800751,0.764118,0.764118,0.800751
-2.9403,0.99523,0.340816,3,7,0,0.253889,-0.493766,-0.408242,0.640286,0.41936,0.41936,0.640286
-3.46315,0.993991,0.340816,3,7,0,2.02948,-0.384147,0.961825,0.430867,0.574287,0.574287,0.430867
-3.61282,0.990681,0.340816,4,11,0,-2.08877,0.298306,-1.18767,0.642188,0.42446,0.42446,0.642188
-3.36123,0.930378,0.340816,3,7,0,-1.77989,0.940566,-0.398366,0.489353,0.622367,0.622367,0.489353
-3.38817,0.955434,0.340816,4,15,0,1.2029,-0.293773,0.984714,0.257252,0.408696,0.408696,0.257252
-3.44065,0.918321,0.340816,2,3,0,1.55646,0.0577922,0.596429,0.603817,0.745664,0.745664,0.603817
-6.13993,0.650251,0.340816,3,7,0,-0.483416,0.270996,1.72631,0.0249639,0.158726,0.158726,0.0249639
-4.08711,0.988166,0.340816,4,11,0,-1.97788,1.54665,0.427204,0.216593,0.665571,0.665571,0.216593
-8.03925,0.802788,0.340816,3,7,0,-2.26198,3.65985,0.876162,0.412302,0.984955,0.984955,0.412302
-3.25201,0.908344,0.340816,4,11,0,0.649425,-0.742354,0.234126,0.363274,0.255515,0.255515,0.363274
-3.45724,0.99695,0.340816,4,15,0,0.70918,0.720004,0.67832,0.518128,0.813189,0.813189,0.518128
-4.26641,0.961883,0.340816,2,3,0,0.869636,1.10242,0.752749,0.61457,0.910661,0.910661,0.61457
-3.80795,0.930559,0.340816,3,7,0,1.27944,0.187268,0.161058,0.758522,0.816516,0.816516,0.758522
-3.78382,0.996275,0.340816,3,7,0,1.90757,-1.22695,0.550185,0.396576,0.250394,0.250394,0.396576
-3.50958,0.998928,0.340816,4,15,0,0.34479,-0.702703,-0.950683,0.823966,0.472544,0.472544,0.823966
-3.39869,0.986255,0.340816,2,3,0,-0.619352,-0.711368,-0.625897,0.480279,0.195259,0.195259,0.480279
-2.98198,0.998479,0.340816,3,7,0,-0.59221,-0.258958,-0.36206,0.46828,0.321243,0.321243,0.46828
-2.9614,0.978393,0.340816,4,11,0,0.613753,0.23896,0.412681,0.506837,0.663514,0.663514,0.506837
-3.61113,0.987226,0.340816,3,7,0,1.78839,-0.454669,1.15334,0.27429,0.431854,0.431854,0.27429
-3.69523,0.923214,0.340816,4,15,0,0.112655,0.797333,1.26374,0.165551,0.609112,0.609112,0.165551
-3.55518,0.987816,0.340816,4,15,0,-1.98386,0.287886,-1.16117,0.651666,0.438583,0.438583,0.651666
-4.57703,0.895229,0.340816,3,7,0,-1.87545,0.157959,-1.87731,0.884641,0.578784,0.578784,0.884641
-6.09885,0.976732,0.340816,4,15,0,-1.70561,2.64731,1.46142,0.121198,0.893557,0.893557,0.121198
-5.37732,0.996827,0.340816,4,15,0,-0.621545,-1.84554,-1.97683,0.815563,0.0882012,0.0882012,0.815563
-4.27347,0.97559,0.340816,4,15,0,-2.2205,1.12192,-1.09253,0.747718,0.753223,0.753223,0.747718
-5.65667,0.875416,0.340816,4,15,0,-4.14996,0.70377,-1.54386,0.41133,0.231731,0.231731,0.41133
-5.93353,0.770015,0.340816,4,11,0,-0.11926,0.741729,2.1574,0.0243081,0.311481,0.311481,0.0243081
-7.69566,0.982132,0.340816,3,7,0,3.85251,-2.75564,1.18154,0.219908,0.0551847,0.0551847,0.219908
-4.08632,1,0.340816,3,7,0,2.64996,-0.787671,0.43726,0.728648,0.654157,0.654157,0.728648
-4.23799,0.939672,0.340816,2,3,0,3.03553,-0.886883,0.78603,0.640282,0.616741,0.616741,0.640282
-5.81176,0.956161,0.340816,3,7,0,4.12783,-0.561752,2.12921,0.333514,0.70581,0.70581,0.333514
-4.96521,0.988194,0.340816,4,15,0,3.22325,-1.90536,0.0633098,0.766969,0.342816,0.342816,0.766969
-4.82796,0.989606,0.340816,2,3,0,2.79434,-1.94811,-0.248109,0.792892,0.298642,0.298642,0.792892
-4.05525,0.99004,0.340816,4,15,0,-0.460817,1.58912,0.800699,0.383883,0.871772,0.871772,0.383883
-4.01985,1,0.340816,1,1,0,-0.48644,1.57295,0.836416,0.357479,0.86093,0.86093,0.357479
-3.63305,0.997174,0.340816,4,15,0,1.0418,-0.958418,-0.725532,0.822656,0.462694,0.462694,0.822656
-4.06868,0.98798,0.340816,4,15,0,-0.144433,-1.42819,-0.999786,0.605146,0.119096,0.119096,0.605146
-5.01215,0.884342,0.340816,4,11,0,-2.28909,1.34483,0.766275,0.0775001,0.409581,0.409581,0.0775001
-5.15588,0.987064,0.340816,2,3,0,-1.78251,1.92965,1.2569,0.0857514,0.694214,0.694214,0.0857514
-4.96813,0.733312,0.340816,3,7,0,-1.51431,1.81962,-0.342853,0.729289,0.921853,0.921853,0.729289
-4.03831,0.996777,0.340816,2,3,0,-2.11349,1.63343,-0.0166448,0.390128,0.763147,0.763147,0.390128
-4.419,0.894932,0.340816,4,15,0,1.67203,-0.839846,-0.690677,0.901458,0.664411,0.664411,0.901458
-3.47498,1,0.340816,2,3,0,1.73632,-1.16665,0.0727364,0.604487,0.33856,0.33856,0.604487
-3.45825,0.941669,0.340816,3,5,0,0.883159,-1.07293,0.0721467,0.417252,0.208359,0.208359,0.417252
-4.99307,0.966223,0.340816,4,15,0,-3.24198,0.00485937,-1.68032,0.530838,0.174805,0.174805,0.530838
-4.96038,0.86685,0.340816,4,15,0,3.01092,-0.0321774,1.09833,0.686131,0.863921,0.863921,0.686131
-3.5423,0.999699,0.340816,4,15,0,-1.60428,1.08686,-0.438758,0.589063,0.732667,0.732667,0.589063
-3.12359,0.99615,0.340816,4,9,0,1.19441,-0.808381,-0.0423164,0.615541,0.406119,0.406119,0.615541
-3.12359,0.251972,0.340816,3,7,0,1.19441,-0.808381,-0.0423164,0.615541,0.406119,0.406119,0.615541
-3.05908,0.962184,0.340816,4,15,0,-0.817999,0.750726,-0.0506208,0.508491,0.675699,0.675699,0.508491
-3.69014,0.952225,0.340816,3,7,0,-1.91905,1.1247,-0.604259,0.602089,0.718012,0.718012,0.602089
-3.38756,0.952255,0.340816,2,3,0,-1.80829,0.713329,-0.184887,0.326252,0.450972,0.450972,0.326252
