# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = lr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = lr_2.data.R
# init = 2 (Default)
# random
#   seed = 1170592242
# output
#   file = lr_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta_0,beta_1,beta_2,ys.1,ys.2,ys.3,ys.4
-3.55506,0.991406,0.445653,4,15,0,-0.928985,-0.161206,-1.26012,0.806909,0.502181,0.502181,0.806909
-3.17183,0.995948,0.445653,3,7,0,-1.10398,0.554744,0.176782,0.288475,0.457285,0.457285,0.288475
-3.59859,0.902396,0.445653,3,7,0,1.4496,0.00402017,1.32587,0.23181,0.532895,0.532895,0.23181
-5.62686,0.95743,0.445653,3,7,0,-4.12251,1.62255,-1.46643,0.606566,0.643138,0.643138,0.606566
-5.62686,0.939039,0.445653,2,3,0,-4.12251,1.62255,-1.46643,0.606566,0.643138,0.643138,0.606566
-4.26056,0.967433,0.445653,3,7,0,-1.72012,-0.752408,-1.59932,0.673949,0.164431,0.164431,0.673949
-4.70499,0.949921,0.445653,4,15,0,0.378867,1.64286,0.944759,0.533004,0.938187,0.938187,0.533004
-3.72115,1,0.445653,4,15,0,-1.17606,-0.386511,-1.4617,0.795895,0.380511,0.380511,0.795895
-4.16397,0.984872,0.445653,2,3,0,-1.99896,-0.487812,-1.5494,0.648404,0.193851,0.193851,0.648404
-3.64895,0.975426,0.445653,4,15,0,1.63128,-1.38026,-0.103686,0.612633,0.263948,0.263948,0.612633
-3.25907,0.998288,0.445653,3,7,0,-1.14653,1.03313,0.127863,0.408752,0.688232,0.688232,0.408752
-4.11144,0.676088,0.445653,3,7,0,-0.237803,0.278975,-0.953178,0.875177,0.781311,0.781311,0.875177
-2.8126,0.962522,0.445653,2,3,0,-0.0491921,-0.205951,-0.100112,0.486274,0.410722,0.410722,0.486274
-2.98454,0.975085,0.445653,3,7,0,0.965654,-0.00162693,0.431851,0.52506,0.629611,0.629611,0.52506
-3.16013,0.99565,0.445653,3,7,0,-0.546044,0.903505,0.301408,0.438967,0.723033,0.723033,0.438967
-4.06014,0.791344,0.445653,2,3,0,0.183231,0.987854,0.0878009,0.730169,0.888066,0.888066,0.730169
-3.90673,0.994976,0.445653,3,7,0,0.512912,0.378922,-0.299248,0.816128,0.827784,0.827784,0.816128
-2.90601,0.9948,0.445653,3,7,0,-0.301726,-0.33568,-0.389078,0.53513,0.358011,0.358011,0.53513
-2.90601,0.246156,0.445653,2,3,0,-0.301726,-0.33568,-0.389078,0.53513,0.358011,0.358011,0.53513
-3.1475,0.952416,0.445653,3,7,0,-1.35494,0.5414,-0.0888469,0.346186,0.454305,0.454305,0.346186
-3.1475,0.506838,0.445653,2,3,0,-1.35494,0.5414,-0.0888469,0.346186,0.454305,0.454305,0.346186
-3.27797,0.983776,0.445653,2,3,0,-1.5718,0.642144,-0.0938752,0.322588,0.451742,0.451742,0.322588
-5.31462,0.834604,0.445653,3,7,0,3.57988,-1.36558,0.280371,0.839371,0.638383,0.638383,0.839371
-5.31462,0.435987,0.445653,2,3,0,3.57988,-1.36558,0.280371,0.839371,0.638383,0.638383,0.839371
-4.16097,0.909712,0.445653,3,7,0,2.19148,0.0202193,1.71825,0.227092,0.625666,0.625666,0.227092
-3.54947,0.997446,0.445653,2,3,0,1.69187,-0.0107776,1.26852,0.298185,0.599117,0.599117,0.298185
-4.49231,0.627592,0.445653,2,3,0,1.14341,-0.696565,1.1994,0.124339,0.190137,0.190137,0.124339
-3.56442,0.998635,0.445653,2,3,0,2.14719,-0.315772,0.851449,0.532086,0.660202,0.660202,0.532086
-3.13173,0.999244,0.445653,3,7,0,-0.548285,0.736478,0.524243,0.297278,0.59879,0.59879,0.297278
-3.32951,0.987129,0.445653,3,7,0,-1.01058,-0.401483,-1.07197,0.675217,0.32266,0.32266,0.675217
-2.9361,0.993985,0.445653,4,15,0,0.427611,0.269996,0.577999,0.387368,0.596187,0.596187,0.387368
-3.80324,0.946771,0.445653,3,7,0,2.25862,-1.32978,0.160659,0.647376,0.363178,0.363178,0.647376
-3.42258,0.918886,0.445653,3,7,0,-0.874859,1.15408,0.544118,0.3081,0.708721,0.708721,0.3081
-3.96443,0.763749,0.445653,2,3,0,-0.970205,0.653609,0.842535,0.119028,0.376244,0.376244,0.119028
-3.84212,1,0.445653,1,1,0,-0.577307,0.680678,1.02336,0.125279,0.440455,0.440455,0.125279
-3.93642,0.986319,0.445653,4,15,0,0.0628956,-1.06371,-1.36466,0.849222,0.331844,0.331844,0.849222
-3.81109,1,0.445653,1,1,0,0.112103,-1.11946,-1.23854,0.813015,0.291467,0.291467,0.813015
-4.5675,0.798366,0.445653,3,7,0,-2.17328,0.923882,-1.41303,0.828731,0.747913,0.747913,0.828731
-4.08562,0.980888,0.445653,3,7,0,0.149848,1.37891,0.731888,0.51624,0.898054,0.898054,0.51624
-3.14222,1,0.445653,3,7,0,-1.24581,0.849186,-0.035881,0.419491,0.61974,0.61974,0.419491
-3.58688,0.886037,0.445653,4,9,0,0.978454,-0.662767,0.721277,0.24474,0.255716,0.255716,0.24474
-4.30706,0.943777,0.445653,3,7,0,1.77676,-0.57841,1.45806,0.152158,0.301931,0.301931,0.152158
-3.63433,0.992875,0.445653,2,3,0,2.28679,-0.487285,1.05216,0.424379,0.56465,0.56465,0.424379
-4.46277,0.494446,0.445653,2,3,0,2.72823,-1.67687,-0.0648705,0.765145,0.363398,0.363398,0.765145
-5.08321,0.781833,0.445653,3,7,0,0.228789,-2.02154,-0.822761,0.463259,0.04781,0.04781,0.463259
-3.64034,0.997838,0.445653,3,7,0,0.317239,-1.02002,-1.07004,0.808037,0.342367,0.342367,0.808037
-3.81562,0.649986,0.445653,2,3,0,0.963131,-0.311938,-0.550307,0.852181,0.7088,0.7088,0.852181
-5.1271,0.894283,0.445653,3,7,0,0.14256,-0.133567,-1.46737,0.949966,0.792949,0.792949,0.949966
-4.56395,0.994957,0.445653,3,7,0,-0.500116,-0.480754,0.503521,0.120478,0.122911,0.122911,0.120478
-6.28254,0.945014,0.445653,3,7,0,0.193769,1.46,-0.325765,0.909315,0.968918,0.968918,0.909315
-4.13012,1,0.445653,1,1,0,-0.282887,1.11952,-0.112221,0.742895,0.887791,0.887791,0.742895
-5.42074,0.985979,0.445653,3,7,0,-2.15584,1.38553,1.07122,0.0515269,0.387937,0.387937,0.0515269
-3.48928,0.959069,0.445653,3,7,0,1.26984,-0.528951,-0.28971,0.789233,0.622846,0.622846,0.789233
-3.6097,0.995842,0.445653,3,7,0,0.98017,-0.921491,-0.738119,0.822725,0.468867,0.468867,0.822725
-3.56182,0.953266,0.445653,3,7,0,-0.0532612,-0.961276,-1.10396,0.767347,0.294869,0.294869,0.767347
-2.96463,0.971679,0.445653,3,7,0,-0.167829,0.454579,0.488654,0.333909,0.562835,0.562835,0.333909
-2.96463,0.281171,0.445653,2,3,0,-0.167829,0.454579,0.488654,0.333909,0.562835,0.562835,0.333909
-6.26981,0.598948,0.445653,4,9,0,2.76761,1.01866,1.50979,0.682804,0.964262,0.964262,0.682804
-5.38024,1,0.445653,1,1,0,2.69401,0.679354,1.4879,0.598104,0.928563,0.928563,0.598104
-7.42203,0.449696,0.445653,2,3,0,2.10451,0.23561,3.20171,0.0169015,0.348422,0.348422,0.0169015
-3.53974,0.989915,0.445653,3,7,0,-0.740509,1.07295,0.806856,0.217334,0.645322,0.645322,0.217334
-3.00006,0.823456,0.445653,2,3,0,-0.406447,0.0892326,0.22987,0.314976,0.387495,0.387495,0.314976
-2.80246,0.953289,0.445653,2,3,0,0.259226,-0.130503,-0.0686482,0.566115,0.516711,0.516711,0.566115
-4.11875,0.936168,0.445653,3,7,0,-1.38871,-0.717625,-1.68742,0.780486,0.242955,0.242955,0.780486
-3.19771,0.752976,0.445653,2,3,0,0.322887,-0.313888,-0.591199,0.766991,0.571093,0.571093,0.766991
-3.69549,0.745496,0.445653,4,11,0,-1.86278,0.72292,-1.02582,0.713364,0.647685,0.647685,0.713364
-4.2517,0.97744,0.445653,3,7,0,-3.09566,0.770364,-1.09324,0.465348,0.386582,0.386582,0.465348
-4.78706,0.95258,0.445653,4,15,0,-3.57565,1.1849,-1.32662,0.56525,0.530158,0.530158,0.56525
-4.70234,0.864173,0.445653,3,7,0,-2.23796,1.6133,0.70633,0.11534,0.570111,0.570111,0.11534
-6.13906,0.991618,0.445653,3,7,0,-3.78569,2.29678,-1.0005,0.625297,0.859164,0.859164,0.625297
-7.3482,0.519669,0.445653,2,3,0,-4.23629,1.36809,-0.00439593,0.0541968,0.183065,0.183065,0.0541968
-5.64566,0.982028,0.445653,3,7,0,-0.237969,2.0775,0.482317,0.705763,0.968772,0.968772,0.705763
-5.1922,0.977514,0.445653,2,3,0,-1.53009,0.596447,0.957595,0.0547419,0.215044,0.215044,0.0547419
-4.80041,0.910037,0.445653,2,3,0,-1.89461,1.34681,0.953246,0.0791249,0.461515,0.461515,0.0791249
-5.01472,0.972598,0.445653,2,3,0,-2.16783,1.24193,0.814137,0.0721465,0.377986,0.377986,0.0721465
-3.65108,0.924144,0.445653,4,15,0,-1.54522,1.1832,0.421685,0.230518,0.598565,0.598565,0.230518
-5.51376,0.663153,0.445653,4,15,0,-3.27624,1.66588,-1.39224,0.763891,0.809656,0.809656,0.763891
-5.7329,0.917052,0.445653,3,7,0,1.91415,-2.05649,-1.49436,0.945131,0.33082,0.33082,0.945131
-4.16889,0.975479,0.445653,2,3,0,1.12033,-1.76561,-0.647529,0.656959,0.14637,0.14637,0.656959
-3.89069,0.937617,0.445653,2,3,0,1.16016,-0.984292,-0.828206,0.862033,0.504945,0.504945,0.862033
-3.66028,0.996948,0.445653,3,7,0,0.0182203,-0.806202,-1.19882,0.833364,0.402427,0.402427,0.833364
-3.52349,0.936812,0.445653,4,15,0,0.773862,0.70065,1.19846,0.284468,0.726454,0.726454,0.284468
-3.59425,0.956023,0.445653,4,11,0,-1.9608,0.650975,-1.01573,0.672969,0.588286,0.588286,0.672969
-4.20321,0.91478,0.445653,4,15,0,0.957825,-1.30519,-1.17776,0.88165,0.383479,0.383479,0.88165
-4.33911,0.993882,0.445653,4,15,0,0.0403213,-1.10787,-1.62394,0.898469,0.365522,0.365522,0.898469
-4.70874,0.945297,0.445653,4,15,0,0.882579,0.640234,2.01357,0.0755554,0.5373,0.5373,0.0755554
-4.8127,0.999557,0.445653,3,7,0,0.0682609,1.86366,1.11168,0.427651,0.93607,0.93607,0.427651
-5.32342,0.971071,0.445653,2,3,0,0.3736,1.97249,1.12657,0.523218,0.960532,0.960532,0.523218
-4.02909,1,0.445653,3,7,0,1.40691,-0.320301,1.39703,0.153494,0.347346,0.347346,0.153494
-4.02105,0.973605,0.445653,3,7,0,-1.41481,0.771163,0.638798,0.127723,0.374893,0.374893,0.127723
-3.13972,1,0.445653,3,7,0,0.438227,-0.19151,-0.403832,0.741615,0.612786,0.612786,0.741615
-3.22892,0.985419,0.445653,4,15,0,0.19018,0.0736256,-0.419099,0.750636,0.6806,0.6806,0.750636
-2.92286,0.920024,0.445653,3,7,0,-0.964104,0.340889,-0.197974,0.443427,0.478925,0.478925,0.443427
-2.94253,0.992326,0.445653,3,7,0,-0.481101,-0.0725694,-0.589995,0.651654,0.49094,0.49094,0.651654
-2.96765,0.988355,0.445653,3,7,0,-0.926029,0.605066,-0.0255716,0.432951,0.576806,0.576806,0.432951
-4.22035,0.853721,0.445653,4,15,0,-2.3758,1.06727,0.13177,0.171921,0.407808,0.407808,0.171921
-3.33214,1,0.445653,3,7,0,-0.956311,-0.0214896,-1.05545,0.75641,0.514036,0.514036,0.75641
-2.89046,0.915813,0.445653,3,5,0,-0.0815466,-0.353402,-0.434386,0.606786,0.412421,0.412421,0.606786
-3.8642,0.609327,0.445653,3,7,0,2.12512,-0.256786,0.491256,0.708028,0.754044,0.754044,0.708028
-3.63253,0.994839,0.445653,3,7,0,0.449003,0.922946,0.560392,0.562463,0.849987,0.849987,0.562463
-4.33187,0.911519,0.445653,2,3,0,-1.10201,1.53361,1.16252,0.130854,0.690551,0.690551,0.130854
-3.29621,0.933745,0.445653,3,7,0,-0.792296,0.849107,0.576512,0.25045,0.581615,0.581615,0.25045
-4.22126,0.883062,0.445653,3,7,0,-2.27912,0.525823,-1.55914,0.796568,0.582163,0.582163,0.796568
-3.36042,0.999753,0.445653,4,15,0,1.62573,-0.224836,1.03783,0.337431,0.534503,0.534503,0.337431
-3.46565,0.70135,0.445653,3,7,0,0.65445,-1.01517,0.0382384,0.39241,0.195584,0.195584,0.39241
-3.23141,0.988281,0.445653,3,7,0,0.892687,0.383381,0.967154,0.341135,0.666477,0.666477,0.341135
-5.82676,0.920126,0.445653,3,5,0,1.09486,1.69126,2.41581,0.114508,0.887111,0.887111,0.114508
-5.91522,0.99208,0.445653,2,3,0,0.158992,1.92712,2.34504,0.0688832,0.841334,0.841334,0.0688832
-5.68212,1,0.445653,1,1,0,0.312682,1.82033,2.27515,0.0818636,0.842664,0.842664,0.0818636
-3.63184,0.997298,0.445653,3,7,0,1.76263,0.232401,1.09562,0.451102,0.756172,0.756172,0.451102
-3.34401,0.724166,0.445653,3,7,0,-0.324738,-0.333573,-0.999628,0.792645,0.501936,0.501936,0.792645
-3.89079,0.976984,0.445653,4,15,0,1.92108,0.00368255,1.54512,0.237674,0.594675,0.594675,0.237674
-4.24376,0.99515,0.445653,3,7,0,2.8782,-0.329189,1.38933,0.442838,0.696458,0.696458,0.442838
-3.98416,1,0.445653,3,7,0,2.32201,-1.51373,0.248348,0.577271,0.27812,0.27812,0.577271
-2.96228,0.899419,0.445653,3,7,0,0.464464,0.187558,0.64026,0.347851,0.549666,0.549666,0.347851
-3.07563,0.99548,0.445653,2,3,0,0.612751,0.175589,0.805786,0.305078,0.539453,0.539453,0.305078
-3.98721,0.566677,0.445653,2,3,0,-0.393348,1.29027,1.24694,0.168407,0.719152,0.719152,0.168407
-2.81354,0.915338,0.445653,4,9,0,0.370366,0.0597461,0.24699,0.484038,0.56042,0.56042,0.484038
-2.81354,0.752788,0.445653,3,7,0,0.370366,0.0597461,0.24699,0.484038,0.56042,0.56042,0.484038
-3.79824,0.843034,0.445653,3,7,0,-0.562294,1.10488,1.09131,0.16246,0.635561,0.635561,0.16246
-4.22432,0.992363,0.445653,3,7,0,-1.41998,1.82121,0.471781,0.367645,0.852036,0.852036,0.367645
-4.07545,1,0.445653,2,3,0,-1.38635,1.70097,0.605464,0.28981,0.803785,0.803785,0.28981
-3.50607,0.921662,0.445653,2,3,0,-1.19222,0.9498,0.532488,0.212923,0.543612,0.543612,0.212923
-4.77812,0.98739,0.445653,3,7,0,-3.38592,1.00366,-1.56089,0.676891,0.545446,0.545446,0.676891
-4.96114,0.798805,0.445653,4,9,0,2.9699,-0.246625,0.757877,0.769859,0.84797,0.84797,0.769859
-4.68252,1,0.445653,2,3,0,1.36328,-0.611032,1.44407,0.105657,0.213686,0.213686,0.105657
-5.08534,0.920562,0.445653,2,3,0,0.423749,-0.544359,1.20642,0.0735467,0.133381,0.133381,0.0735467
-4.57531,0.987753,0.445653,3,7,0,0.247829,-0.847445,-1.61002,0.932165,0.54065,0.54065,0.932165
-7.87185,0.956092,0.445653,3,7,0,-3.50629,-1.43154,-2.73934,0.632007,0.0258301,0.0258301,0.632007
-7.42083,0.993848,0.445653,4,15,0,4.3408,-1.30818,2.6189,0.0992879,0.290194,0.290194,0.0992879
-2.96636,1,0.445653,4,11,0,-0.674515,0.206078,0.0855636,0.345345,0.413886,0.413886,0.345345
-2.96636,0.928195,0.445653,3,5,0,-0.674515,0.206078,0.0855636,0.345345,0.413886,0.413886,0.345345
-4.31241,0.989034,0.445653,4,11,0,-2.91325,1.19895,-1.10512,0.621505,0.643313,0.643313,0.621505
-4.31241,0.446647,0.445653,2,3,0,-2.91325,1.19895,-1.10512,0.621505,0.643313,0.643313,0.621505
-5.28443,0.996816,0.445653,4,15,0,3.92745,-1.52062,1.34072,0.431773,0.388287,0.388287,0.431773
-6.51993,0.463116,0.445653,2,3,0,3.66728,-1.24448,-0.147475,0.938066,0.790144,0.790144,0.938066
-5.32582,0.988111,0.445653,4,11,0,-0.0377422,1.71966,0.252138,0.764522,0.958886,0.958886,0.764522
-4.98616,0.975885,0.445653,3,7,0,-1.68551,0.115359,0.365544,0.0910204,0.139393,0.139393,0.0910204
-4.40629,1,0.445653,1,1,0,-1.30914,-0.0241663,0.286956,0.129294,0.161864,0.161864,0.129294
-4.01111,1,0.445653,2,3,0,-0.772397,1.05748,-0.42438,0.756548,0.854078,0.854078,0.756548
-3.12368,1,0.445653,2,3,0,-0.868335,0.783531,-0.135485,0.546408,0.697245,0.697245,0.546408
-3.22852,0.973305,0.445653,3,7,0,-0.99499,0.347231,0.189864,0.263572,0.379801,0.379801,0.263572
-2.95878,0.99997,0.445653,4,11,0,0.334046,-0.0270066,0.512119,0.32801,0.442238,0.442238,0.32801
-3.14992,0.959382,0.445653,3,7,0,1.21802,-0.871803,0.020939,0.575502,0.36667,0.36667,0.575502
-3.66229,0.802947,0.445653,3,7,0,0.274652,-1.25239,-0.534159,0.522629,0.154992,0.154992,0.522629
-4.5247,0.810911,0.445653,2,3,0,2.37427,-0.802916,-0.144213,0.865271,0.713541,0.713541,0.865271
-5.20792,0.850209,0.445653,3,7,0,-1.26667,-1.25411,-0.759377,0.268544,0.0467301,0.0467301,0.268544
-4.07305,0.998388,0.445653,3,7,0,-0.431866,0.329093,-0.997208,0.868943,0.772684,0.772684,0.868943
-3.23422,0.999795,0.445653,2,3,0,-1.43093,0.704806,0.0197804,0.317413,0.489726,0.489726,0.317413
-5.37726,0.467848,0.445653,2,3,0,-2.19249,0.110594,0.0953082,0.0934253,0.112385,0.112385,0.0934253
-5.5229,0.908431,0.445653,3,7,0,-2.20824,1.4684,-1.3029,0.865989,0.884061,0.884061,0.865989
-4.88245,1,0.445653,1,1,0,-1.99639,1.07021,-1.36123,0.857696,0.818358,0.818358,0.857696
-5.20339,0.957331,0.445653,1,1,0,-2.07163,1.03408,-1.54939,0.887078,0.824325,0.824325,0.887078
-4.69954,0.988346,0.445653,2,3,0,-3.38767,0.545928,-1.55759,0.567936,0.323392,0.323392,0.567936
-4.96127,0.940167,0.445653,4,15,0,-2.89443,-0.200621,-2.05385,0.733536,0.224118,0.224118,0.733536
-4.96127,0.461256,0.445653,2,3,0,-2.89443,-0.200621,-2.05385,0.733536,0.224118,0.224118,0.733536
-5.16522,0.853377,0.445653,3,7,0,-1.68374,2.26011,1.07379,0.172042,0.853546,0.853546,0.172042
-4.46735,0.966758,0.445653,2,3,0,-1.6932,1.59707,0.926357,0.12468,0.639821,0.639821,0.12468
-5.21356,0.94871,0.445653,3,7,0,-2.20775,-0.935114,-2.16617,0.766646,0.128778,0.128778,0.766646
-5.89946,0.980906,0.445653,2,3,0,-2.16497,-1.25452,-2.49233,0.827095,0.101408,0.101408,0.827095
-5.0181,0.993372,0.445653,2,3,0,-2.54819,-0.573445,-2.08267,0.739563,0.166254,0.166254,0.739563
-6.03448,0.691665,0.445653,4,9,0,1.59818,0.418796,2.67316,0.0345785,0.440932,0.440932,0.0345785
-6.01299,1,0.445653,2,3,0,1.7481,1.01394,2.77776,0.0576775,0.730709,0.730709,0.0576775
-4.00666,0.99948,0.445653,3,7,0,1.77871,-1.64277,-0.0563541,0.561843,0.189928,0.189928,0.561843
-4.41835,0.959752,0.445653,3,7,0,2.76946,-0.00815712,1.34458,0.518027,0.803539,0.803539,0.518027
-2.82596,0.996742,0.445653,3,7,0,-0.302255,-0.11941,-0.167063,0.478129,0.407572,0.407572,0.478129
-3.71546,0.829199,0.445653,3,7,0,0.966361,0.829108,0.972705,0.462585,0.839144,0.839144,0.462585
-5.40915,0.931064,0.445653,3,7,0,3.12983,-1.76618,1.20087,0.261517,0.167505,0.167505,0.261517
-6.82973,0.975521,0.445653,2,3,0,4.92576,-1.2415,1.2754,0.756477,0.762667,0.762667,0.756477
-5.10796,1,0.445653,2,3,0,3.59825,-1.46458,1.37259,0.351716,0.331036,0.331036,0.351716
-5.10796,0.920207,0.445653,3,7,0,3.59825,-1.46458,1.37259,0.351716,0.331036,0.331036,0.351716
-5.35255,0.981147,0.445653,2,3,0,4.10464,-1.0767,1.45464,0.529631,0.621659,0.621659,0.529631
-4.508,0.828005,0.445653,3,7,0,-0.957963,0.0267584,-1.64298,0.913311,0.676675,0.676675,0.913311
-5.33737,0.996689,0.445653,3,5,0,-1.67848,-0.741495,-2.45765,0.923814,0.330967,0.330967,0.923814
-4.46936,0.959277,0.445653,3,7,0,-2.63167,1.53187,0.202396,0.181742,0.557168,0.557168,0.181742
-4.46936,0.655758,0.445653,2,3,0,-2.63167,1.53187,0.202396,0.181742,0.557168,0.557168,0.181742
-3.61496,0.980575,0.445653,3,7,0,-1.99906,0.953834,-0.751049,0.612272,0.659183,0.659183,0.612272
-2.98368,0.983194,0.445653,3,7,0,-0.699008,-0.197375,-0.386113,0.469001,0.330119,0.330119,0.469001
-3.12866,0.793369,0.445653,3,7,0,-1.13302,0.623054,0.130267,0.316372,0.495706,0.495706,0.316372
-3.04273,0.913577,0.445653,3,7,0,1.31764,-0.508645,0.385776,0.50936,0.478657,0.478657,0.50936
-3.42543,0.974835,0.445653,3,7,0,-1.2264,-0.406694,-1.10128,0.638639,0.281202,0.281202,0.638639
-3.45886,1,0.445653,1,1,0,-1.20051,-0.440437,-1.15085,0.659431,0.282817,0.282817,0.659431
-3.21042,0.961318,0.445653,4,15,0,-0.588024,0.00670156,-0.840844,0.750329,0.566166,0.566166,0.750329
-5.68387,0.866875,0.445653,4,15,0,-2.22567,2.39247,-0.197648,0.636939,0.940303,0.940303,0.636939
-5.39655,1,0.445653,3,7,0,-1.53384,1.60908,1.535,0.0476633,0.537263,0.537263,0.0476633
-8.52916,0.92447,0.445653,3,7,0,5.55564,-0.393547,2.4687,0.555938,0.908864,0.908864,0.555938
-7.82112,1,0.445653,1,1,0,5.35837,-0.605676,2.51896,0.429172,0.835903,0.835903,0.429172
-7.59668,1,0.445653,1,1,0,5.09475,-0.835186,2.79828,0.208003,0.651603,0.651603,0.208003
-7.29336,0.830981,0.445653,2,3,0,5.22945,-0.862285,2.13002,0.526757,0.798165,0.798165,0.526757
-3.38899,1,0.445653,4,15,0,1.3057,0.195057,1.15513,0.307995,0.631971,0.631971,0.307995
-3.98113,0.86336,0.445653,2,3,0,1.71003,0.571872,1.19608,0.472463,0.839928,0.839928,0.472463
-5.57892,0.753238,0.445653,3,7,0,1.20735,1.09845,2.52826,0.0600459,0.705991,0.705991,0.0600459
-4.54324,0.826853,0.445653,3,7,0,1.61016,-0.41436,1.63053,0.112519,0.299624,0.299624,0.112519
-6.05261,0.953643,0.445653,2,3,0,3.77506,-0.614395,0.728053,0.84613,0.860352,0.860352,0.84613
-4.85028,0.995284,0.445653,3,7,0,1.81634,-2.19133,-0.653432,0.717456,0.128657,0.128657,0.717456
-5.93632,0.942545,0.445653,4,15,0,-3.15364,2.57082,-0.286638,0.497613,0.906755,0.906755,0.497613
-5.88056,0.990808,0.445653,2,3,0,-4.18166,1.77391,-0.471382,0.187706,0.459473,0.459473,0.187706
-4.709,1,0.445653,2,3,0,-2.22596,2.02271,-0.0966626,0.497519,0.871705,0.871705,0.497519
-3.2989,0.837165,0.445653,3,7,0,1.54981,-0.538157,0.797873,0.357992,0.41961,0.41961,0.357992
-3.29722,0.988139,0.445653,4,11,0,-1.60111,0.759316,-0.585071,0.581358,0.623069,0.623069,0.581358
-3.29722,0.6429,0.445653,2,3,0,-1.60111,0.759316,-0.585071,0.581358,0.623069,0.623069,0.581358
-2.99776,0.878722,0.445653,4,15,0,0.0241936,0.585925,0.419222,0.443166,0.684995,0.684995,0.443166
-4.0881,0.822254,0.445653,3,7,0,-0.288986,0.887119,1.36523,0.105995,0.52997,0.52997,0.105995
-5.93366,0.476418,0.445653,2,3,0,0.687406,1.70463,0.503303,0.799862,0.973231,0.973231,0.799862
-5.46331,0.94387,0.445653,3,7,0,-2.45035,0.276621,0.0580939,0.0919619,0.123988,0.123988,0.0919619
-3.98923,0.99957,0.445653,2,3,0,-2.3533,0.810316,-0.155868,0.225963,0.359669,0.359669,0.225963
-4.11251,0.944635,0.445653,2,3,0,-2.05971,1.70543,0.121087,0.355157,0.773831,0.773831,0.355157
-4.32271,0.970088,0.445653,4,15,0,1.51691,0.385378,1.87969,0.135042,0.600602,0.600602,0.135042
-7.62203,0.380236,0.445653,2,3,0,1.08332,-0.701049,2.22451,0.0168446,0.072879,0.072879,0.0168446
-4.57102,0.974088,0.445653,2,3,0,2.7448,0.0599692,1.8345,0.296457,0.736963,0.736963,0.296457
-3.64821,0.954872,0.445653,3,7,0,-0.851676,1.10394,0.845974,0.191595,0.624863,0.624863,0.191595
-3.32124,1,0.445653,3,7,0,1.19866,-1.00918,0.165319,0.46477,0.271898,0.271898,0.46477
-3.20834,0.994824,0.445653,3,7,0,0.385164,0.68321,0.625088,0.454674,0.755192,0.755192,0.454674
-3.20834,0.696362,0.445653,3,7,0,0.385164,0.68321,0.625088,0.454674,0.755192,0.755192,0.454674
-4.46499,0.642556,0.445653,2,3,0,0.572878,0.852345,-0.00205249,0.806797,0.907175,0.907175,0.806797
-3.52775,0.989536,0.445653,3,7,0,-1.53247,1.12386,0.306725,0.264627,0.600736,0.600736,0.264627
-3.09871,0.956311,0.445653,4,9,0,0.429543,0.103023,-0.132973,0.689656,0.68321,0.68321,0.689656
-3.09871,0.683537,0.445653,3,7,0,0.429543,0.103023,-0.132973,0.689656,0.68321,0.68321,0.689656
-3.11118,0.99925,0.445653,3,5,0,-0.550351,-0.382349,-0.304984,0.42001,0.266967,0.266967,0.42001
-4.23614,0.777206,0.445653,2,3,0,0.685638,-0.312841,-0.9294,0.903051,0.728961,0.728961,0.903051
-4.4849,0.978186,0.445653,2,3,0,0.781481,-0.236933,-0.917292,0.915222,0.772926,0.772926,0.915222
-4.89836,0.93035,0.445653,1,1,0,0.992066,-0.283744,-0.979675,0.935092,0.802858,0.802858,0.935092
-3.81446,1,0.445653,1,1,0,0.546853,-0.216254,-0.752646,0.862462,0.704119,0.704119,0.862462
-3.84441,0.995684,0.445653,3,7,0,-1.88434,-0.261829,-0.947849,0.437707,0.188444,0.188444,0.437707
-3.61739,0.994359,0.445653,3,7,0,-0.446317,0.575538,0.922544,0.152404,0.445768,0.445768,0.152404
-3.39328,0.994279,0.445653,3,7,0,-0.19788,0.340565,-0.516814,0.764284,0.731071,0.731071,0.764284
-3.11299,0.972195,0.445653,3,7,0,-0.368733,-0.42085,-0.183591,0.395942,0.263697,0.263697,0.395942
-3.16194,0.997803,0.445653,3,7,0,1.26145,-0.390802,0.0717629,0.674173,0.600627,0.600627,0.674173
-3.13908,1,0.445653,1,1,0,1.21376,-0.399251,0.0454251,0.673412,0.591419,0.591419,0.673412
-3.26704,0.99866,0.445653,3,7,0,-1.46501,0.449691,-0.824984,0.653543,0.564479,0.564479,0.653543
