                  Mean            SD         Naive SE        MCSE          ESS    
     y[111]    2.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.0000000
theta[3][1]    0.4205600002  0.0993172150 0.00314068610 0.02170551705   20.9367272
theta[3][2]    0.1058650632  0.0483958567 0.00153041137 0.00600660245   64.9170216
theta[3][3]    0.4735749367  0.0952179811 0.00301105694 0.01790061515   28.2945002
     y[175]    1.9870000000  0.1133306836 0.00358383089 0.01300000000   75.9990760
     y[171]    1.9360000000  0.2489296406 0.00787184641 0.02023198787  151.3826530
      y[37]    1.0400000000  0.1960572326 0.00619987407 0.04000000000   24.0240240
     y[107]    2.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.0000000
     y[131]    1.9880000000  0.1089397442 0.00344497719 0.01200000000   82.4157491
     y[169]    1.0740000000  0.3108385765 0.00982957886 0.03809928550   66.5635017
      y[46]    2.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.0000000
      y[62]    2.2910000000  0.9083744515 0.02872532235 0.24149741199   14.1483195
     y[147]    2.4490000000  0.8832775210 0.02793168773 0.10313367809   73.3488558
     y[165]    2.5170000000  0.8428650078 0.02665373185 0.06992138443  145.3101701
     y[112]    2.7560000000  0.4343416313 0.01373508837 0.09485895963   20.9655472
      y[97]    2.3850000000  0.9075233323 0.02869840760 0.18269130004   24.6762901
      y[29]    1.9000000000  0.6785723694 0.02145834244 0.21412872556   10.0425148
     y[121]    2.5460000000  0.8077973363 0.02554479471 0.09647336996   70.1116091
      y[81]    2.3850000000  0.9152117857 0.02894153784 0.19825488645   21.3105868
      y[20]    1.2360000000  0.4674639264 0.01478250732 0.14179954553   10.8679224
     y[198]    2.3070000000  0.6141075868 0.01941978703 0.04657252409  173.8718894
      y[36]    2.4090000000  0.7825160262 0.02474532949 0.25222763088    9.6250094
      y[45]    2.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.0000000
     y[142]    2.2340000000  0.9613366570 0.03040013434 0.11937057147   64.8569408
      y[67]    2.1760000000  0.9705493115 0.03069146406 0.21056115501   21.2460747
       y[3]    2.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.0000000
     y[134]    1.6230000000  0.4848774135 0.01533317013 0.07480418883   42.0157454
      y[91]    1.7970000000  0.9616213994 0.03040913869 0.27882312195   11.8946226
     y[102]    1.9920000000  0.0891288054 0.00281850030 0.00611010093  212.7842128
      y[12]    2.9800000000  0.1400700525 0.00442940398 0.02000000000   49.0490490
     y[164]    2.4680000000  0.8704790254 0.02752696376 0.04381273280  394.7443623
      y[94]    2.5550000000  0.7947368159 0.02513178479 0.13292646254   35.7456970
