                  Mean           SD         Naive SE        MCSE          ESS    
       z[17]    1.740000000  0.438853726 0.01387777333  0.1334998960   10.8063175
       z[52]    1.005000000  0.070568973 0.00223158687  0.0050000000  199.1991992
      z[247]    1.570000000  0.495323475 0.01566350361  0.0404969135  149.6008203
      z[242]    1.078000000  0.268305773 0.00848457353  0.0611337332   19.2618591
      z[159]    1.798000000  0.401693113 0.01270265159  0.1283207786    9.7992943
      z[174]    1.033000000  0.178725888 0.00565180882  0.0330000000   29.3323627
      z[235]    1.930000000  0.255274686 0.00807249436  0.0145296631  308.6770982
      z[239]    1.060000000  0.237605674 0.00751375116  0.0481433046   24.3580109
      z[152]    1.007000000  0.083414375 0.00263779415  0.0070000000  141.9991420
       z[34]    1.015000000  0.121613280 0.00384574957  0.0150000000   65.7323991
      z[246]    1.931000000  0.253580960 0.00801893405  0.0174769690  210.5237285
       z[95]    1.903000000  0.296105857 0.00936368937  0.0854796922   11.9996367
      z[218]    1.249000000  0.432650189 0.01368160028  0.0522057894   68.6809766
      z[140]    1.925000000  0.263523138 0.00833333333  0.0728049144   13.1013521
      z[231]    1.514000000  0.500054051 0.01581309755  0.0647078906   59.7199471
      z[197]    1.824000000  0.381010721 0.01204861690  0.0621145894   37.6259222
       z[13]    1.723000000  0.447740406 0.01415879485  0.1414845889   10.0146161
      z[127]    1.018000000  0.133017644 0.00420638725  0.0133998342   98.5416109
      z[158]    1.751000000  0.432650189 0.01368160028  0.1292925193   11.1976529
      z[255]    1.034000000  0.181319819 0.00573383614  0.0307390450   34.7944370
       z[51]    1.132000000  0.338660140 0.01070937396  0.0878989319   14.8443427
      z[130]    1.677000000  0.467856698 0.01479492784  0.1370243287   11.6581687
      z[117]    1.954000000  0.209589904 0.00662781472  0.0460000000   20.7598903
      z[261]    1.028000000  0.165055273 0.00521950603  0.0236549267   48.6872894
      z[196]    1.768000000  0.422320204 0.01335493745  0.0617665857   46.7494522
       z[92]    1.995000000  0.070568973 0.00223158687  0.0050000000  199.1991992
       z[63]    1.015000000  0.121613280 0.00384574957  0.0150000000   65.7323991
       z[18]    1.735000000  0.441554040 0.01396316475  0.1358205515   10.5690693
      z[202]    1.830000000  0.375820757 0.01188449583  0.0539958846   48.4440233
      z[115]    1.959000000  0.198389411 0.00627362402  0.0410000000   23.4136576
      z[187]    1.865000000  0.341894563 0.01081165537  0.0798227202   18.3455755
      z[118]    1.994000000  0.077265581 0.00244335220  0.0060000000  165.8324992
       z[59]    1.030000000  0.170672579 0.00539714083  0.0300000000   32.3656990
theta[18][1]    0.847195439  0.172483093 0.00545439431  0.0338978109   25.8910556
theta[18][2]    0.152804561  0.172483093 0.00545439431  0.0338978109   25.8910556
      z[136]    1.922000000  0.268305773 0.00848457353  0.0780000000   11.8323452
      z[124]    1.951000000  0.215976030 0.00682976176  0.0437276927   24.3948405
       z[69]    1.992000000  0.089128805 0.00281850030  0.0055377492  259.0416503
      z[169]    1.146000000  0.353282902 0.01117178629  0.0816115460   18.7388109
       z[31]    1.836000000  0.370460850 0.01171500069  0.1094958142   11.4469452
       z[32]    1.868000000  0.338660140 0.01070937396  0.0918549581   13.5932393
      z[144]    1.950000000  0.218054001 0.00689547297  0.0375351687   33.7482593
       z[12]    1.742000000  0.437752930 0.01384296311  0.1326130545   10.8964634
      z[175]    1.039000000  0.193691808 0.00612507278  0.0311430392   38.6812520
      z[102]    1.030000000  0.170672579 0.00539714083  0.0300000000   32.3656990
      z[176]    1.085000000  0.279021241 0.00882342637  0.0483563164   33.2941637
        z[6]    1.978000000  0.146756729 0.00464085526  0.0220000000   44.4990445
      z[194]    1.988000000  0.108939744 0.00344497719  0.0120000000   82.4157491
      z[106]    1.125000000  0.330884397 0.01046348338  0.0949297986   12.1491938
       z[16]    1.268000000  0.443139225 0.01401329270  0.1372815436   10.4197207
        z[8]    1.029000000  0.167890402 0.00530916069  0.0290000000   33.5162749
      z[236]    1.165000000  0.371366279 0.01174363287  0.0670530470   30.6738222
      z[188]    1.876000000  0.329746467 0.01042749887  0.0666033032   24.5114366
      z[185]    1.560000000  0.496635326 0.01570498795  0.1267105187   15.3620749
      z[193]    1.852000000  0.355277669 0.01123486636  0.0771405643   21.2114422
      z[148]    1.064000000  0.244875405 0.00774364023  0.0457092259   28.7000466
      z[167]    1.014000000  0.117549214 0.00371723255  0.0140000000   70.4990705
      z[206]    1.341000000  0.474282557 0.01499813135  0.1003045363   22.3580105
       z[56]    1.012000000  0.108939744 0.00344497719  0.0120000000   82.4157491
       z[82]    1.079000000  0.269873733 0.00853415677  0.0476666667   32.0546964
theta[17][1]    0.850072561  0.160294038 0.00506894255  0.0299575618   28.6300305
theta[17][2]    0.149927439  0.160294038 0.00506894255  0.0299575618   28.6300305
      z[123]    1.952000000  0.213873191 0.00676326413  0.0427343214   25.0471937
       z[73]    1.970000000  0.170672579 0.00539714083  0.0208699678   66.8781026
       z[35]    1.990000000  0.099548530 0.00314800094  0.0100000000   99.0990991
      z[122]    1.962000000  0.191291904 0.00604918115  0.0380000000   25.3411306
 theta[5][1]    0.940111800  0.107320352 0.00339376750  0.0199293219   28.9987401
 theta[5][2]    0.059888200  0.107320352 0.00339376750  0.0199293219   28.9987401
     elapsed    1.083290717  0.213606377 0.00675482674  0.0543955821   15.4205964
       z[97]    2.000000000  0.000000000 0.00000000000  0.0000000000 1000.0000000
      z[164]    1.779000000  0.415128090 0.01312750286  0.1244940873   11.1190272
       z[36]    1.823000000  0.381859682 0.01207546342  0.1180588366   10.4619012
      z[121]    1.943000000  0.231958627 0.00733517585  0.0570000000   16.5604201
      z[163]    1.754000000  0.430894035 0.01362606582  0.1311843487   10.7888938
       z[70]    1.950000000  0.218054001 0.00689547297  0.0272029410   64.2534426
       z[89]    1.031000000  0.173404351 0.00548352706  0.0310000000   31.2893539
       z[74]    1.997000000  0.054717401 0.00173031615  0.0030000000  332.6659993
 theta[1][1]    0.427989428  0.145769573 0.00460963864  0.0142750755  104.2742168
 theta[1][2]    0.572010572  0.145769573 0.00460963864  0.0142750755  104.2742168
      z[190]    1.788000000  0.408929362 0.01293148186  0.1106023910   13.6699699
       z[94]    1.995000000  0.070568973 0.00223158687  0.0050000000  199.1991992
       z[81]    1.055000000  0.228094338 0.00721297629  0.0550000000   17.1990172
       z[93]    1.985000000  0.121613280 0.00384574957  0.0150000000   65.7323991
      z[209]    1.265000000  0.441554040 0.01396316475  0.0966005521   20.8933706
theta[16][1]    0.241871235  0.348633902 0.01102477200  0.1099862212   10.0476077
theta[16][2]    0.758128765  0.348633902 0.01102477200  0.1099862212   10.0476077
      z[257]    1.026000000  0.159214790 0.00503481374  0.0249087223   40.8567593
      z[204]    1.300000000  0.458486870 0.01449862787  0.0943869106   23.5955586
      z[139]    1.816000000  0.387678081 0.01225945734  0.1229923214    9.9354261
       z[68]    1.966000000  0.181319819 0.00573383614  0.0271293199   44.6696697
       z[40]    1.876000000  0.329746467 0.01042749887  0.0735632759   20.0926945
       z[53]    1.038000000  0.191291904 0.00604918115  0.0380000000   25.3411306
      z[157]    1.805000000  0.396398956 0.01253523562  0.1261502631    9.8738990
       z[23]    1.034000000  0.181319819 0.00573383614  0.0238607069   57.7462709
 theta[4][1]    0.418126193  0.158123391 0.00500030067  0.0331899698   22.6975261
 theta[4][2]    0.581873807  0.158123391 0.00500030067  0.0331899698   22.6975261
       z[62]    1.013000000  0.113330684 0.00358383089  0.0130000000   75.9990760
      z[256]    1.030000000  0.170672579 0.00539714083  0.0278088715   37.6669773
      z[227]    1.939000000  0.239450071 0.00757207609  0.0309282323   59.9404143
      z[192]    1.163000000  0.369550494 0.01168621271  0.0819898368   20.3155007
 theta[3][1]    0.501510892  0.174321461 0.00551252860  0.0468506517   13.8442821
 theta[3][2]    0.498489108  0.174321461 0.00551252860  0.0468506517   13.8442821
       z[44]    1.849000000  0.358228038 0.01132816522  0.0946860309   14.3135489
       z[33]    1.034000000  0.181319819 0.00573383614  0.0340000000   28.4402049
      z[135]    1.904000000  0.294738648 0.00932045443  0.0905808417   10.5876962
      z[222]    1.976000000  0.153125594 0.00484225644  0.0149962958  104.2623651
      z[260]    1.052000000  0.222138122 0.00702462421  0.0236079083   88.5382991
       z[15]    1.962000000  0.191291904 0.00604918115  0.0273982968   48.7467930
      z[143]    1.902000000  0.297463417 0.00940661918  0.0855024366   12.1034768
       z[29]    1.864000000  0.342960088 0.01084535023  0.0945539235   13.1561269
      z[201]    1.817000000  0.386860001 0.01223358740  0.0690740344   31.3673633
      z[170]    1.155000000  0.362085772 0.01145015747  0.0790112510   21.0012451
      z[150]    1.037000000  0.188856206 0.00597215762  0.0370000000   26.0530801
       z[79]    1.058000000  0.233860409 0.00739531546  0.0580000000   16.2576369
      z[103]    1.030000000  0.170672579 0.00539714083  0.0300000000   32.3656990
      z[232]    1.532000000  0.499224624 0.01578686876  0.0500621836   99.4425885
      z[147]    1.033000000  0.178725888 0.00565180882  0.0330000000   29.3323627
      z[120]    1.978000000  0.146756729 0.00464085526  0.0220000000   44.4990445
       z[67]    1.888000000  0.315524255 0.00997775303  0.0928295930   11.5529424
       z[85]    1.040000000  0.196057233 0.00619987407  0.0400000000   24.0240240
       z[21]    1.746000000  0.435515412 0.01377220657  0.1327336514   10.7657669
      z[225]    1.223000000  0.416466619 0.01316983084  0.0850757832   23.9634025
       z[99]    1.000000000  0.000000000 0.00000000000  0.0000000000 1000.0000000
      z[248]    1.937000000  0.243084533 0.00768700788  0.0083066239  856.3781172
      z[238]    1.952000000  0.213873191 0.00676326413  0.0104136662  421.7988480
      z[180]    1.029000000  0.167890402 0.00530916069  0.0290000000   33.5162749
      z[161]    1.820000000  0.384379692 0.01215515314  0.1054935490   13.2760556
      z[133]    1.101000000  0.301479502 0.00953361893  0.0812465384   13.7691092
      z[213]    1.766000000  0.423584022 0.01339490289  0.0641040820   43.6624165
