                  Mean           SD         Naive SE       MCSE         ESS    
       z[73]    1.935000000  0.246649216 0.00779973306 0.0524563310   22.108723
       z[35]    1.925000000  0.263523138 0.00833333333 0.0628092350   17.603154
      z[122]    1.828000000  0.377569277 0.01193978888 0.0844301157   19.998551
 theta[5][1]    0.931974730  0.125889243 0.00398096742 0.0253985968   24.567321
 theta[5][2]    0.068025270  0.125889243 0.00398096742 0.0253985968   24.567321
     elapsed    0.896499646  0.197242274 0.00623734836 0.0471453427   17.503400
       z[97]    1.905000000  0.293361656 0.00927691010 0.0518812747   31.973150
      z[164]    1.909000000  0.287753022 0.00909954954 0.0559851171   26.417676
       z[36]    1.898000000  0.302799748 0.00957536880 0.0608604962   24.753695
      z[121]    1.823000000  0.381859682 0.01207546342 0.0917611634   17.317683
      z[163]    1.642000000  0.479652026 0.01516792887 0.0572479985   70.199166
       z[70]    1.969000000  0.173404351 0.00548352706 0.0310000000   31.289354
       z[89]    1.023000000  0.149978310 0.00474273059 0.0230000000   42.520782
       z[74]    1.920000000  0.271428948 0.00858333698 0.0642218378   17.862690
 theta[1][1]    0.958266023  0.058940770 0.00186387081 0.0035516299  275.407782
 theta[1][2]    0.041733977  0.058940770 0.00186387081 0.0035516299  275.407782
      z[190]    1.874000000  0.332015413 0.01049924922 0.0486757982   46.525422
       z[94]    1.940000000  0.237605674 0.00751375116 0.0451171315   27.735159
       z[81]    1.005000000  0.070568973 0.00223158687 0.0050000000  199.199199
       z[93]    1.935000000  0.246649216 0.00779973306 0.0477784238   26.649916
      z[209]    1.163000000  0.369550494 0.01168621271 0.0373288688   98.007185
theta[16][1]    0.270976450  0.215445842 0.00681299572 0.0455621560   22.359789
theta[16][2]    0.729023550  0.215445842 0.00681299572 0.0455621560   22.359789
      z[257]    1.001000000  0.031622777 0.00100000000 0.0010000000 1000.000000
      z[204]    1.153000000  0.360167629 0.01138950046 0.0354040173  103.491400
      z[139]    1.987000000  0.113330684 0.00358383089 0.0130000000   75.999076
       z[68]    1.762000000  0.426072221 0.01347358666 0.1148796472   13.755623
       z[40]    1.837000000  0.369550494 0.01168621271 0.0990403958   13.922680
       z[53]    1.015000000  0.121613280 0.00384574957 0.0150000000   65.732399
      z[157]    1.859000000  0.348195692 0.01101091460 0.0707491657   24.221673
       z[23]    1.942000000  0.233860409 0.00739531546 0.0580000000   16.257637
 theta[4][1]    0.397946085  0.141172186 0.00446425649 0.0185032594   58.210563
 theta[4][2]    0.602053915  0.141172186 0.00446425649 0.0185032594   58.210563
       z[62]    1.030000000  0.170672579 0.00539714083 0.0300000000   32.365699
      z[256]    1.000000000  0.000000000 0.00000000000 0.0000000000 1000.000000
      z[227]    1.815000000  0.388491861 0.01228519133 0.0566323425   47.058144
      z[192]    1.117000000  0.321581116 0.01016928780 0.0454129203   50.144374
 theta[3][1]    0.603947518  0.165915435 0.00524670672 0.0405376079   16.751640
 theta[3][2]    0.396052482  0.165915435 0.00524670672 0.0405376079   16.751640
       z[44]    1.789000000  0.408222544 0.01290913032 0.0797140724   26.225512
       z[33]    1.008000000  0.089128805 0.00281850030 0.0080000000  124.124124
      z[135]    1.980000000  0.140070053 0.00442940398 0.0200000000   49.049049
      z[222]    1.867000000  0.339744649 0.01074366913 0.0402506039   71.245994
      z[260]    1.037000000  0.188856206 0.00597215762 0.0085699734  485.627837
       z[15]    1.009000000  0.094487713 0.00298796384 0.0090000000  110.221332
      z[143]    1.939000000  0.239450071 0.00757207609 0.0351330803   46.451258
       z[29]    1.226000000  0.418448443 0.01323250162 0.1297107894   10.407147
      z[201]    1.907000000  0.290577761 0.00918887563 0.0488091521   35.442326
      z[170]    1.107000000  0.309267920 0.00977991036 0.0528950743   34.185291
      z[150]    1.020000000  0.140070053 0.00442940398 0.0200000000   49.049049
       z[79]    1.001000000  0.031622777 0.00100000000 0.0010000000 1000.000000
      z[103]    1.026000000  0.159214790 0.00503481374 0.0260000000   37.499037
      z[232]    1.394000000  0.488879334 0.01545972196 0.0626134526   60.963242
      z[147]    1.029000000  0.167890402 0.00530916069 0.0290000000   33.516275
      z[120]    1.928000000  0.258617252 0.00817819558 0.0385227206   45.069328
       z[67]    1.881000000  0.323950527 0.01024421515 0.0732491942   19.559227
       z[85]    1.011000000  0.104354635 0.00329998332 0.0110000000   89.999090
       z[21]    1.206000000  0.404632831 0.01279561361 0.1301554626    9.664902
      z[225]    1.077000000  0.266724844 0.00843458014 0.0292517806   83.142355
       z[99]    1.018000000  0.133017644 0.00420638725 0.0180000000   54.610166
      z[248]    1.769000000  0.421683313 0.01333479722 0.0353851821  142.013608
      z[238]    1.777000000  0.416466619 0.01316983084 0.0443984484   87.988276
      z[180]    1.020000000  0.140070053 0.00442940398 0.0200000000   49.049049
      z[161]    1.854000000  0.353282902 0.01117178629 0.0747767046   22.320946
      z[133]    1.166000000  0.372266816 0.01177211037 0.0834425950   19.903665
      z[213]    1.215000000  0.411027911 0.01299784382 0.0677290353   36.829248
theta[21][1]    0.828260393  0.157399689 0.00497741521 0.0131872848  142.461321
theta[21][2]    0.171739607  0.157399689 0.00497741521 0.0131872848  142.461321
      z[210]    1.018000000  0.133017644 0.00420638725 0.0120922381  121.005504
       z[80]    1.013000000  0.113330684 0.00358383089 0.0130000000   75.999076
      z[262]    1.001000000  0.031622777 0.00100000000 0.0010000000 1000.000000
      z[142]    1.833000000  0.373162498 0.01180043432 0.0917853777   16.529092
      z[226]    1.775000000  0.417791275 0.01321172016 0.0615404113   46.089070
      z[200]    1.820000000  0.384379692 0.01215515314 0.0617881686   38.699934
       z[75]    1.940000000  0.237605674 0.00751375116 0.0600000000   15.682349
       z[50]    1.111000000  0.314289322 0.00993870101 0.0892742342   12.393871
          lp -524.978720996 31.250276526 0.98822051334 7.8040028610   16.035145
      z[119]    1.998000000  0.044698971 0.00141350557 0.0020000000  499.499499
      z[195]    1.959000000  0.198389411 0.00627362402 0.0246508959   64.769652
      z[198]    1.939000000  0.239450071 0.00757207609 0.0429844933   31.031753
       z[26]    1.025000000  0.156203071 0.00493957482 0.0250000000   39.039039
       z[47]    1.869000000  0.337569182 0.01067487484 0.0498096376   45.930251
   phi[1][1]    0.307794996  0.041162066 0.00130165882 0.0053680781   58.797205
   phi[1][2]    0.253617757  0.049185290 0.00155537543 0.0095923502   26.291806
   phi[1][3]    0.286475965  0.039826351 0.00125941981 0.0051234112   60.425828
   phi[1][4]    0.082338115  0.056306519 0.00178056847 0.0132556793   18.043193
   phi[1][5]    0.069773168  0.029426004 0.00093053194 0.0063495206   21.477350
      z[171]    1.018000000  0.133017644 0.00420638725 0.0149666295   78.989704
theta[23][1]    0.435541015  0.222637088 0.00704040290 0.0244546546   82.884240
theta[23][2]    0.564458985  0.222637088 0.00704040290 0.0244546546   82.884240
theta[19][1]    0.288780661  0.243884292 0.00771229849 0.0341626492   50.964126
theta[19][2]    0.711219339  0.243884292 0.00771229849 0.0341626492   50.964126
      z[114]    1.017000000  0.129335717 0.00408995449 0.0170000000   57.881411
       z[72]    1.879000000  0.326290462 0.01031821038 0.0742735185   19.299265
      z[221]    1.807000000  0.394850487 0.01248626873 0.0496666667   63.202656
theta[12][1]    0.293316391  0.286563220 0.00906192469 0.0612475378   21.890901
theta[12][2]    0.706683609  0.286563220 0.00906192469 0.0612475378   21.890901
      z[156]    1.647000000  0.478141840 0.01512017261 0.1154993987   17.137760
      z[110]    1.003000000  0.054717401 0.00173031615 0.0030000000  332.665999
       z[90]    1.026000000  0.159214790 0.00503481374 0.0210396451   57.265096
      z[116]    1.995000000  0.070568973 0.00223158687 0.0050000000  199.199199
      z[240]    1.759000000  0.427904314 0.01353152253 0.0319182985  179.727224
       z[61]    1.020000000  0.140070053 0.00442940398 0.0200000000   49.049049
 theta[6][1]    0.171934849  0.200222724 0.00633159847 0.0422856063   22.420310
 theta[6][2]    0.828065151  0.200222724 0.00633159847 0.0422856063   22.420310
   phi[2][1]    0.012315996  0.026110353 0.00082568185 0.0070247203   13.815525
   phi[2][2]    0.017575234  0.046970306 0.00148533148 0.0118305943   15.762810
   phi[2][3]    0.251734586  0.055037015 0.00174042321 0.0071464885   59.309509
   phi[2][4]    0.409597507  0.069458499 0.00219647061 0.0167712547   17.152194
   phi[2][5]    0.308776678  0.054783036 0.00173239169 0.0109002897   25.258997
       z[20]    1.924000000  0.265130712 0.00838416927 0.0760000000   12.170065
      z[244]    1.449000000  0.497641082 0.01573679277 0.0512174016   94.405516
theta[20][1]    0.136405985  0.162247097 0.00513070371 0.0282242398   33.045275
theta[20][2]    0.863594015  0.162247097 0.00513070371 0.0282242398   33.045275
      z[251]    1.767000000  0.422953768 0.01337497252 0.0314483704  180.879565
      z[107]    1.011000000  0.104354635 0.00329998332 0.0110000000   89.999090
      z[229]    1.498000000  0.500246186 0.01581917337 0.0417612260  143.489820
       z[48]    1.904000000  0.294738648 0.00932045443 0.0565528268   27.162237
      z[145]    1.025000000  0.156203071 0.00493957482 0.0250000000   39.039039
      z[254]    1.000000000  0.000000000 0.00000000000 0.0000000000 1000.000000
      z[113]    1.028000000  0.165055273 0.00521950603 0.0280000000   34.749035
       z[24]    1.024000000  0.153125594 0.00484225644 0.0240000000   40.707374
       z[25]    1.214000000  0.410332027 0.01297583802 0.1296079559   10.023226
      z[104]    1.020000000  0.140070053 0.00442940398 0.0200000000   49.049049
      z[179]    1.017000000  0.129335717 0.00408995449 0.0170000000   57.881411
       z[30]    1.010000000  0.099548530 0.00314800094 0.0100000000   99.099099
      z[177]    1.112000000  0.315524255 0.00997775303 0.0520213631   36.787650
      z[105]    1.013000000  0.113330684 0.00358383089 0.0130000000   75.999076
       z[64]    1.955000000  0.207407854 0.00655881224 0.0450000000   21.243466
      z[125]    1.338000000  0.473265232 0.01496596071 0.0903179569   27.457500
      z[207]    1.155000000  0.362085772 0.01145015747 0.0448268273   65.244952
      z[215]    1.059000000  0.235742602 0.00745483565 0.0568125573   17.218189
       z[49]    1.852000000  0.355277669 0.01123486636 0.0713644792   24.784013
      z[141]    1.975000000  0.156203071 0.00493957482 0.0250000000   39.039039
      z[137]    1.982000000  0.133017644 0.00420638725 0.0180000000   54.610166
       z[87]    1.003000000  0.054717401 0.00173031615 0.0030000000  332.665999
      z[155]    1.118000000  0.322769547 0.01020686926 0.0642183774   25.261925
      z[216]    1.185000000  0.388491861 0.01228519133 0.0724070285   28.787397
      z[217]    1.080000000  0.271428948 0.00858333698 0.0542627353   25.021248
       z[27]    1.003000000  0.054717401 0.00173031615 0.0030000000  332.665999
      z[219]    1.045000000  0.207407854 0.00655881224 0.0450000000   21.243466
      z[101]    1.024000000  0.153125594 0.00484225644 0.0240000000   40.707374
 theta[8][1]    0.961329483  0.062851308 0.00198753289 0.0081128394   60.018189
 theta[8][2]    0.038670517  0.062851308 0.00198753289 0.0081128394   60.018189
theta[11][1]    0.087756683  0.121893396 0.00385460762 0.0153995568   62.653294
theta[11][2]    0.912243317  0.121893396 0.00385460762 0.0153995568   62.653294
      z[258]    1.000000000  0.000000000 0.00000000000 0.0000000000 1000.000000
       z[38]    1.207000000  0.405358256 0.01281855356 0.1227105900   10.912241
       z[10]    1.000000000  0.000000000 0.00000000000 0.0000000000 1000.000000
      z[183]    1.018000000  0.133017644 0.00420638725 0.0180000000   54.610166
      z[138]    1.979000000  0.143455845 0.00453647215 0.0210000000   46.665713

