                  Mean             SD          Naive SE          MCSE           ESS    
     y[129]    2.83300000000  0.4531184352 0.0143288630504  0.071009389051   40.7185132
      y[47]    2.99600000000  0.0631505185 0.0019969947391  0.004000000000  249.2492492
     y[103]    1.59700000000  0.9096254275 0.0287648816862  0.268915724097   11.4417588
     y[190]    1.30200000000  0.6791592282 0.0214769005505  0.104134528376   42.5357117
     y[159]    1.07700000000  0.3622184454 0.0114543529805  0.041527768488   76.0788493
     y[116]    1.01800000000  0.1330176443 0.0042063872496  0.018000000000   54.6101657
     y[151]    1.60600000000  0.7689963299 0.0243177991470  0.111187529277   47.8339642
      y[63]    2.12000000000  0.6753192253 0.0213554689964  0.160395344903   17.7269781
     y[108]    2.83800000000  0.3793414028 0.0119958284374  0.077643057928   23.8701544
     y[155]    1.30100000000  0.5972903446 0.0188879791337  0.110397765678   29.2718668
     y[156]    1.92700000000  0.2602666685 0.0082303547152  0.046333333333   31.5536799
     y[119]    1.26600000000  0.4620145641 0.0146101833478  0.082410894641   31.4298331
      y[51]    2.46800000000  0.7972525394 0.0252113389492  0.259203052108    9.4604458
     y[130]    2.97800000000  0.2087092704 0.0065999666332  0.015333333333  185.2722288
     y[192]    2.92500000000  0.3735164180 0.0118116262434  0.045539970234   67.2719331
      y[65]    2.99600000000  0.0631505185 0.0019969947391  0.004000000000  249.2492492
     y[149]    2.12200000000  0.8159545219 0.0258027475626  0.198151457224   16.9565450
      y[69]    1.00800000000  0.1263010370 0.0039939894782  0.008000000000  249.2492492
       y[1]    3.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[118]    1.19100000000  0.4227265046 0.0133677858188  0.120198447023   12.3686199
      y[33]    1.80700000000  0.3948504868 0.0124862687344  0.128772409053    9.4019885
     y[197]    1.97100000000  0.1849140157 0.0058474946082  0.022678918258   66.4806089
      y[22]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
       y[6]    1.38600000000  0.7897009736 0.0249725374687  0.257544818106    9.4019885
     y[193]    2.42300000000  0.6961002482 0.0220126226415  0.124445882928   31.2883392
      y[74]    2.58100000000  0.7937689016 0.0251011766471  0.254141036959    9.7552536
      y[73]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
      y[23]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[176]    2.94400000000  0.3239891495 0.0102454364948  0.035377331097   83.8708026
       y[8]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
