                 Mean         SD         Naive SE        MCSE          ESS    
theta[16][1] 0.284460526 0.1065415497 0.003369139625 0.0319026684   11.1528022
theta[16][2] 0.715539474 0.1065415497 0.003369139625 0.0319026684   11.1528022
      z[257] 1.787000000 0.4096325168 0.012953717567 0.0901486427   20.6476421
      z[204] 1.514000000 0.5000540511 0.015813097548 0.0696052361   51.6119275
      z[139] 1.866000000 0.3408227694 0.010777762298 0.0632314971   29.0529525
       z[68] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[40] 1.797000000 0.4024337870 0.012726073745 0.1114953910   13.0279187
       z[53] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[157] 1.655000000 0.4756061408 0.015039986742 0.1156263138   16.9192671
       z[23] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
 theta[4][1] 0.605458644 0.1291500556 0.004084083357 0.0386725311   11.1528022
 theta[4][2] 0.394541356 0.1291500556 0.004084083357 0.0386725311   11.1528022
       z[62] 1.050000000 0.2180540014 0.006895472975 0.0500000000   19.0190190
      z[256] 1.725000000 0.4467377022 0.014127086556 0.0585804290   58.1567483
      z[227] 1.867000000 0.3397446489 0.010743669132 0.0752927619   20.3609854
      z[192] 1.726000000 0.4462321404 0.014111099288 0.1053902800   17.9275350
 theta[3][1] 0.324604121 0.2523887136 0.007981231907 0.0755749607   11.1528022
 theta[3][2] 0.675395879 0.2523887136 0.007981231907 0.0755749607   11.1528022
       z[44] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[33] 1.797000000 0.4024337870 0.012726073745 0.1114953910   13.0279187
      z[135] 1.791000000 0.4067978423 0.012864077288 0.0980980235   17.1963694
      z[222] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[260] 1.358000000 0.4796520260 0.015167928865 0.0446666667  115.3149139
       z[15] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[143] 1.929000000 0.2569533518 0.008125578442 0.0503421626   26.0522261
       z[29] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[201] 1.209000000 0.4067978423 0.012864077288 0.0611273716   44.2879765
      z[170] 1.982000000 0.1330176443 0.004206387250 0.0180000000   54.6101657
      z[150] 1.983000000 0.1293357171 0.004089954490 0.0170000000   57.8814108
       z[79] 1.610000000 0.4879939940 0.015431725054 0.1594783162    9.3632295
      z[103] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[232] 1.092000000 0.2891705718 0.009144376393 0.0489171635   34.9450491
      z[147] 1.934000000 0.2484063319 0.007855297939 0.0531496838   21.8435868
      z[120] 1.362000000 0.4808192875 0.015204840913 0.1243811347   14.9435827
       z[67] 1.950000000 0.2180540014 0.006895472975 0.0500000000   19.0190190
       z[85] 1.660000000 0.4739458035 0.014987482264 0.1454494949   10.6177606
       z[21] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[225] 1.927000000 0.2602666685 0.008230354715 0.0439962120   34.9950433
       z[99] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[248] 1.915000000 0.2790212409 0.008823426367 0.0172723285  260.9592833
      z[238] 1.922000000 0.2683057733 0.008484573530 0.0242120264  122.7998279
      z[180] 1.211000000 0.4082225443 0.012909130321 0.1073773202   14.4533609
      z[161] 1.709000000 0.4544507955 0.014370995982 0.1288879789   12.4322264
      z[133] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[213] 1.238000000 0.4260722210 0.013473586662 0.0976592716   19.0344126
theta[21][1] 0.166896247 0.0448016605 0.001416752902 0.0134153532   11.1528022
theta[21][2] 0.833103753 0.0448016605 0.001416752902 0.0134153532   11.1528022
      z[210] 1.785000000 0.4110279114 0.012997843819 0.0839212594   23.9882542
       z[80] 1.660000000 0.4739458035 0.014987482264 0.1454494949   10.6177606
      z[262] 1.748000000 0.4343785039 0.013736254391 0.0567607063   58.5653939
      z[142] 1.172000000 0.3775692765 0.011939788882 0.1065186473   12.5644074
      z[226] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[200] 1.183000000 0.3868600014 0.012233587399 0.0819627287   22.2779303
       z[75] 1.340000000 0.4739458035 0.014987482264 0.1454494949   10.6177606
       z[50] 1.050000000 0.2180540014 0.006895472975 0.0500000000   19.0190190
          lp 0.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[119] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[195] 1.879000000 0.3262904618 0.010318210381 0.0824681757   15.6543840
      z[198] 1.607000000 0.4886612219 0.015452824654 0.0819491712   35.5571236
       z[26] 1.847000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[47] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
   phi[1][1] 0.098089635 0.0157908229 0.000499349665 0.0047283843   11.1528022
   phi[1][2] 0.047120341 0.0174510244 0.000551849845 0.0052255129   11.1528022
   phi[1][3] 0.448359612 0.0200699070 0.000634666185 0.0060097078   11.1528022
   phi[1][4] 0.382412742 0.0319282781 0.001009660805 0.0095605637   11.1528022
   phi[1][5] 0.024017669 0.0101981697 0.000322494441 0.0030537272   11.1528022
      z[171] 1.917000000 0.2760202659 0.008728527206 0.0579281164   22.7040391
theta[23][1] 0.081017985 0.1558747669 0.004929192931 0.0466749452   11.1528022
theta[23][2] 0.918982015 0.1558747669 0.004929192931 0.0466749452   11.1528022
theta[19][1] 0.254632338 0.0207006212 0.000654611120 0.0061985681   11.1528022
theta[19][2] 0.745367662 0.0207006212 0.000654611120 0.0061985681   11.1528022
      z[114] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[72] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[221] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
theta[12][1] 0.846549777 0.2810730006 0.008888308706 0.0841641478   11.1528022
theta[12][2] 0.153450223 0.2810730006 0.008888308706 0.0841641478   11.1528022
      z[156] 1.302000000 0.4593549902 0.014526080235 0.1250493236   13.4937973
      z[110] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[90] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[116] 1.389000000 0.4877672774 0.015424555647 0.1394787917   12.2295076
      z[240] 1.884000000 0.3203851536 0.010131468139 0.0211974841  228.4420919
       z[61] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
 theta[6][1] 0.704699560 0.0801694239 0.002535179781 0.0240058320   11.1528022
 theta[6][2] 0.295300440 0.0801694239 0.002535179781 0.0240058320   11.1528022
   phi[2][1] 0.089759180 0.0185531103 0.000586700861 0.0055555201   11.1528022
   phi[2][2] 0.129163000 0.0547216566 0.001730450723 0.0163857844   11.1528022
   phi[2][3] 0.133196406 0.2136467393 0.006756103108 0.0639741124   11.1528022
   phi[2][4] 0.280905435 0.0086584753 0.000273805031 0.0025926830   11.1528022
   phi[2][5] 0.366975980 0.1317134970 0.004165146492 0.0394401248   11.1528022
       z[20] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[244] 1.116000000 0.3203851536 0.010131468139 0.0484928403   43.6505301
theta[20][1] 0.310607518 0.1203551635 0.003805964448 0.0360389996   11.1528022
theta[20][2] 0.689392482 0.1203551635 0.003805964448 0.0360389996   11.1528022
      z[251] 1.890000000 0.3130463193 0.009899393820 0.0178263226  308.3853084
      z[107] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[229] 1.778000000 0.4157990968 0.013148721949 0.0647696774   41.2119928
       z[48] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[145] 1.935000000 0.2466492162 0.007799733062 0.0530251513   21.6369304
      z[254] 1.808000000 0.3940701604 0.012461592647 0.0854504405   21.2676003
      z[113] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[24] 1.847000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[25] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[104] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[179] 1.210000000 0.4075120441 0.012886662332 0.1059769367   14.7862544
       z[30] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[177] 1.931000000 0.2535809601 0.008018934050 0.0322300757   61.9028484
      z[105] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[64] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[125] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[207] 1.550000000 0.4977426521 0.015740004693 0.0850359401   34.2613665
      z[215] 1.210000000 0.4075120441 0.012886662332 0.1023610169   15.8493594
       z[49] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[141] 1.816000000 0.3876780808 0.012259457341 0.1059370882   13.3920305
      z[137] 1.828000000 0.3775692765 0.011939788882 0.1156315989   10.6620382
       z[87] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[155] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[216] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[217] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[27] 1.847000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[219] 1.168000000 0.3740533597 0.011828605831 0.1059224035   12.4707182
      z[101] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
